Time(ms);Time(Instant);travelledDistance;trainSpeed;gpsSpeed;lat;lon;gpsValid;trainSpeedAfter;gpsSpeedAfter;latAfter;lonAfter;gpsValidAfter
1783280851199;2026-07-05T19:47:31.199Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278389;18.010107;true
1783280851399;2026-07-05T19:47:31.399Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278484;18.010221;true
1783280851599;2026-07-05T19:47:31.599Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278313;18.010307;true
1783280851799;2026-07-05T19:47:31.799Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278400;18.010342;true
1783280851999;2026-07-05T19:47:31.999Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278278;18.010252;true
1783280852199;2026-07-05T19:47:32.199Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278492;18.010134;true
1783280852399;2026-07-05T19:47:32.399Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278519;18.009981;true
1783280852599;2026-07-05T19:47:32.599Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278347;18.010403;true
1783280852799;2026-07-05T19:47:32.799Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278328;18.010260;true
1783280853000;2026-07-05T19:47:33Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278309;18.010054;true
1783280853199;2026-07-05T19:47:33.199Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278416;18.009981;true
1783280853399;2026-07-05T19:47:33.399Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278210;18.010004;true
1783280853599;2026-07-05T19:47:33.599Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278339;18.009779;true
1783280853799;2026-07-05T19:47:33.799Z;1315.000;0.000;0.000;59.278400;18.010141;true;0.000;0.000;59.278408;18.009935;true
