Time (Instant);ElapsedTime (s);PositionRef S3.GPS_POSITION_NOISE_10M (m);PositionDispl S3.GPS_POSITION_NOISE_10M (m);PositionError S3.GPS_POSITION_NOISE_10M (m);GpsSpeedInput S3.GPS_POSITION_NOISE_10M (m/s);GpsSpeedInputError S3.GPS_POSITION_NOISE_10M (m/s);LatitudeRef S3.GPS_POSITION_NOISE_10M (deg);LatitudeInput S3.GPS_POSITION_NOISE_10M (deg);LatitudeError S3.GPS_POSITION_NOISE_10M (deg);LongitudeRef S3.GPS_POSITION_NOISE_10M (deg);LongitudeInput S3.GPS_POSITION_NOISE_10M (deg);LongitudeError S3.GPS_POSITION_NOISE_10M (deg);GpsInvalidInput S3.GPS_POSITION_NOISE_10M;SpeedRef S3.GPS_POSITION_NOISE_10M (m/s);TrainSpeedInput S3.GPS_POSITION_NOISE_10M (m/s);TrainSpeedInputError S3.GPS_POSITION_NOISE_10M (m/s);SpeedDispl S3.GPS_POSITION_NOISE_10M (m/s);SpeedDisplError S3.GPS_POSITION_NOISE_10M (m/s)
2026-07-13T19:47:16.599Z;9.599;0.000000;18.918537;-18.918537;0.000000;0.000000;59.278400000;59.278454000;-0.000054000;18.010141000;18.010290000;-0.000149000;false;0.000000;0.000000;0.000000;0.002585;-0.002585
2026-07-13T19:47:16.599Z;9.599;0.000000;18.918537;-18.918537;0.000000;0.000000;59.278400000;59.278454000;-0.000054000;18.010141000;18.010290000;-0.000149000;false;0.000000;0.000000;0.000000;0.002585;-0.002585
2026-07-13T19:47:17.199Z;10.199;0.000000;4.500596;-4.500596;0.000000;0.000000;59.278400000;59.278374000;0.000026000;18.010141000;18.010149000;-0.000008000;false;0.000000;0.000000;0.000000;-0.035707;0.035707
2026-07-13T19:47:17.199Z;10.199;0.000000;4.500596;-4.500596;0.000000;0.000000;59.278400000;59.278374000;0.000026000;18.010141000;18.010149000;-0.000008000;false;0.000000;0.000000;0.000000;-0.035707;0.035707
2026-07-13T19:47:17.599Z;10.599;0.000000;4.492691;-4.492691;0.000000;0.000000;59.278400000;59.278320000;0.000080000;18.010141000;18.010138000;0.000003000;false;0.000000;0.000000;0.000000;-0.002796;0.002796
2026-07-13T19:47:18.199Z;11.199;0.000000;-10.399165;10.399165;0.000000;0.000000;59.278400000;59.278309000;0.000091000;18.010141000;18.010599000;-0.000458000;false;0.000000;0.000000;0.000000;-0.041005;0.041005
2026-07-13T19:47:18.599Z;11.599;0.000000;-10.408094;10.408094;0.000000;0.000000;59.278400000;59.278416000;-0.000016000;18.010141000;18.010059000;0.000082000;false;0.000000;0.000000;0.000000;-0.003183;0.003183
2026-07-13T19:47:18.599Z;11.599;0.000000;-10.408094;10.408094;0.000000;0.000000;59.278400000;59.278416000;-0.000016000;18.010141000;18.010059000;0.000082000;false;0.000000;0.000000;0.000000;-0.003183;0.003183
2026-07-13T19:47:19.199Z;12.199;0.000000;-12.388626;12.388626;0.000000;0.000000;59.278400000;59.278446000;-0.000046000;18.010141000;18.010332000;-0.000191000;false;0.000000;0.000000;0.000000;-0.004921;0.004921
2026-07-13T19:47:19.599Z;12.599;0.000000;-12.389695;12.389695;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010046000;0.000095000;false;0.000000;0.000000;0.000000;-0.000370;0.000370
2026-07-13T19:47:19.599Z;12.599;0.000000;-12.389695;12.389695;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010046000;0.000095000;false;0.000000;0.000000;0.000000;-0.000370;0.000370
2026-07-13T19:47:20.199Z;13.199;0.000000;-5.021178;5.021178;0.000000;0.000000;59.278400000;59.278519000;-0.000119000;18.010141000;18.009975000;0.000166000;false;0.000000;0.000000;0.000000;0.020764;-0.020764
2026-07-13T19:47:20.199Z;13.199;0.000000;-5.021178;5.021178;0.000000;0.000000;59.278400000;59.278519000;-0.000119000;18.010141000;18.009975000;0.000166000;false;0.000000;0.000000;0.000000;0.020764;-0.020764
2026-07-13T19:47:20.599Z;13.599;0.067000;-4.979012;5.046012;0.334000;0.000000;59.278397000;59.278503000;-0.000106000;18.010139000;18.009811000;0.000328000;false;0.334000;0.334000;0.000000;0.277550;0.056450
2026-07-13T19:47:20.599Z;13.599;0.067000;-4.979012;5.046012;0.334000;0.000000;59.278397000;59.278503000;-0.000106000;18.010139000;18.009811000;0.000328000;false;0.334000;0.334000;0.000000;0.277550;0.056450
2026-07-13T19:47:21.199Z;14.199;0.417000;4.306962;-3.889962;0.834000;0.000000;59.278397000;59.278316000;0.000081000;18.010136000;18.010109000;0.000027000;false;0.834000;0.834000;0.000000;0.818449;0.015551
2026-07-13T19:47:21.199Z;14.199;0.417000;4.306962;-3.889962;0.834000;0.000000;59.278397000;59.278316000;0.000081000;18.010136000;18.010109000;0.000027000;false;0.834000;0.834000;0.000000;0.818449;0.015551
2026-07-13T19:47:21.599Z;14.599;0.817000;4.677511;-3.860511;1.167000;0.000000;59.278393000;59.278408000;-0.000015000;18.010130000;18.010267000;-0.000137000;false;1.167000;1.167000;0.000000;1.108873;0.058127
2026-07-13T19:47:21.599Z;14.599;0.817000;4.677511;-3.860511;1.167000;0.000000;59.278393000;59.278408000;-0.000015000;18.010130000;18.010267000;-0.000137000;false;1.167000;1.167000;0.000000;1.108873;0.058127
2026-07-13T19:47:22.199Z;15.199;1.667000;6.837723;-5.170723;1.667000;0.000000;59.278389000;59.278328000;0.000061000;18.010120000;18.010077000;0.000043000;false;1.667000;1.667000;0.000000;1.627816;0.039184
2026-07-13T19:47:22.199Z;15.199;1.667000;6.837723;-5.170723;1.667000;0.000000;59.278389000;59.278328000;0.000061000;18.010120000;18.010077000;0.000043000;false;1.667000;1.667000;0.000000;1.627816;0.039184
2026-07-13T19:47:22.599Z;15.599;2.401000;7.536150;-5.135150;2.000000;0.000000;59.278385000;59.278332000;0.000053000;18.010111000;18.010221000;-0.000110000;false;2.000000;2.000000;0.000000;1.940066;0.059934
2026-07-13T19:47:22.599Z;15.599;2.401000;7.536150;-5.135150;2.000000;0.000000;59.278385000;59.278332000;0.000053000;18.010111000;18.010221000;-0.000110000;false;2.000000;2.000000;0.000000;1.940066;0.059934
2026-07-13T19:47:23.199Z;16.199;3.751000;0.377250;3.373750;2.500000;0.000000;59.278378000;59.278397000;-0.000019000;18.010092000;18.010162000;-0.000070000;false;2.500000;2.500000;0.000000;2.430170;0.069830
2026-07-13T19:47:23.199Z;16.199;3.751000;0.377250;3.373750;2.500000;0.000000;59.278378000;59.278397000;-0.000019000;18.010092000;18.010162000;-0.000070000;false;2.500000;2.500000;0.000000;2.430170;0.069830
2026-07-13T19:47:23.599Z;16.599;4.818000;1.401986;3.416014;2.834000;0.000000;59.278370000;59.278412000;-0.000042000;18.010078000;18.010260000;-0.000182000;false;2.834000;2.834000;0.000000;2.770288;0.063712
2026-07-13T19:47:23.599Z;16.599;4.818000;1.401986;3.416014;2.834000;0.000000;59.278370000;59.278412000;-0.000042000;18.010078000;18.010260000;-0.000182000;false;2.834000;2.834000;0.000000;2.770288;0.063712
2026-07-13T19:47:24.199Z;17.199;6.668000;7.419961;-0.751961;3.333000;0.000000;59.278358000;59.278347000;0.000011000;18.010056000;18.010014000;0.000042000;false;3.333000;3.333000;0.000000;3.303638;0.029362
2026-07-13T19:47:24.199Z;17.199;6.668000;7.419961;-0.751961;3.333000;0.000000;59.278358000;59.278347000;0.000011000;18.010056000;18.010014000;0.000042000;false;3.333000;3.333000;0.000000;3.303638;0.029362
2026-07-13T19:47:24.599Z;17.599;8.068000;8.786754;-0.718754;3.666000;0.000000;59.278351000;59.278252000;0.000099000;18.010036000;18.010050000;-0.000014000;false;3.666000;3.666000;0.000000;3.606654;0.059346
2026-07-13T19:47:24.599Z;17.599;8.068000;8.786754;-0.718754;3.666000;0.000000;59.278351000;59.278252000;0.000099000;18.010036000;18.010050000;-0.000014000;false;3.666000;3.666000;0.000000;3.606654;0.059346
2026-07-13T19:47:25.199Z;18.199;10.417000;7.265829;3.151171;4.166000;0.000000;59.278336000;59.278381000;-0.000045000;18.010006000;18.009996000;0.000010000;false;4.166000;4.166000;0.000000;4.109147;0.056853
2026-07-13T19:47:25.199Z;18.199;10.417000;7.265829;3.151171;4.166000;0.000000;59.278336000;59.278381000;-0.000045000;18.010006000;18.009996000;0.000010000;false;4.166000;4.166000;0.000000;4.109147;0.056853
2026-07-13T19:47:25.599Z;18.599;12.150000;8.959893;3.190107;4.499000;0.000000;59.278324000;59.278316000;0.000008000;18.009983000;18.009850000;0.000133000;false;4.499000;4.499000;0.000000;4.436638;0.062362
2026-07-13T19:47:25.599Z;18.599;12.150000;8.959893;3.190107;4.499000;0.000000;59.278324000;59.278316000;0.000008000;18.009983000;18.009850000;0.000133000;false;4.499000;4.499000;0.000000;4.436638;0.062362
2026-07-13T19:47:26.199Z;19.199;14.999000;3.158550;11.840450;4.998000;0.000000;59.278309000;59.278316000;-0.000007000;18.009947000;18.010244000;-0.000297000;false;4.998000;4.998000;0.000000;4.923130;0.074870
2026-07-13T19:47:26.199Z;19.199;14.999000;3.158550;11.840450;4.998000;0.000000;59.278309000;59.278316000;-0.000007000;18.009947000;18.010244000;-0.000297000;false;4.998000;4.998000;0.000000;4.923130;0.074870
2026-07-13T19:47:26.599Z;19.599;17.065000;5.181796;11.883204;5.330000;0.000000;59.278294000;59.278305000;-0.000011000;18.009920000;18.010017000;-0.000097000;false;5.330000;5.330000;0.000000;5.266997;0.063003
2026-07-13T19:47:26.599Z;19.599;17.065000;5.181796;11.883204;5.330000;0.000000;59.278294000;59.278305000;-0.000011000;18.009920000;18.010017000;-0.000097000;false;5.330000;5.330000;0.000000;5.266997;0.063003
2026-07-13T19:47:27.199Z;20.199;20.413000;15.891433;4.521567;5.829000;0.000000;59.278275000;59.278294000;-0.000019000;18.009876000;18.009888000;-0.000012000;false;5.829000;5.829000;0.000000;5.809319;0.019681
2026-07-13T19:47:27.199Z;20.199;20.413000;15.891433;4.521567;5.829000;0.000000;59.278275000;59.278294000;-0.000019000;18.009876000;18.009888000;-0.000012000;false;5.829000;5.829000;0.000000;5.809319;0.019681
2026-07-13T19:47:27.599Z;20.599;22.811000;18.258811;4.552189;6.162000;0.000000;59.278259000;59.278324000;-0.000065000;18.009846000;18.009689000;0.000157000;false;6.162000;6.162000;0.000000;6.103196;0.058804
2026-07-13T19:47:27.599Z;20.599;22.811000;18.258811;4.552189;6.162000;0.000000;59.278259000;59.278324000;-0.000065000;18.009846000;18.009689000;0.000157000;false;6.162000;6.162000;0.000000;6.103196;0.058804
2026-07-13T19:47:28.199Z;21.199;26.657000;19.511290;7.145710;6.660000;0.000000;59.278236000;59.278297000;-0.000061000;18.009796000;18.009848000;-0.000052000;false;6.660000;6.660000;0.000000;6.608782;0.051218
2026-07-13T19:47:28.199Z;21.199;26.657000;19.511290;7.145710;6.660000;0.000000;59.278236000;59.278297000;-0.000061000;18.009796000;18.009848000;-0.000052000;false;6.660000;6.660000;0.000000;6.608782;0.051218
2026-07-13T19:47:28.599Z;21.599;29.388000;22.204149;7.183851;6.993000;0.000000;59.278221000;59.278061000;0.000160000;18.009762000;18.009819000;-0.000057000;false;6.993000;6.993000;0.000000;6.931344;0.061656
2026-07-13T19:47:28.599Z;21.599;29.388000;22.204149;7.183851;6.993000;0.000000;59.278221000;59.278061000;0.000160000;18.009762000;18.009819000;-0.000057000;false;6.993000;6.993000;0.000000;6.931344;0.061656
2026-07-13T19:47:29.199Z;22.199;33.733000;33.430524;0.302476;7.491000;0.000000;59.278194000;59.278072000;0.000122000;18.009708000;18.009878000;-0.000170000;false;7.491000;7.491000;0.000000;7.469889;0.021111
2026-07-13T19:47:29.199Z;22.199;33.733000;33.430524;0.302476;7.491000;0.000000;59.278194000;59.278072000;0.000122000;18.009708000;18.009878000;-0.000170000;false;7.491000;7.491000;0.000000;7.469889;0.021111
2026-07-13T19:47:29.599Z;22.599;36.796000;36.462894;0.333106;7.823000;0.000000;59.278175000;59.278191000;-0.000016000;18.009670000;18.009809000;-0.000139000;false;7.823000;7.823000;0.000000;7.764613;0.058387
2026-07-13T19:47:29.599Z;22.599;36.796000;36.462894;0.333106;7.823000;0.000000;59.278175000;59.278191000;-0.000016000;18.009670000;18.009809000;-0.000139000;false;7.823000;7.823000;0.000000;7.764613;0.058387
2026-07-13T19:47:30.199Z;23.199;41.639000;40.472910;1.166090;8.321000;0.000000;59.278145000;59.278206000;-0.000061000;18.009609000;18.009497000;0.000112000;false;8.321000;8.321000;0.000000;8.273719;0.047281
2026-07-13T19:47:30.199Z;23.199;41.639000;40.472910;1.166090;8.321000;0.000000;59.278145000;59.278206000;-0.000061000;18.009609000;18.009497000;0.000112000;false;8.321000;8.321000;0.000000;8.273719;0.047281
2026-07-13T19:47:30.599Z;23.599;45.034000;43.831203;1.202797;8.653000;0.000000;59.278122000;59.278137000;-0.000015000;18.009567000;18.009710000;-0.000143000;false;8.653000;8.653000;0.000000;8.592072;0.060928
2026-07-13T19:47:30.599Z;23.599;45.034000;43.831203;1.202797;8.653000;0.000000;59.278122000;59.278137000;-0.000015000;18.009567000;18.009710000;-0.000143000;false;8.653000;8.653000;0.000000;8.592072;0.060928
2026-07-13T19:47:31.199Z;24.199;50.375000;47.547593;2.827407;9.151000;0.000000;59.278088000;59.278046000;0.000042000;18.009501000;18.009636000;-0.000135000;false;9.151000;9.151000;0.000000;9.100819;0.050181
2026-07-13T19:47:31.199Z;24.199;50.375000;47.547593;2.827407;9.151000;0.000000;59.278088000;59.278046000;0.000042000;18.009501000;18.009636000;-0.000135000;false;9.151000;9.151000;0.000000;9.100819;0.050181
2026-07-13T19:47:31.799Z;24.799;56.015000;53.133533;2.881467;9.650000;0.000000;59.278053000;59.277973000;0.000080000;18.009430000;18.009823000;-0.000393000;false;9.650000;9.650000;0.000000;9.585337;0.064663
2026-07-13T19:47:31.799Z;24.799;56.015000;53.133533;2.881467;9.650000;0.000000;59.278053000;59.277973000;0.000080000;18.009430000;18.009823000;-0.000393000;false;9.650000;9.650000;0.000000;9.585337;0.064663
2026-07-13T19:47:32.199Z;25.199;59.942000;65.840748;-5.898748;9.982000;0.000000;59.278027000;59.278065000;-0.000038000;18.009382000;18.009054000;0.000328000;false;9.982000;9.982000;0.000000;9.971805;0.010195
2026-07-13T19:47:32.199Z;25.199;59.942000;65.840748;-5.898748;9.982000;0.000000;59.278027000;59.278065000;-0.000038000;18.009382000;18.009054000;0.000328000;false;9.982000;9.982000;0.000000;9.971805;0.010195
2026-07-13T19:47:32.799Z;25.799;66.081000;71.934531;-5.853531;10.482000;0.000000;59.277988000;59.277958000;0.000030000;18.009308000;18.009132000;0.000176000;false;10.482000;10.482000;0.000000;10.419276;0.062724
2026-07-13T19:47:32.799Z;25.799;66.081000;71.934531;-5.853531;10.482000;0.000000;59.277988000;59.277958000;0.000030000;18.009308000;18.009132000;0.000176000;false;10.482000;10.482000;0.000000;10.419276;0.062724
2026-07-13T19:47:33.199Z;26.199;70.341000;79.900962;-9.559962;10.816000;0.000000;59.277958000;59.277927000;0.000031000;18.009258000;18.009033000;0.000225000;false;10.816000;10.816000;0.000000;10.786644;0.029356
2026-07-13T19:47:33.199Z;26.199;70.341000;79.900962;-9.559962;10.816000;0.000000;59.277958000;59.277927000;0.000031000;18.009258000;18.009033000;0.000225000;false;10.816000;10.816000;0.000000;10.786644;0.029356
2026-07-13T19:47:33.799Z;26.799;76.981000;86.490461;-9.509461;11.317000;0.000000;59.277916000;59.277885000;0.000031000;18.009182000;18.009071000;0.000111000;false;11.317000;11.317000;0.000000;11.253100;0.063900
2026-07-13T19:47:33.799Z;26.799;76.981000;86.490461;-9.509461;11.317000;0.000000;59.277916000;59.277885000;0.000031000;18.009182000;18.009071000;0.000111000;false;11.317000;11.317000;0.000000;11.253100;0.063900
2026-07-13T19:47:34.199Z;27.199;81.574000;77.178591;4.395409;11.652000;0.000000;59.277885000;59.277882000;0.000003000;18.009129000;18.009327000;-0.000198000;false;11.652000;11.652000;0.000000;11.563625;0.088375
2026-07-13T19:47:34.199Z;27.199;81.574000;77.178591;4.395409;11.652000;0.000000;59.277885000;59.277882000;0.000003000;18.009129000;18.009327000;-0.000198000;false;11.652000;11.652000;0.000000;11.563625;0.088375
2026-07-13T19:47:34.799Z;27.799;88.716000;84.256377;4.459623;12.154000;0.000000;59.277840000;59.277794000;0.000046000;18.009045000;18.008867000;0.000178000;false;12.154000;12.154000;0.000000;12.087631;0.066369
2026-07-13T19:47:34.799Z;27.799;88.716000;84.256377;4.459623;12.154000;0.000000;59.277840000;59.277794000;0.000046000;18.009045000;18.008867000;0.000178000;false;12.154000;12.154000;0.000000;12.087631;0.066369
2026-07-13T19:47:35.199Z;28.199;93.645000;89.928230;3.716770;12.489000;0.000000;59.277805000;59.277882000;-0.000077000;18.008987000;18.008890000;0.000097000;false;12.489000;12.489000;0.000000;12.449765;0.039235
2026-07-13T19:47:35.199Z;28.199;93.645000;89.928230;3.716770;12.489000;0.000000;59.277805000;59.277882000;-0.000077000;18.008987000;18.008890000;0.000097000;false;12.489000;12.489000;0.000000;12.449765;0.039235
2026-07-13T19:47:35.799Z;28.799;101.289000;97.520084;3.768916;12.993000;0.000000;59.277756000;59.277695000;0.000061000;18.008900000;18.008909000;-0.000009000;false;12.993000;12.993000;0.000000;12.928540;0.064460
2026-07-13T19:47:35.799Z;28.799;101.289000;97.520084;3.768916;12.993000;0.000000;59.277756000;59.277695000;0.000061000;18.008900000;18.008909000;-0.000009000;false;12.993000;12.993000;0.000000;12.928540;0.064460
2026-07-13T19:47:36.199Z;29.199;106.554000;97.531098;9.022902;13.330000;0.000000;59.277721000;59.277813000;-0.000092000;18.008837000;18.008875000;-0.000038000;false;13.330000;13.330000;0.000000;13.271045;0.058955
2026-07-13T19:47:36.199Z;29.199;106.554000;97.531098;9.022902;13.330000;0.000000;59.277721000;59.277813000;-0.000092000;18.008837000;18.008875000;-0.000038000;false;13.330000;13.330000;0.000000;13.271045;0.058955
2026-07-13T19:47:36.799Z;29.799;114.703000;105.622990;9.080010;13.836000;0.000000;59.277668000;59.277657000;0.000011000;18.008743000;18.008837000;-0.000094000;false;13.836000;13.836000;0.000000;13.769893;0.066107
2026-07-13T19:47:36.799Z;29.799;114.703000;105.622990;9.080010;13.836000;0.000000;59.277668000;59.277657000;0.000011000;18.008743000;18.008837000;-0.000094000;false;13.836000;13.836000;0.000000;13.769893;0.066107
2026-07-13T19:47:37.199Z;30.199;120.305000;118.685841;1.619159;14.174000;0.000000;59.277630000;59.277496000;0.000134000;18.008678000;18.008926000;-0.000248000;false;14.174000;14.174000;0.000000;14.156361;0.017639
2026-07-13T19:47:37.199Z;30.199;120.305000;118.685841;1.619159;14.174000;0.000000;59.277630000;59.277496000;0.000134000;18.008678000;18.008926000;-0.000248000;false;14.174000;14.174000;0.000000;14.156361;0.017639
2026-07-13T19:47:37.799Z;30.799;128.908000;127.256819;1.651181;14.501000;0.000000;59.277573000;59.277596000;-0.000023000;18.008577000;18.008541000;0.000036000;false;14.501000;14.501000;0.000000;14.460475;0.040525
2026-07-13T19:47:37.799Z;30.799;128.908000;127.256819;1.651181;14.501000;0.000000;59.277573000;59.277596000;-0.000023000;18.008577000;18.008541000;0.000036000;false;14.501000;14.501000;0.000000;14.460475;0.040525
2026-07-13T19:47:38.199Z;31.199;134.752000;136.598562;-1.846562;14.720000;0.000000;59.277534000;59.277515000;0.000019000;18.008509000;18.008638000;-0.000129000;false;14.720000;14.720000;0.000000;14.685181;0.034819
2026-07-13T19:47:38.199Z;31.199;134.752000;136.598562;-1.846562;14.720000;0.000000;59.277534000;59.277515000;0.000019000;18.008509000;18.008638000;-0.000129000;false;14.720000;14.720000;0.000000;14.685181;0.034819
2026-07-13T19:47:38.799Z;31.799;143.683000;145.496081;-1.813081;15.049000;0.000000;59.277473000;59.277409000;0.000064000;18.008406000;18.008230000;0.000176000;false;15.049000;15.049000;0.000000;15.007159;0.041841
2026-07-13T19:47:38.799Z;31.799;143.683000;145.496081;-1.813081;15.049000;0.000000;59.277473000;59.277409000;0.000064000;18.008406000;18.008230000;0.000176000;false;15.049000;15.049000;0.000000;15.007159;0.041841
2026-07-13T19:47:39.199Z;32.199;149.746000;140.783221;8.962779;15.268000;0.000000;59.277431000;59.277477000;-0.000046000;18.008337000;18.008530000;-0.000193000;false;15.268000;15.268000;0.000000;15.220058;0.047942
2026-07-13T19:47:39.199Z;32.199;149.746000;140.783221;8.962779;15.268000;0.000000;59.277431000;59.277477000;-0.000046000;18.008337000;18.008530000;-0.000193000;false;15.268000;15.268000;0.000000;15.220058;0.047942
2026-07-13T19:47:39.799Z;32.799;159.005000;150.006698;8.998302;15.596000;0.000000;59.277370000;59.277336000;0.000034000;18.008234000;18.008116000;0.000118000;false;15.596000;15.596000;0.000000;15.554305;0.041695
2026-07-13T19:47:39.799Z;32.799;159.005000;150.006698;8.998302;15.596000;0.000000;59.277370000;59.277336000;0.000034000;18.008234000;18.008116000;0.000118000;false;15.596000;15.596000;0.000000;15.554305;0.041695
2026-07-13T19:47:40.199Z;33.199;165.288000;160.614236;4.673764;15.815000;0.000000;59.277325000;59.277283000;0.000042000;18.008163000;18.008274000;-0.000111000;false;15.815000;15.815000;0.000000;15.780565;0.034435
2026-07-13T19:47:40.199Z;33.199;165.288000;160.614236;4.673764;15.815000;0.000000;59.277325000;59.277283000;0.000042000;18.008163000;18.008274000;-0.000111000;false;15.815000;15.815000;0.000000;15.780565;0.034435
2026-07-13T19:47:40.799Z;33.799;174.875000;170.169052;4.705948;16.144000;0.000000;59.277260000;59.277122000;0.000138000;18.008055000;18.008339000;-0.000284000;false;16.144000;16.144000;0.000000;16.102694;0.041306
2026-07-13T19:47:40.799Z;33.799;174.875000;170.169052;4.705948;16.144000;0.000000;59.277260000;59.277122000;0.000138000;18.008055000;18.008339000;-0.000284000;false;16.144000;16.144000;0.000000;16.102694;0.041306
2026-07-13T19:47:41.199Z;34.199;181.377000;161.134070;20.242930;16.364000;0.000000;59.277214000;59.277328000;-0.000114000;18.007982000;18.008045000;-0.000063000;false;16.364000;16.364000;0.000000;16.312314;0.051686
