Time (Instant);ElapsedTime (s);PositionRef S5.CAL_ERROR_M2P (m);PositionDispl S5.CAL_ERROR_M2P (m);PositionError S5.CAL_ERROR_M2P (m);GpsSpeedInput S5.CAL_ERROR_M2P (m/s);GpsSpeedInputError S5.CAL_ERROR_M2P (m/s);LatitudeRef S5.CAL_ERROR_M2P (deg);LatitudeInput S5.CAL_ERROR_M2P (deg);LatitudeError S5.CAL_ERROR_M2P (deg);LongitudeRef S5.CAL_ERROR_M2P (deg);LongitudeInput S5.CAL_ERROR_M2P (deg);LongitudeError S5.CAL_ERROR_M2P (deg);GpsInvalidInput S5.CAL_ERROR_M2P;SpeedRef S5.CAL_ERROR_M2P (m/s);TrainSpeedInput S5.CAL_ERROR_M2P (m/s);TrainSpeedInputError S5.CAL_ERROR_M2P (m/s);SpeedDispl S5.CAL_ERROR_M2P (m/s);SpeedDisplError S5.CAL_ERROR_M2P (m/s)
2026-07-11T19:48:04.799Z;57.799;3.306000;3.291454;0.014546;2.114000;0.000000;59.278378000;59.278378000;0.000000000;18.010098000;18.010098000;0.000000000;false;2.114000;2.072000;0.042000;2.013279;0.100721
2026-07-11T19:48:05.399Z;58.399;4.725000;4.724920;0.000080;2.614000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.562000;0.052000;2.499774;0.114226
2026-07-11T19:48:05.399Z;58.399;4.725000;4.724920;0.000080;2.614000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.562000;0.052000;2.499774;0.114226
2026-07-11T19:48:05.799Z;58.799;5.837000;5.781940;0.055060;2.947000;0.000000;59.278362000;59.278362000;0.000000000;18.010065000;18.010065000;0.000000000;false;2.947000;2.888000;0.059000;2.828102;0.118898
2026-07-11T19:48:05.799Z;58.799;5.837000;5.781940;0.055060;2.947000;0.000000;59.278362000;59.278362000;0.000000000;18.010065000;18.010065000;0.000000000;false;2.947000;2.888000;0.059000;2.828102;0.118898
2026-07-11T19:48:06.399Z;59.399;7.755000;7.901801;-0.146801;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.378000;0.069000;3.316408;0.130592
2026-07-11T19:48:06.399Z;59.399;7.755000;7.901801;-0.146801;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.378000;0.069000;3.316408;0.130592
2026-07-11T19:48:06.799Z;59.799;9.200000;9.285344;-0.085344;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.704000;0.076000;3.644151;0.135849
2026-07-11T19:48:06.799Z;59.799;9.200000;9.285344;-0.085344;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.704000;0.076000;3.644151;0.135849
2026-07-11T19:48:07.399Z;60.399;11.618000;11.638153;-0.020153;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.193000;0.086000;4.132595;0.146405
2026-07-11T19:48:07.399Z;60.399;11.618000;11.638153;-0.020153;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.193000;0.086000;4.132595;0.146405
2026-07-11T19:48:07.799Z;60.799;13.396000;13.348053;0.047947;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.520000;0.092000;4.459810;0.152190
2026-07-11T19:48:07.799Z;60.799;13.396000;13.348053;0.047947;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.520000;0.092000;4.459810;0.152190
2026-07-11T19:48:08.399Z;61.399;16.313000;16.290225;0.022775;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.009000;0.102000;4.948480;0.162520
2026-07-11T19:48:08.399Z;61.399;16.313000;16.290225;0.022775;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.009000;0.102000;4.948480;0.162520
2026-07-11T19:48:08.799Z;61.799;18.424000;18.326332;0.097668;5.444000;0.000000;59.278286000;59.278286000;0.000000000;18.009903000;18.009903000;0.000000000;false;5.444000;5.335000;0.109000;5.275058;0.168942
2026-07-11T19:48:08.799Z;61.799;18.424000;18.326332;0.097668;5.444000;0.000000;59.278286000;59.278286000;0.000000000;18.009903000;18.009903000;0.000000000;false;5.444000;5.335000;0.109000;5.275058;0.168942
2026-07-11T19:48:09.399Z;62.399;21.840000;21.800808;0.039192;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.824000;0.119000;5.763850;0.179150
2026-07-11T19:48:09.399Z;62.399;21.840000;21.800808;0.039192;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.824000;0.119000;5.763850;0.179150
2026-07-11T19:48:09.799Z;62.799;24.283000;24.162936;0.120064;6.275000;0.000000;59.278252000;59.278252000;0.000000000;18.009827000;18.009827000;0.000000000;false;6.275000;6.149000;0.126000;6.089844;0.185156
2026-07-11T19:48:09.799Z;62.799;24.283000;24.162936;0.120064;6.275000;0.000000;59.278252000;59.278252000;0.000000000;18.009827000;18.009827000;0.000000000;false;6.275000;6.149000;0.126000;6.089844;0.185156
2026-07-11T19:48:10.399Z;63.399;28.198000;28.202231;-0.004231;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.638000;0.136000;6.578826;0.195174
2026-07-11T19:48:10.399Z;63.399;28.198000;28.202231;-0.004231;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.638000;0.136000;6.578826;0.195174
2026-07-11T19:48:11Z;64.000;32.411000;32.501374;-0.090374;7.272000;0.000000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.126000;0.146000;7.144818;0.127182
2026-07-11T19:48:11Z;64.000;32.411000;32.501374;-0.090374;7.272000;0.000000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.126000;0.146000;7.144818;0.127182
2026-07-11T19:48:11.399Z;64.399;35.387000;35.387927;-0.000927;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.452000;0.152000;7.398014;0.205986
2026-07-11T19:48:11.399Z;64.399;35.387000;35.387927;-0.000927;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.452000;0.152000;7.398014;0.205986
2026-07-11T19:48:12Z;65.000;40.098000;40.245616;-0.147616;8.102000;0.000000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;7.940000;0.162000;7.965921;0.136079
2026-07-11T19:48:12Z;65.000;40.098000;40.245616;-0.147616;8.102000;0.000000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;7.940000;0.162000;7.965921;0.136079
2026-07-11T19:48:12.399Z;65.399;43.406000;43.458378;-0.052378;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.265000;0.169000;8.212056;0.221944
2026-07-11T19:48:12.399Z;65.399;43.406000;43.458378;-0.052378;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.265000;0.169000;8.212056;0.221944
2026-07-11T19:48:13Z;66.000;48.615000;48.706062;-0.091062;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.753000;0.179000;8.785311;0.146689
2026-07-11T19:48:13Z;66.000;48.615000;48.706062;-0.091062;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.753000;0.179000;8.785311;0.146689
2026-07-11T19:48:13.399Z;66.399;52.255000;52.244702;0.010298;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.079000;0.185000;9.026126;0.237874
2026-07-11T19:48:13.399Z;66.399;52.255000;52.244702;0.010298;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.079000;0.185000;9.026126;0.237874
2026-07-11T19:48:14Z;67.000;57.963000;57.922200;0.040800;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.568000;0.195000;9.605179;0.157821
2026-07-11T19:48:14Z;67.000;57.963000;57.922200;0.040800;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.568000;0.195000;9.605179;0.157821
2026-07-11T19:48:14.399Z;67.399;61.935000;61.787145;0.147855;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;9.894000;0.202000;9.841780;0.254220
2026-07-11T19:48:14.399Z;67.399;61.935000;61.787145;0.147855;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;9.894000;0.202000;9.841780;0.254220
2026-07-11T19:48:15Z;68.000;68.142000;68.262875;-0.120875;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.384000;0.212000;10.429617;0.166383
2026-07-11T19:48:15Z;68.000;68.142000;68.262875;-0.120875;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.384000;0.212000;10.429617;0.166383
2026-07-11T19:48:15.399Z;68.399;72.448000;72.455416;-0.007416;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.711000;0.219000;10.659548;0.270452
2026-07-11T19:48:15.399Z;68.399;72.448000;72.455416;-0.007416;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.711000;0.219000;10.659548;0.270452
2026-07-11T19:48:16Z;69.000;79.156000;79.265207;-0.109207;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.203000;0.228000;11.254046;0.176954
2026-07-11T19:48:16Z;69.000;79.156000;79.265207;-0.109207;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.203000;0.228000;11.254046;0.176954
2026-07-11T19:48:16.399Z;69.399;83.796000;83.785720;0.010280;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.531000;0.235000;11.479218;0.286782
2026-07-11T19:48:16.399Z;69.399;83.796000;83.785720;0.010280;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.531000;0.235000;11.479218;0.286782
2026-07-11T19:48:17Z;70.000;91.006000;91.010854;-0.004854;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.023000;0.246000;12.079828;0.189172
2026-07-11T19:48:17Z;70.000;91.006000;91.010854;-0.004854;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.023000;0.246000;12.079828;0.189172
2026-07-11T19:48:17.399Z;70.399;95.981000;95.860063;0.120937;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.352000;0.252000;12.301053;0.302947
2026-07-11T19:48:17.399Z;70.399;95.981000;95.860063;0.120937;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.352000;0.252000;12.301053;0.302947
2026-07-11T19:48:18Z;71.000;103.694000;103.657974;0.036026;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;12.846000;0.263000;12.909801;0.199199
2026-07-11T19:48:18Z;71.000;103.694000;103.657974;0.036026;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;12.846000;0.263000;12.909801;0.199199
2026-07-11T19:48:18.399Z;71.399;109.005000;108.837223;0.167777;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.177000;0.268000;13.125629;0.319371
2026-07-11T19:48:18.399Z;71.399;109.005000;108.837223;0.167777;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.177000;0.268000;13.125629;0.319371
2026-07-11T19:48:19Z;72.000;117.224000;117.354804;-0.130804;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.673000;0.279000;13.744706;0.207294
2026-07-11T19:48:19Z;72.000;117.224000;117.354804;-0.130804;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.673000;0.279000;13.744706;0.207294
2026-07-11T19:48:19.399Z;72.399;122.873000;122.865742;0.007258;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.004000;0.286000;13.953706;0.336294
2026-07-11T19:48:19.399Z;72.399;122.873000;122.865742;0.007258;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.004000;0.286000;13.953706;0.336294
2026-07-11T19:48:20Z;73.000;131.599000;131.734667;-0.135667;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.502000;0.296000;14.578561;0.219439
2026-07-11T19:48:20Z;73.000;131.599000;131.734667;-0.135667;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.502000;0.296000;14.578561;0.219439
2026-07-11T19:48:20.399Z;73.399;137.586000;137.577622;0.008378;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;14.834000;0.303000;14.783988;0.353012
2026-07-11T19:48:20.399Z;73.399;137.586000;137.577622;0.008378;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;14.834000;0.303000;14.783988;0.353012
2026-07-11T19:48:21Z;74.000;146.821000;146.773331;0.047669;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.332000;0.313000;15.414783;0.230217
2026-07-11T19:48:21Z;74.000;146.821000;146.773331;0.047669;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.332000;0.313000;15.414783;0.230217
2026-07-11T19:48:21.399Z;74.399;153.146000;152.948819;0.197181;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.664000;0.320000;15.614571;0.369429
2026-07-11T19:48:21.399Z;74.399;153.146000;152.948819;0.197181;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.664000;0.320000;15.614571;0.369429
2026-07-11T19:48:22Z;75.000;162.889000;162.818119;0.070881;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.162000;0.330000;16.251670;0.240330
2026-07-11T19:48:22Z;75.000;162.889000;162.818119;0.070881;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.162000;0.330000;16.251670;0.240330
2026-07-11T19:48:22.399Z;75.399;169.554000;169.326297;0.227703;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.494000;0.337000;16.445241;0.385759
2026-07-11T19:48:22.399Z;75.399;169.554000;169.326297;0.227703;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.494000;0.337000;16.445241;0.385759
2026-07-11T19:48:23Z;76.000;179.805000;179.864794;-0.059794;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;16.992000;0.347000;17.090253;0.248747
2026-07-11T19:48:23Z;76.000;179.805000;179.864794;-0.059794;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;16.992000;0.347000;17.090253;0.248747
2026-07-11T19:48:23.399Z;76.399;186.808000;186.706009;0.101991;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.324000;0.354000;17.276041;0.401959
2026-07-11T19:48:23.399Z;76.399;186.808000;186.706009;0.101991;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.324000;0.354000;17.276041;0.401959
2026-07-11T19:48:24Z;77.000;197.566000;197.640221;-0.074221;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;17.816000;0.364000;17.921078;0.258922
2026-07-11T19:48:24Z;77.000;197.566000;197.640221;-0.074221;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;17.816000;0.364000;17.921078;0.258922
2026-07-11T19:48:24.399Z;77.399;204.904000;204.810452;0.093548;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.137000;0.370000;18.091216;0.415784
2026-07-11T19:48:24.399Z;77.399;204.904000;204.810452;0.093548;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.137000;0.370000;18.091216;0.415784
2026-07-11T19:48:25Z;78.000;216.153000;216.366606;-0.213606;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.608000;0.379000;18.719539;0.267461
2026-07-11T19:48:25Z;78.000;216.153000;216.366606;-0.213606;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.608000;0.379000;18.719539;0.267461
2026-07-11T19:48:25.399Z;78.399;223.811000;223.852609;-0.041609;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;18.916000;0.386000;18.873019;0.428981
2026-07-11T19:48:25.399Z;78.399;223.811000;223.852609;-0.041609;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;18.916000;0.386000;18.873019;0.428981
2026-07-11T19:48:26Z;79.000;235.531000;235.752071;-0.221071;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.370000;0.395000;19.488164;0.276836
2026-07-11T19:48:26Z;79.000;235.531000;235.752071;-0.221071;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.370000;0.395000;19.488164;0.276836
2026-07-11T19:48:26.399Z;79.399;243.498000;243.542274;-0.044274;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;19.668000;0.401000;19.627040;0.441960
2026-07-11T19:48:26.399Z;79.399;243.498000;243.542274;-0.044274;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;19.668000;0.401000;19.627040;0.441960
2026-07-11T19:48:27Z;80.000;255.674000;255.805842;-0.131842;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.107000;0.410000;20.234341;0.282659
2026-07-11T19:48:27Z;80.000;255.674000;255.805842;-0.131842;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.107000;0.410000;20.234341;0.282659
2026-07-11T19:48:27.399Z;80.399;263.940000;263.890903;0.049097;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.395000;0.417000;20.357153;0.454847
2026-07-11T19:48:27.399Z;80.399;263.940000;263.890903;0.049097;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.395000;0.417000;20.357153;0.454847
2026-07-11T19:48:28Z;81.000;276.558000;276.624679;-0.066679;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;20.821000;0.425000;20.953659;0.292341
2026-07-11T19:48:28Z;81.000;276.558000;276.624679;-0.066679;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;20.821000;0.425000;20.953659;0.292341
2026-07-11T19:48:28.399Z;81.399;285.114000;284.994611;0.119389;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.099000;0.431000;21.063369;0.466631
2026-07-11T19:48:28.399Z;81.399;285.114000;284.994611;0.119389;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.099000;0.431000;21.063369;0.466631
2026-07-11T19:48:29Z;82.000;298.157000;298.334970;-0.177970;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.508000;0.439000;21.647359;0.299641
2026-07-11T19:48:29Z;82.000;298.157000;298.334970;-0.177970;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.508000;0.439000;21.647359;0.299641
2026-07-11T19:48:29.399Z;82.399;306.990000;306.979088;0.010912;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;21.774000;0.445000;21.740979;0.478021
2026-07-11T19:48:29.399Z;82.399;306.990000;306.979088;0.010912;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;21.774000;0.445000;21.740979;0.478021
2026-07-11T19:48:30Z;83.000;320.442000;320.411447;0.030553;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.165000;0.452000;22.308763;0.308237
2026-07-11T19:48:30Z;83.000;320.442000;320.411447;0.030553;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.165000;0.452000;22.308763;0.308237
2026-07-11T19:48:30.399Z;83.399;329.541000;329.317297;0.223703;22.877000;0.000000;59.276176000;59.276176000;0.000000000;18.006353000;18.006353000;0.000000000;false;22.877000;22.420000;0.457000;22.388763;0.488237
2026-07-11T19:48:30.399Z;83.399;329.541000;329.317297;0.223703;22.877000;0.000000;59.276176000;59.276176000;0.000000000;18.006353000;18.006353000;0.000000000;false;22.877000;22.420000;0.457000;22.388763;0.488237
2026-07-11T19:48:31Z;84.000;343.382000;343.548035;-0.166035;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;22.793000;0.466000;22.944764;0.314236
2026-07-11T19:48:31Z;84.000;343.382000;343.548035;-0.166035;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;22.793000;0.466000;22.944764;0.314236
2026-07-11T19:48:31.399Z;84.399;352.735000;352.705037;0.029963;23.508000;0.000000;59.276012000;59.276012000;0.000000000;18.006107000;18.006107000;0.000000000;false;23.508000;23.038000;0.470000;23.009154;0.498846
2026-07-11T19:48:31.399Z;84.399;352.735000;352.705037;0.029963;23.508000;0.000000;59.276012000;59.276012000;0.000000000;18.006107000;18.006107000;0.000000000;false;23.508000;23.038000;0.470000;23.009154;0.498846
2026-07-11T19:48:32Z;85.000;366.951000;367.082599;-0.131599;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.398000;0.478000;23.555202;0.320798
2026-07-11T19:48:32Z;85.000;366.951000;367.082599;-0.131599;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.398000;0.478000;23.555202;0.320798
2026-07-11T19:48:32.399Z;85.399;376.550000;376.481279;0.068721;24.118000;0.000000;59.275841000;59.275841000;0.000000000;18.005854000;18.005854000;0.000000000;false;24.118000;23.635000;0.483000;23.608514;0.509486
2026-07-11T19:48:32.399Z;85.399;376.550000;376.481279;0.068721;24.118000;0.000000;59.275841000;59.275841000;0.000000000;18.005854000;18.005854000;0.000000000;false;24.118000;23.635000;0.483000;23.608514;0.509486
2026-07-11T19:48:33Z;86.000;391.128000;391.178242;-0.050242;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;23.986000;0.489000;24.148626;0.326374
2026-07-11T19:48:33Z;86.000;391.128000;391.178242;-0.050242;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;23.986000;0.489000;24.148626;0.326374
2026-07-11T19:48:33.599Z;86.599;405.919000;405.656715;0.262285;24.827000;0.000000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.330000;0.497000;24.293795;0.533205
2026-07-11T19:48:33.599Z;86.599;405.919000;405.656715;0.262285;24.827000;0.000000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.330000;0.497000;24.293795;0.533205
2026-07-11T19:48:34Z;87.000;415.896000;415.938791;-0.042791;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;24.555000;0.501000;24.725357;0.330643
2026-07-11T19:48:34Z;87.000;415.896000;415.938791;-0.042791;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;24.555000;0.501000;24.725357;0.330643
2026-07-11T19:48:34.599Z;87.599;430.993000;430.730869;0.262131;25.268000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.268000;24.762000;0.506000;24.743190;0.524810
2026-07-11T19:48:34.599Z;87.599;430.993000;430.730869;0.262131;25.268000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.268000;24.762000;0.506000;24.743190;0.524810
2026-07-11T19:48:35Z;88.000;441.128000;441.185244;-0.057244;25.405000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;false;25.405000;24.897000;0.508000;25.079436;0.325564
2026-07-11T19:48:35Z;88.000;441.128000;441.185244;-0.057244;25.405000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;false;25.405000;24.897000;0.508000;25.079436;0.325564
2026-07-11T19:48:35.599Z;88.599;456.432000;456.182629;0.249371;25.607000;0.000000;59.275265000;59.275265000;0.000000000;18.005026000;18.005026000;0.000000000;false;25.607000;25.095000;0.512000;25.077617;0.529383
2026-07-11T19:48:35.599Z;88.599;456.432000;456.182629;0.249371;25.607000;0.000000;59.275265000;59.275265000;0.000000000;18.005026000;18.005026000;0.000000000;false;25.607000;25.095000;0.512000;25.077617;0.529383
2026-07-11T19:48:36Z;89.000;466.701000;466.856128;-0.155128;25.739000;0.000000;59.275188000;59.275188000;0.000000000;18.004919000;18.004919000;0.000000000;false;25.739000;25.224000;0.515000;25.409491;0.329509
