Speed(m/s);Position(m);Time(ms);Time(Instant);Section;Km;Meter;XPosition;YPosition
0.0;2314.7860931137675;1783972027000;2026-07-13T19:47:07Z;1;1;314;-1.0;-1.0
0.0;2314.7860931137675;1783972027000;2026-07-13T19:47:07Z;1;1;314;-1.0;-1.0
0.0;2314.7860931137675;1783972027599;2026-07-13T19:47:07.599Z;1;1;314;-1.0;-1.0
2.501659814619912E-4;2315.1572762009273;1783972028199;2026-07-13T19:47:08.199Z;1;1;315;-1.0;-1.0
1.7786301224300463E-5;2315.157326153628;1783972028599;2026-07-13T19:47:08.599Z;1;1;315;-1.0;-1.0
-0.001257681013121922;2313.2006265341406;1783972029199;2026-07-13T19:47:09.199Z;1;1;313;-1.0;-1.0
-8.975470356214857E-5;2313.200375493418;1783972029599;2026-07-13T19:47:09.599Z;1;1;313;-1.0;-1.0
0.002711503337518532;2314.4461563296854;1783972030199;2026-07-13T19:47:10.199Z;1;1;314;-1.0;-1.0
2.058052248640092E-4;2314.4467564453707;1783972030599;2026-07-13T19:47:10.599Z;1;1;314;-1.0;-1.0
-0.0014314706591461621;2313.8809538219753;1783972031199;2026-07-13T19:47:11.199Z;1;1;313;-1.0;-1.0
-1.0850403086592568E-4;2313.8806363601884;1783972031599;2026-07-13T19:47:11.599Z;1;1;313;-1.0;-1.0
0.00103796064028763;2314.2714411007287;1783972032199;2026-07-13T19:47:12.199Z;1;1;314;-1.0;-1.0
7.829169784277173E-5;2314.271670067483;1783972032599;2026-07-13T19:47:12.599Z;1;1;314;-1.0;-1.0
7.829169784277173E-5;2314.271670067483;1783972032599;2026-07-13T19:47:12.599Z;1;1;314;-1.0;-1.0
0.0033857742461528744;2315.567312099141;1783972033199;2026-07-13T19:47:13.199Z;1;1;315;-1.0;-1.0
0.0033857742461528744;2315.567312099141;1783972033199;2026-07-13T19:47:13.199Z;1;1;315;-1.0;-1.0
2.568952325057057E-4;2315.5680591889877;1783972033599;2026-07-13T19:47:13.599Z;1;1;315;-1.0;-1.0
-0.006818291520076213;2312.860039063571;1783972034199;2026-07-13T19:47:14.199Z;1;1;312;-1.0;-1.0
-5.220995837239287E-4;2312.8585265735937;1783972034599;2026-07-13T19:47:14.599Z;1;1;312;-1.0;-1.0
-5.220995837239287E-4;2312.8585265735937;1783972034599;2026-07-13T19:47:14.599Z;1;1;312;-1.0;-1.0
0.007229921253931553;2315.685943276173;1783972035199;2026-07-13T19:47:15.199Z;1;1;315;-1.0;-1.0
0.007229921253931553;2315.685943276173;1783972035199;2026-07-13T19:47:15.199Z;1;1;315;-1.0;-1.0
5.531214094199067E-4;2315.687543608483;1783972035599;2026-07-13T19:47:15.599Z;1;1;315;-1.0;-1.0
5.531214094199067E-4;2315.687543608483;1783972035599;2026-07-13T19:47:15.599Z;1;1;315;-1.0;-1.0
0.0030375667809082805;2316.907420218103;1783972036199;2026-07-13T19:47:16.199Z;1;1;316;-1.0;-1.0
0.0030375667809082805;2316.907420218103;1783972036199;2026-07-13T19:47:16.199Z;1;1;316;-1.0;-1.0
2.3034852928425158E-4;2316.908090869549;1783972036599;2026-07-13T19:47:16.599Z;1;1;316;-1.0;-1.0
2.3034852928425158E-4;2316.908090869549;1783972036599;2026-07-13T19:47:16.599Z;1;1;316;-1.0;-1.0
-0.0038096908316319804;2315.4050625668797;1783972037199;2026-07-13T19:47:17.199Z;1;1;315;-1.0;-1.0
-0.0038096908316319804;2315.4050625668797;1783972037199;2026-07-13T19:47:17.199Z;1;1;315;-1.0;-1.0
-2.902975069990044E-4;2315.4042177534143;1783972037599;2026-07-13T19:47:17.599Z;1;1;315;-1.0;-1.0
-0.004248870624181311;2313.8011391023465;1783972038199;2026-07-13T19:47:18.199Z;1;1;313;-1.0;-1.0
-3.221693574871526E-4;2313.800204557167;1783972038599;2026-07-13T19:47:18.599Z;1;1;313;-1.0;-1.0
-1.1246694425558467E-4;2313.7586784041714;1783972039199;2026-07-13T19:47:19.199Z;1;1;313;-1.0;-1.0
-8.094951480714348E-6;2313.7586549718567;1783972039599;2026-07-13T19:47:19.599Z;1;1;313;-1.0;-1.0
-8.094951480714348E-6;2313.7586549718567;1783972039599;2026-07-13T19:47:19.599Z;1;1;313;-1.0;-1.0
0.0021526162171470963;2314.5588186954737;1783972040199;2026-07-13T19:47:20.199Z;1;1;314;-1.0;-1.0
0.0021526162171470963;2314.5588186954737;1783972040199;2026-07-13T19:47:20.199Z;1;1;314;-1.0;-1.0
1.6275074530456833E-4;2314.559293004427;1783972040599;2026-07-13T19:47:20.599Z;1;1;314;-1.0;-1.0
1.6275074530456833E-4;2314.559293004427;1783972040599;2026-07-13T19:47:20.599Z;1;1;314;-1.0;-1.0
0.002053463885488108;2315.36053338213;1783972041199;2026-07-13T19:47:21.199Z;1;1;315;-1.0;-1.0
0.002053463885488108;2315.36053338213;1783972041199;2026-07-13T19:47:21.199Z;1;1;315;-1.0;-1.0
1.5538688510558993E-4;2315.3609866917163;1783972041599;2026-07-13T19:47:21.599Z;1;1;315;-1.0;-1.0
1.5538688510558993E-4;2315.3609866917163;1783972041599;2026-07-13T19:47:21.599Z;1;1;315;-1.0;-1.0
4.8750887086635754E-4;2315.5496504246757;1783972042199;2026-07-13T19:47:22.199Z;1;1;315;-1.0;-1.0
4.8750887086635754E-4;2315.5496504246757;1783972042199;2026-07-13T19:47:22.199Z;1;1;315;-1.0;-1.0
3.655718383991839E-5;2315.549757486037;1783972042599;2026-07-13T19:47:22.599Z;1;1;315;-1.0;-1.0
3.655718383991839E-5;2315.549757486037;1783972042599;2026-07-13T19:47:22.599Z;1;1;315;-1.0;-1.0
-0.002249537273862554;2314.6747028679974;1783972043199;2026-07-13T19:47:23.199Z;1;1;314;-1.0;-1.0
-0.002249537273862554;2314.6747028679974;1783972043199;2026-07-13T19:47:23.199Z;1;1;314;-1.0;-1.0
-1.7072217224855642E-4;2314.6742046029262;1783972043599;2026-07-13T19:47:23.599Z;1;1;314;-1.0;-1.0
-1.7072217224855642E-4;2314.6742046029262;1783972043599;2026-07-13T19:47:23.599Z;1;1;314;-1.0;-1.0
7.268037371021414E-4;2314.9594459171326;1783972044199;2026-07-13T19:47:24.199Z;1;1;314;-1.0;-1.0
7.268037371021414E-4;2314.9594459171326;1783972044199;2026-07-13T19:47:24.199Z;1;1;314;-1.0;-1.0
5.502410024612834E-5;2314.9596073705557;1783972044599;2026-07-13T19:47:24.599Z;1;1;314;-1.0;-1.0
