Time (Instant);ElapsedTime (s);PositionRef S3.GPS_POSITION_NOISE_1M (m);PositionDispl S3.GPS_POSITION_NOISE_1M (m);PositionError S3.GPS_POSITION_NOISE_1M (m);GpsSpeedInput S3.GPS_POSITION_NOISE_1M (m/s);GpsSpeedInputError S3.GPS_POSITION_NOISE_1M (m/s);LatitudeRef S3.GPS_POSITION_NOISE_1M (deg);LatitudeInput S3.GPS_POSITION_NOISE_1M (deg);LatitudeError S3.GPS_POSITION_NOISE_1M (deg);LongitudeRef S3.GPS_POSITION_NOISE_1M (deg);LongitudeInput S3.GPS_POSITION_NOISE_1M (deg);LongitudeError S3.GPS_POSITION_NOISE_1M (deg);GpsInvalidInput S3.GPS_POSITION_NOISE_1M;SpeedRef S3.GPS_POSITION_NOISE_1M (m/s);TrainSpeedInput S3.GPS_POSITION_NOISE_1M (m/s);TrainSpeedInputError S3.GPS_POSITION_NOISE_1M (m/s);SpeedDispl S3.GPS_POSITION_NOISE_1M (m/s);SpeedDisplError S3.GPS_POSITION_NOISE_1M (m/s)
2026-07-13T19:47:25.199Z;18.199;0.000000;-0.103730;0.103730;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010139000;0.000002000;false;0.000000;0.000000;0.000000;-0.000721;0.000721
2026-07-13T19:47:25.599Z;18.599;0.000000;-0.103890;0.103890;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010128000;0.000013000;false;0.000000;0.000000;0.000000;-0.000054;0.000054
2026-07-13T19:47:26.199Z;19.199;0.000000;-1.055482;1.055482;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010172000;-0.000031000;false;0.000000;0.000000;0.000000;-0.002507;0.002507
2026-07-13T19:47:26.599Z;19.599;0.000000;-1.056035;1.056035;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010151000;-0.000010000;false;0.000000;0.000000;0.000000;-0.000190;0.000190
2026-07-13T19:47:26.599Z;19.599;0.000000;-1.056035;1.056035;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010151000;-0.000010000;false;0.000000;0.000000;0.000000;-0.000190;0.000190
2026-07-13T19:47:27.199Z;20.199;0.000000;-0.172494;0.172494;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010143000;-0.000002000;false;0.000000;0.000000;0.000000;0.002218;-0.002218
2026-07-13T19:47:27.199Z;20.199;0.000000;-0.172494;0.172494;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010143000;-0.000002000;false;0.000000;0.000000;0.000000;0.002218;-0.002218
2026-07-13T19:47:27.599Z;20.599;0.000000;-0.172002;0.172002;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010126000;0.000015000;false;0.000000;0.000000;0.000000;0.000169;-0.000169
2026-07-13T19:47:27.599Z;20.599;0.000000;-0.172002;0.172002;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010126000;0.000015000;false;0.000000;0.000000;0.000000;0.000169;-0.000169
2026-07-13T19:47:28.199Z;21.199;0.000000;-0.673406;0.673406;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010147000;-0.000006000;false;0.000000;0.000000;0.000000;-0.001293;0.001293
2026-07-13T19:47:28.199Z;21.199;0.000000;-0.673406;0.673406;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010147000;-0.000006000;false;0.000000;0.000000;0.000000;-0.001293;0.001293
2026-07-13T19:47:28.799Z;21.799;0.000000;-0.673704;0.673704;0.000000;0.000000;59.278400000;59.278412000;-0.000012000;18.010141000;18.010159000;-0.000018000;false;0.000000;0.000000;0.000000;-0.000042;0.000042
2026-07-13T19:47:28.799Z;21.799;0.000000;-0.673704;0.673704;0.000000;0.000000;59.278400000;59.278412000;-0.000012000;18.010141000;18.010159000;-0.000018000;false;0.000000;0.000000;0.000000;-0.000042;0.000042
2026-07-13T19:47:29.199Z;22.199;0.000000;0.063430;-0.063430;0.000000;0.000000;59.278400000;59.278389000;0.000011000;18.010141000;18.010159000;-0.000018000;false;0.000000;0.000000;0.000000;0.001946;-0.001946
2026-07-13T19:47:29.199Z;22.199;0.000000;0.063430;-0.063430;0.000000;0.000000;59.278400000;59.278389000;0.000011000;18.010141000;18.010159000;-0.000018000;false;0.000000;0.000000;0.000000;0.001946;-0.001946
2026-07-13T19:47:29.599Z;22.599;0.000000;0.063859;-0.063859;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;0.000147;-0.000147
2026-07-13T19:47:29.599Z;22.599;0.000000;0.063859;-0.063859;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;0.000147;-0.000147
2026-07-13T19:47:30.199Z;23.199;0.000000;-0.020617;0.020617;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;-0.000217;0.000217
2026-07-13T19:47:30.199Z;23.199;0.000000;-0.020617;0.020617;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;-0.000217;0.000217
2026-07-13T19:47:30.799Z;23.799;0.000000;-0.020667;0.020667;0.000000;0.000000;59.278400000;59.278412000;-0.000012000;18.010141000;18.010149000;-0.000008000;false;0.000000;0.000000;0.000000;-0.000007;0.000007
2026-07-13T19:47:30.799Z;23.799;0.000000;-0.020667;0.020667;0.000000;0.000000;59.278400000;59.278412000;-0.000012000;18.010141000;18.010149000;-0.000008000;false;0.000000;0.000000;0.000000;-0.000007;0.000007
2026-07-13T19:47:31.199Z;24.199;0.000000;-0.190771;0.190771;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;-0.000446;0.000446
2026-07-13T19:47:31.199Z;24.199;0.000000;-0.190771;0.190771;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;-0.000446;0.000446
2026-07-13T19:47:31.799Z;24.799;0.000000;-0.190873;0.190873;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010181000;-0.000040000;false;0.000000;0.000000;0.000000;-0.000014;0.000014
2026-07-13T19:47:31.799Z;24.799;0.000000;-0.190873;0.190873;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010181000;-0.000040000;false;0.000000;0.000000;0.000000;-0.000014;0.000014
2026-07-13T19:47:32.199Z;25.199;0.000000;0.926754;-0.926754;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010109000;0.000032000;false;0.000000;0.000000;0.000000;0.002983;-0.002983
2026-07-13T19:47:32.199Z;25.199;0.000000;0.926754;-0.926754;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010109000;0.000032000;false;0.000000;0.000000;0.000000;0.002983;-0.002983
2026-07-13T19:47:32.799Z;25.799;0.000000;0.927438;-0.927438;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;0.000097;-0.000097
2026-07-13T19:47:32.799Z;25.799;0.000000;0.927438;-0.927438;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;0.000097;-0.000097
2026-07-13T19:47:33.199Z;26.199;0.000000;1.256645;-1.256645;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010118000;0.000023000;false;0.000000;0.000000;0.000000;0.000849;-0.000849
2026-07-13T19:47:33.199Z;26.199;0.000000;1.256645;-1.256645;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010118000;0.000023000;false;0.000000;0.000000;0.000000;0.000849;-0.000849
2026-07-13T19:47:33.799Z;26.799;0.000000;1.256840;-1.256840;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;0.000028;-0.000028
2026-07-13T19:47:33.799Z;26.799;0.000000;1.256840;-1.256840;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;0.000028;-0.000028
2026-07-13T19:47:34.199Z;27.199;0.000000;-0.425269;0.425269;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010160000;-0.000019000;false;0.000000;0.000000;0.000000;-0.004373;0.004373
2026-07-13T19:47:34.199Z;27.199;0.000000;-0.425269;0.425269;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010160000;-0.000019000;false;0.000000;0.000000;0.000000;-0.004373;0.004373
2026-07-13T19:47:34.799Z;27.799;0.000000;-0.426275;0.426275;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;-0.000143;0.000143
2026-07-13T19:47:34.799Z;27.799;0.000000;-0.426275;0.426275;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;-0.000143;0.000143
2026-07-13T19:47:35.199Z;28.199;0.000000;-0.157793;0.157793;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010132000;0.000009000;false;0.000000;0.000000;0.000000;0.000691;-0.000691
2026-07-13T19:47:35.199Z;28.199;0.000000;-0.157793;0.157793;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010132000;0.000009000;false;0.000000;0.000000;0.000000;0.000691;-0.000691
2026-07-13T19:47:35.799Z;28.799;0.000000;-0.157634;0.157634;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010141000;0.000000000;false;0.000000;0.000000;0.000000;0.000022;-0.000022
2026-07-13T19:47:35.799Z;28.799;0.000000;-0.157634;0.157634;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010141000;0.000000000;false;0.000000;0.000000;0.000000;0.000022;-0.000022
2026-07-13T19:47:36.199Z;29.199;0.000000;-0.602557;0.602557;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010145000;-0.000004000;false;0.000000;0.000000;0.000000;-0.001156;0.001156
2026-07-13T19:47:36.199Z;29.199;0.000000;-0.602557;0.602557;0.000000;0.000000;59.278400000;59.278408000;-0.000008000;18.010141000;18.010145000;-0.000004000;false;0.000000;0.000000;0.000000;-0.001156;0.001156
2026-07-13T19:47:36.799Z;29.799;0.000000;-0.602823;0.602823;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010151000;-0.000010000;false;0.000000;0.000000;0.000000;-0.000038;0.000038
2026-07-13T19:47:36.799Z;29.799;0.000000;-0.602823;0.602823;0.000000;0.000000;59.278400000;59.278400000;0.000000000;18.010141000;18.010151000;-0.000010000;false;0.000000;0.000000;0.000000;-0.000038;0.000038
2026-07-13T19:47:37.199Z;30.199;0.000000;0.044454;-0.044454;0.000000;0.000000;59.278400000;59.278385000;0.000015000;18.010141000;18.010166000;-0.000025000;false;0.000000;0.000000;0.000000;0.001725;-0.001725
2026-07-13T19:47:37.199Z;30.199;0.000000;0.044454;-0.044454;0.000000;0.000000;59.278400000;59.278385000;0.000015000;18.010141000;18.010166000;-0.000025000;false;0.000000;0.000000;0.000000;0.001725;-0.001725
2026-07-13T19:47:37.799Z;30.799;0.000000;0.044849;-0.044849;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010138000;0.000003000;false;0.000000;0.000000;0.000000;0.000056;-0.000056
2026-07-13T19:47:37.799Z;30.799;0.000000;0.044849;-0.044849;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010138000;0.000003000;false;0.000000;0.000000;0.000000;0.000056;-0.000056
2026-07-13T19:47:38.199Z;31.199;0.000000;0.458419;-0.458419;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;0.000316;-0.000316
2026-07-13T19:47:38.199Z;31.199;0.000000;0.458419;-0.458419;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010155000;-0.000014000;false;0.000000;0.000000;0.000000;0.000316;-0.000316
2026-07-13T19:47:38.799Z;31.799;0.000000;0.458484;-0.458484;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;0.000010;-0.000010
2026-07-13T19:47:38.799Z;31.799;0.000000;0.458484;-0.458484;0.000000;0.000000;59.278400000;59.278393000;0.000007000;18.010141000;18.010124000;0.000017000;false;0.000000;0.000000;0.000000;0.000010;-0.000010
2026-07-13T19:47:39.199Z;32.199;0.000000;-0.639675;0.639675;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010160000;-0.000019000;false;0.000000;0.000000;0.000000;-0.000705;0.000705
2026-07-13T19:47:39.199Z;32.199;0.000000;-0.639675;0.639675;0.000000;0.000000;59.278400000;59.278404000;-0.000004000;18.010141000;18.010160000;-0.000019000;false;0.000000;0.000000;0.000000;-0.000705;0.000705
2026-07-13T19:47:39.799Z;32.799;0.000000;-0.639822;0.639822;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;-0.000022;0.000022
2026-07-13T19:47:39.799Z;32.799;0.000000;-0.639822;0.639822;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010130000;0.000011000;false;0.000000;0.000000;0.000000;-0.000022;0.000022
2026-07-13T19:47:40.199Z;33.199;0.000000;-0.161884;0.161884;0.000000;0.000000;59.278400000;59.278397000;0.000003000;18.010141000;18.010153000;-0.000012000;false;0.000000;0.000000;0.000000;0.000308;-0.000308
