Time(Instant);ElapsedTime(s);Reference Position (m);Position BASELINE (m);Position Error BASELINE (m);Reference Speed (m/s);Speed BASELINE (m/s);Speed Error BASELINE (m/s)
19:47:27;1783367247.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:27;1783367247.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:28;1783367248.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:28;1783367248.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:28;1783367248.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:28;1783367248.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:29;1783367249.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:29;1783367249.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:29;1783367249.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:29;1783367249.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:30;1783367250.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:30;1783367250.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:30;1783367250.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:30;1783367250.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:31;1783367251.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:31;1783367251.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:31;1783367251.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:31;1783367251.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:32;1783367252.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:32;1783367252.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:32;1783367252.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:32;1783367252.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:33;1783367253.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:33;1783367253.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:33;1783367253.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:33;1783367253.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:34;1783367254.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:34;1783367254.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:34;1783367254.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:34;1783367254.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:35;1783367255.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:35;1783367255.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:35;1783367255.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:35;1783367255.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:36;1783367256.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:36;1783367256.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:36;1783367256.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:36;1783367256.999;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:37;1783367257.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:37;1783367257.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.399;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
