Time (Instant);ElapsedTime (s);PositionRef S10.TUNNEL_30S_NO_TS_NOISE (m);PositionDispl S10.TUNNEL_30S_NO_TS_NOISE (m);PositionError S10.TUNNEL_30S_NO_TS_NOISE (m);GpsSpeedInput S10.TUNNEL_30S_NO_TS_NOISE (m/s);GpsSpeedInputError S10.TUNNEL_30S_NO_TS_NOISE (m/s);LatitudeRef S10.TUNNEL_30S_NO_TS_NOISE (deg);LatitudeInput S10.TUNNEL_30S_NO_TS_NOISE (deg);LatitudeError S10.TUNNEL_30S_NO_TS_NOISE (deg);LongitudeRef S10.TUNNEL_30S_NO_TS_NOISE (deg);LongitudeInput S10.TUNNEL_30S_NO_TS_NOISE (deg);LongitudeError S10.TUNNEL_30S_NO_TS_NOISE (deg);GpsInvalidInput S10.TUNNEL_30S_NO_TS_NOISE;SpeedRef S10.TUNNEL_30S_NO_TS_NOISE (m/s);TrainSpeedInput S10.TUNNEL_30S_NO_TS_NOISE (m/s);TrainSpeedInputError S10.TUNNEL_30S_NO_TS_NOISE (m/s);SpeedDispl S10.TUNNEL_30S_NO_TS_NOISE (m/s);SpeedDisplError S10.TUNNEL_30S_NO_TS_NOISE (m/s)
2026-07-16T19:48:06Z;58.000;7.755000;7.964032;-0.209032;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.405274;0.041726
2026-07-16T19:48:06Z;58.000;7.755000;7.964032;-0.209032;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.405274;0.041726
2026-07-16T19:48:06.399Z;58.399;9.200000;9.369908;-0.169908;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.780000;0.000000;3.718943;0.061057
2026-07-16T19:48:06.399Z;58.399;9.200000;9.369908;-0.169908;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.780000;0.000000;3.718943;0.061057
2026-07-16T19:48:07Z;59.000;11.618000;11.798716;-0.180716;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.237367;0.041633
2026-07-16T19:48:07Z;59.000;11.618000;11.798716;-0.180716;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.237367;0.041633
2026-07-16T19:48:07.399Z;59.399;13.396000;13.536615;-0.140615;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.612000;0.000000;4.551179;0.060821
2026-07-16T19:48:07.399Z;59.399;13.396000;13.536615;-0.140615;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.612000;0.000000;4.551179;0.060821
2026-07-16T19:48:08Z;60.000;16.313000;16.393910;-0.080910;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.068905;0.042095
2026-07-16T19:48:08Z;60.000;16.313000;16.393910;-0.080910;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.068905;0.042095
2026-07-16T19:48:08.399Z;60.399;18.424000;18.463708;-0.039708;5.444000;0.000000;59.278286000;59.278286000;0.000000000;18.009903000;18.009903000;0.000000000;false;5.444000;5.444000;0.000000;5.382996;0.061004
2026-07-16T19:48:08.399Z;60.399;18.424000;18.463708;-0.039708;5.444000;0.000000;59.278286000;59.278286000;0.000000000;18.009903000;18.009903000;0.000000000;false;5.444000;5.444000;0.000000;5.382996;0.061004
2026-07-16T19:48:09Z;61.000;21.840000;21.933866;-0.093866;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.901108;0.041892
2026-07-16T19:48:09Z;61.000;21.840000;21.933866;-0.093866;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.901108;0.041892
2026-07-16T19:48:09.399Z;61.399;24.283000;24.335513;-0.052513;6.275000;0.000000;59.278252000;59.278252000;0.000000000;18.009827000;18.009827000;0.000000000;false;6.275000;6.275000;0.000000;6.214415;0.060585
2026-07-16T19:48:09.399Z;61.399;24.283000;24.335513;-0.052513;6.275000;0.000000;59.278252000;59.278252000;0.000000000;18.009827000;18.009827000;0.000000000;false;6.275000;6.275000;0.000000;6.214415;0.060585
2026-07-16T19:48:10Z;62.000;28.198000;28.163727;0.034273;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.731438;0.042562
2026-07-16T19:48:10Z;62.000;28.198000;28.163727;0.034273;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.731438;0.042562
2026-07-16T19:48:10.399Z;62.399;30.974000;30.896843;0.077157;7.106000;0.000000;59.278210000;59.278210000;0.000000000;18.009743000;18.009743000;0.000000000;false;7.106000;7.106000;0.000000;7.045244;0.060756
2026-07-16T19:48:10.399Z;62.399;30.974000;30.896843;0.077157;7.106000;0.000000;59.278210000;59.278210000;0.000000000;18.009743000;18.009743000;0.000000000;false;7.106000;7.106000;0.000000;7.045244;0.060756
2026-07-16T19:48:11Z;63.000;35.387000;35.468150;-0.081150;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.563031;0.040969
2026-07-16T19:48:11Z;63.000;35.387000;35.468150;-0.081150;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.563031;0.040969
2026-07-16T19:48:11.399Z;63.399;38.495000;38.532801;-0.037801;7.936000;0.000000;59.278164000;59.278164000;0.000000000;18.009649000;18.009649000;0.000000000;false;7.936000;7.936000;0.000000;7.875659;0.060341
2026-07-16T19:48:11.399Z;63.399;38.495000;38.532801;-0.037801;7.936000;0.000000;59.278164000;59.278164000;0.000000000;18.009649000;18.009649000;0.000000000;false;7.936000;7.936000;0.000000;7.875659;0.060341
2026-07-16T19:48:12Z;64.000;43.406000;43.413353;-0.007353;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.392225;0.041775
2026-07-16T19:48:12Z;64.000;43.406000;43.413353;-0.007353;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.392225;0.041775
2026-07-16T19:48:12.599Z;64.599;48.615000;48.561807;0.053193;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.867999;0.064001
2026-07-16T19:48:12.599Z;64.599;48.615000;48.561807;0.053193;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.867999;0.064001
2026-07-16T19:48:13Z;65.000;52.255000;52.356892;-0.101892;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.226450;0.037550
2026-07-16T19:48:13Z;65.000;52.255000;52.356892;-0.101892;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.226450;0.037550
2026-07-16T19:48:13.599Z;65.599;57.963000;58.002964;-0.039964;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.699179;0.063821
2026-07-16T19:48:13.599Z;65.599;57.963000;58.002964;-0.039964;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.699179;0.063821
2026-07-16T19:48:14Z;66.000;61.935000;62.034242;-0.099242;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.057986;0.038014
2026-07-16T19:48:14Z;66.000;61.935000;62.034242;-0.099242;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.057986;0.038014
2026-07-16T19:48:14.599Z;66.599;68.142000;68.178800;-0.036800;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.532108;0.063892
2026-07-16T19:48:14.599Z;66.599;68.142000;68.178800;-0.036800;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.532108;0.063892
2026-07-16T19:48:15Z;67.000;72.448000;72.478615;-0.030615;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.891399;0.038601
2026-07-16T19:48:15Z;67.000;72.448000;72.478615;-0.030615;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.891399;0.038601
2026-07-16T19:48:15.599Z;67.599;79.156000;79.122873;0.033127;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.367072;0.063928
2026-07-16T19:48:15.599Z;67.599;79.156000;79.122873;0.033127;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.367072;0.063928
2026-07-16T19:48:16Z;68.000;83.796000;83.953317;-0.157317;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.728073;0.037927
2026-07-16T19:48:16Z;68.000;83.796000;83.953317;-0.157317;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.728073;0.037927
2026-07-16T19:48:16.599Z;68.599;91.006000;91.098761;-0.092761;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.204291;0.064709
2026-07-16T19:48:16.599Z;68.599;91.006000;91.098761;-0.092761;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.204291;0.064709
2026-07-16T19:48:17Z;69.000;95.981000;96.106473;-0.125473;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.565754;0.038246
2026-07-16T19:48:17Z;69.000;95.981000;96.106473;-0.125473;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.565754;0.038246
2026-07-16T19:48:17.599Z;69.599;103.694000;103.754235;-0.060235;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.043891;0.065109
2026-07-16T19:48:17.599Z;69.599;103.694000;103.754235;-0.060235;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.043891;0.065109
2026-07-16T19:48:18Z;70.000;109.005000;109.212170;-0.207170;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.406669;0.038331
2026-07-16T19:48:18Z;70.000;109.005000;109.212170;-0.207170;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.406669;0.038331
2026-07-16T19:48:18.599Z;70.599;117.224000;117.364185;-0.140185;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.886675;0.065325
2026-07-16T19:48:18.599Z;70.599;117.224000;117.364185;-0.140185;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.886675;0.065325
2026-07-16T19:48:19Z;71.000;122.873000;123.109008;-0.236008;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.250872;0.039128
2026-07-16T19:48:19Z;71.000;122.873000;123.109008;-0.236008;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.250872;0.039128
2026-07-16T19:48:19.599Z;71.599;131.599000;131.767220;-0.168220;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.732792;0.065208
2026-07-16T19:48:19.599Z;71.599;131.599000;131.767220;-0.168220;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.732792;0.065208
2026-07-16T19:48:20Z;72.000;137.586000;137.708965;-0.122965;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.097401;0.039599
2026-07-16T19:48:20Z;72.000;137.586000;137.708965;-0.122965;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.097401;0.039599
2026-07-16T19:48:20.599Z;72.599;146.821000;146.874385;-0.053385;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.579761;0.065239
2026-07-16T19:48:20.599Z;72.599;146.821000;146.874385;-0.053385;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.579761;0.065239
2026-07-16T19:48:21Z;73.000;153.146000;153.338447;-0.192447;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.945054;0.038946
2026-07-16T19:48:21Z;73.000;153.146000;153.338447;-0.192447;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.945054;0.038946
2026-07-16T19:48:21.599Z;73.599;162.889000;163.011362;-0.122362;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.426803;0.065197
2026-07-16T19:48:21.599Z;73.599;162.889000;163.011362;-0.122362;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.426803;0.065197
2026-07-16T19:48:22Z;74.000;169.554000;169.599493;-0.045493;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.791116;0.039884
2026-07-16T19:48:22Z;74.000;169.554000;169.599493;-0.045493;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.791116;0.039884
2026-07-16T19:48:22.599Z;74.599;179.805000;179.779637;0.025363;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.273838;0.065162
2026-07-16T19:48:22.599Z;74.599;179.805000;179.779637;0.025363;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.273838;0.065162
2026-07-16T19:48:23Z;75.000;186.808000;187.014752;-0.206752;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.639155;0.038845
2026-07-16T19:48:23Z;75.000;186.808000;187.014752;-0.206752;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.639155;0.038845
2026-07-16T19:48:23.599Z;75.599;197.566000;197.701732;-0.135732;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;18.115918;0.064082
2026-07-16T19:48:23.599Z;75.599;197.566000;197.701732;-0.135732;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;18.115918;0.064082
2026-07-16T19:48:24Z;76.000;204.904000;204.969585;-0.065585;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.468820;0.038180
2026-07-16T19:48:24Z;76.000;204.904000;204.969585;-0.065585;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.468820;0.038180
2026-07-16T19:48:24.599Z;76.599;216.153000;216.148601;0.004399;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.926176;0.060824
2026-07-16T19:48:24.599Z;76.599;216.153000;216.148601;0.004399;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.926176;0.060824
2026-07-16T19:48:25Z;77.000;223.811000;223.844234;-0.033234;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.265546;0.036454
2026-07-16T19:48:25Z;77.000;223.811000;223.844234;-0.033234;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.265546;0.036454
2026-07-16T19:48:25.599Z;77.599;235.531000;235.496177;0.034823;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.706221;0.058779
2026-07-16T19:48:25.599Z;77.599;235.531000;235.496177;0.034823;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.706221;0.058779
2026-07-16T19:48:26Z;78.000;243.498000;243.642830;-0.144830;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;20.069000;0.000000;20.034651;0.034349
2026-07-16T19:48:26Z;78.000;243.498000;243.642830;-0.144830;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;20.069000;0.000000;20.034651;0.034349
2026-07-16T19:48:26.599Z;78.599;255.674000;255.751413;-0.077413;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.460297;0.056703
2026-07-16T19:48:26.599Z;78.599;255.674000;255.751413;-0.077413;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.460297;0.056703
2026-07-16T19:48:27Z;79.000;263.940000;264.094590;-0.154590;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.812000;0.000000;20.777928;0.034072
2026-07-16T19:48:27Z;79.000;263.940000;264.094590;-0.154590;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.812000;0.000000;20.777928;0.034072
2026-07-16T19:48:27.599Z;79.599;276.558000;276.645325;-0.087325;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.190857;0.055143
2026-07-16T19:48:27.599Z;79.599;276.558000;276.645325;-0.087325;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.190857;0.055143
2026-07-16T19:48:28Z;80.000;285.114000;285.199188;-0.085188;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.530000;0.000000;21.497462;0.032538
2026-07-16T19:48:28Z;80.000;285.114000;285.199188;-0.085188;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.530000;0.000000;21.497462;0.032538
2026-07-16T19:48:28.599Z;80.599;298.157000;298.176811;-0.019811;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.894122;0.052878
2026-07-16T19:48:28.599Z;80.599;298.157000;298.176811;-0.019811;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.894122;0.052878
2026-07-16T19:48:29Z;81.000;306.990000;307.068468;-0.078468;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;22.219000;0.000000;22.187614;0.031386
2026-07-16T19:48:29Z;81.000;306.990000;307.068468;-0.078468;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;22.219000;0.000000;22.187614;0.031386
2026-07-16T19:48:29.599Z;81.599;320.442000;320.455069;-0.013069;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.566881;0.050119
2026-07-16T19:48:29.599Z;81.599;320.442000;320.455069;-0.013069;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.566881;0.050119
2026-07-16T19:48:30Z;82.000;329.541000;329.787297;-0.246297;22.877000;0.000000;59.276176000;59.276176000;0.000000000;18.006353000;18.006353000;0.000000000;false;22.877000;22.877000;0.000000;22.847975;0.029025
2026-07-16T19:48:30Z;82.000;329.541000;329.787297;-0.246297;22.877000;0.000000;59.276176000;59.276176000;0.000000000;18.006353000;18.006353000;0.000000000;false;22.877000;22.877000;0.000000;22.847975;0.029025
2026-07-16T19:48:30.599Z;82.599;343.382000;343.565164;-0.183164;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.210547;0.048453
2026-07-16T19:48:30.599Z;82.599;343.382000;343.565164;-0.183164;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.210547;0.048453
2026-07-16T19:48:31Z;83.000;352.735000;352.863898;-0.128898;23.508000;0.000000;59.276012000;59.276012000;0.000000000;18.006107000;18.006107000;0.000000000;false;23.508000;23.508000;0.000000;23.479192;0.028808
2026-07-16T19:48:31Z;83.000;352.735000;352.863898;-0.128898;23.508000;0.000000;59.276012000;59.276012000;0.000000000;18.006107000;18.006107000;0.000000000;false;23.508000;23.508000;0.000000;23.479192;0.028808
2026-07-16T19:48:31.599Z;83.599;366.951000;367.016522;-0.065522;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;true;23.876000;23.876000;0.000000;23.829239;0.046761
2026-07-16T19:48:31.599Z;83.599;366.951000;367.016522;-0.065522;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;true;23.876000;23.876000;0.000000;23.829239;0.046761
2026-07-16T19:48:32Z;84.000;376.550000;376.614866;-0.064866;24.118000;0.000000;59.275841000;59.275841000;0.000000000;18.005854000;18.005854000;0.000000000;true;24.118000;24.118000;0.000000;24.073716;0.044284
2026-07-16T19:48:32Z;84.000;376.550000;376.614866;-0.064866;24.118000;0.000000;59.275841000;59.275841000;0.000000000;18.005854000;18.005854000;0.000000000;true;24.118000;24.118000;0.000000;24.073716;0.044284
2026-07-16T19:48:32.599Z;84.599;391.128000;391.132992;-0.004992;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;true;24.475000;24.475000;0.000000;24.429935;0.045065
2026-07-16T19:48:32.599Z;84.599;391.128000;391.132992;-0.004992;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;true;24.475000;24.475000;0.000000;24.429935;0.045065
2026-07-16T19:48:33Z;85.000;400.965000;400.971242;-0.006242;24.711000;0.000000;59.275665000;59.275665000;0.000000000;18.005598000;18.005598000;0.000000000;true;24.711000;24.711000;0.000000;24.668013;0.042987
2026-07-16T19:48:33Z;85.000;400.965000;400.971242;-0.006242;24.711000;0.000000;59.275665000;59.275665000;0.000000000;18.005598000;18.005598000;0.000000000;true;24.711000;24.711000;0.000000;24.668013;0.042987
2026-07-16T19:48:33.599Z;85.599;415.896000;415.842254;0.053746;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;true;25.056000;25.056000;0.000000;25.012538;0.043462
2026-07-16T19:48:33.599Z;85.599;415.896000;415.842254;0.053746;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;true;25.056000;25.056000;0.000000;25.012538;0.043462
2026-07-16T19:48:34.199Z;86.199;430.993000;430.915707;0.077293;25.268000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;true;25.268000;25.268000;0.000000;25.240673;0.027327
2026-07-16T19:48:34.199Z;86.199;430.993000;430.915707;0.077293;25.268000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;true;25.268000;25.268000;0.000000;25.240673;0.027327
2026-07-16T19:48:34.599Z;86.599;441.128000;441.036435;0.091565;25.405000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;true;25.405000;25.405000;0.000000;25.380773;0.024227
2026-07-16T19:48:34.599Z;86.599;441.128000;441.036435;0.091565;25.405000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;true;25.405000;25.405000;0.000000;25.380773;0.024227
2026-07-16T19:48:35.199Z;87.199;456.432000;456.320036;0.111964;25.607000;0.000000;59.275265000;59.275265000;0.000000000;18.005026000;18.005026000;0.000000000;true;25.607000;25.607000;0.000000;25.582116;0.024884
2026-07-16T19:48:35.199Z;87.199;456.432000;456.320036;0.111964;25.607000;0.000000;59.275265000;59.275265000;0.000000000;18.005026000;18.005026000;0.000000000;true;25.607000;25.607000;0.000000;25.582116;0.024884
2026-07-16T19:48:35.599Z;87.599;466.701000;466.576070;0.124930;25.739000;0.000000;59.275188000;59.275188000;0.000000000;18.004919000;18.004919000;0.000000000;true;25.739000;25.739000;0.000000;25.715547;0.023453
2026-07-16T19:48:35.599Z;87.599;466.701000;466.576070;0.124930;25.739000;0.000000;59.275188000;59.275188000;0.000000000;18.004919000;18.004919000;0.000000000;true;25.739000;25.739000;0.000000;25.715547;0.023453
2026-07-16T19:48:36.199Z;88.199;482.202000;482.058071;0.143929;25.932000;0.000000;59.275078000;59.275078000;0.000000000;18.004759000;18.004759000;0.000000000;true;25.932000;25.932000;0.000000;25.908045;0.023955
2026-07-16T19:48:36.199Z;88.199;482.202000;482.058071;0.143929;25.932000;0.000000;59.275078000;59.275078000;0.000000000;18.004759000;18.004759000;0.000000000;true;25.932000;25.932000;0.000000;25.908045;0.023955
2026-07-16T19:48:36.599Z;88.599;492.601000;492.443586;0.157414;26.059000;0.000000;59.275005000;59.275005000;0.000000000;18.004650000;18.004650000;0.000000000;true;26.059000;26.059000;0.000000;26.036673;0.022327
