Time(Instant);ElapsedTime(s);Reference Position (m);Position 5% (m);Position Error 5% (m);Reference Speed (m/s);Speed 5% (m/s);Speed Error 5% (m/s)
19:49:37;1783194577.199;2374.765000;2374.675827;0.089173;28.448000;27.601807;0.846193
19:49:37;1783194577.199;2374.765000;2374.675827;0.089173;28.448000;27.601807;0.846193
19:49:37;1783194577.799;2391.741000;2391.994061;-0.253061;28.137000;28.773486;-0.636486
19:49:37;1783194577.799;2391.741000;2391.994061;-0.253061;28.137000;28.773486;-0.636486
19:49:38;1783194578.199;2402.954000;2403.215629;-0.261629;27.929000;26.424373;1.504627
19:49:38;1783194578.199;2402.954000;2403.215629;-0.261629;27.929000;26.424373;1.504627
19:49:38;1783194578.799;2419.617000;2419.450630;0.166370;27.617000;28.279521;-0.662521
19:49:38;1783194578.799;2419.617000;2419.450630;0.166370;27.617000;28.279521;-0.662521
19:49:39;1783194579.199;2430.623000;2430.814184;-0.191184;27.409000;28.139921;-0.730921
19:49:39;1783194579.199;2430.623000;2430.814184;-0.191184;27.409000;28.139921;-0.730921
19:49:39;1783194579.799;2446.974000;2447.449143;-0.475143;27.097000;27.896210;-0.799210
19:49:39;1783194579.799;2446.974000;2447.449143;-0.475143;27.097000;27.896210;-0.799210
19:49:40;1783194580.199;2457.772000;2458.338156;-0.566156;26.890000;27.976963;-1.086963
19:49:40;1783194580.199;2457.772000;2458.338156;-0.566156;26.890000;27.976963;-1.086963
19:49:40;1783194580.799;2473.812000;2474.941836;-1.129836;26.578000;27.853660;-1.275660
19:49:40;1783194580.799;2473.812000;2474.941836;-1.129836;26.578000;27.853660;-1.275660
19:49:41;1783194581.199;2484.402000;2484.734732;-0.332732;26.371000;25.498284;0.872716
19:49:41;1783194581.199;2484.402000;2484.734732;-0.332732;26.371000;25.498284;0.872716
19:49:41;1783194581.799;2500.131000;2500.335674;-0.204674;26.060000;26.407687;-0.347687
19:49:41;1783194581.799;2500.131000;2500.335674;-0.204674;26.060000;26.407687;-0.347687
19:49:42;1783194582.199;2510.514000;2510.859012;-0.345012;25.853000;25.592997;0.260003
19:49:42;1783194582.199;2510.514000;2510.859012;-0.345012;25.853000;25.592997;0.260003
19:49:42;1783194582.799;2525.933000;2526.639284;-0.706284;25.542000;26.837180;-1.295180
19:49:42;1783194582.799;2525.933000;2526.639284;-0.706284;25.542000;26.837180;-1.295180
19:49:43;1783194583.199;2536.108000;2536.295959;-0.187959;25.332000;25.013453;0.318547
19:49:43;1783194583.199;2536.108000;2536.295959;-0.187959;25.332000;25.013453;0.318547
19:49:43;1783194583.799;2551.212000;2551.066847;0.145153;25.014000;24.728370;0.285630
19:49:43;1783194583.799;2551.212000;2551.066847;0.145153;25.014000;24.728370;0.285630
19:49:44;1783194584.199;2561.175000;2561.451628;-0.276628;24.799000;26.490697;-1.691697
19:49:44;1783194584.199;2561.175000;2561.451628;-0.276628;24.799000;26.490697;-1.691697
19:49:44;1783194584.799;2575.956000;2576.620154;-0.664154;24.472000;24.131534;0.340466
19:49:44;1783194584.799;2575.956000;2576.620154;-0.664154;24.472000;24.131534;0.340466
19:49:45;1783194585.199;2585.701000;2586.170528;-0.469528;24.251000;25.242728;-0.991728
19:49:45;1783194585.199;2585.701000;2586.170528;-0.469528;24.251000;25.242728;-0.991728
19:49:45;1783194585.799;2600.151000;2601.038727;-0.887727;23.917000;23.752520;0.164480
19:49:45;1783194585.799;2600.151000;2601.038727;-0.887727;23.917000;23.752520;0.164480
19:49:46;1783194586.199;2609.673000;2610.036799;-0.363799;23.693000;23.880369;-0.187369
19:49:46;1783194586.199;2609.673000;2610.036799;-0.363799;23.693000;23.880369;-0.187369
19:49:46;1783194586.799;2623.788000;2624.362153;-0.574153;23.356000;25.665015;-2.309015
19:49:46;1783194586.799;2623.788000;2624.362153;-0.574153;23.356000;25.665015;-2.309015
19:49:47;1783194587.199;2633.086000;2633.401859;-0.315859;23.132000;22.841060;0.290940
19:49:47;1783194587.199;2633.086000;2633.401859;-0.315859;23.132000;22.841060;0.290940
19:49:47;1783194587.799;2646.864000;2647.322858;-0.458858;22.797000;22.748602;0.048398
19:49:47;1783194587.799;2646.864000;2647.322858;-0.458858;22.797000;22.748602;0.048398
19:49:48;1783194588.199;2655.938000;2656.154464;-0.216464;22.573000;22.408769;0.164231
19:49:48;1783194588.199;2655.938000;2656.154464;-0.216464;22.573000;22.408769;0.164231
19:49:48;1783194588.799;2669.381000;2669.225874;0.155126;22.235000;21.142768;1.092232
19:49:48;1783194588.799;2669.381000;2669.225874;0.155126;22.235000;21.142768;1.092232
19:49:49;1783194589.199;2678.229000;2678.203024;0.025976;22.006000;21.365205;0.640795
19:49:49;1783194589.199;2678.229000;2678.203024;0.025976;22.006000;21.365205;0.640795
19:49:49;1783194589.799;2691.329000;2691.105554;0.223446;21.657000;21.115742;0.541258
19:49:49;1783194589.799;2691.329000;2691.105554;0.223446;21.657000;21.115742;0.541258
19:49:50;1783194590.199;2699.944000;2699.905472;0.038528;21.420000;21.311136;0.108864
19:49:50;1783194590.199;2699.944000;2699.905472;0.038528;21.420000;21.311136;0.108864
19:49:50;1783194590.799;2712.688000;2712.511480;0.176520;21.059000;21.603770;-0.544770
19:49:50;1783194590.799;2712.688000;2712.511480;0.176520;21.059000;21.603770;-0.544770
19:49:51;1783194591.199;2721.063000;2720.505611;0.557389;20.814000;22.016340;-1.202340
19:49:51;1783194591.199;2721.063000;2720.505611;0.557389;20.814000;22.016340;-1.202340
19:49:51;1783194591.799;2733.440000;2733.241673;0.198327;20.442000;20.285534;0.156466
19:49:51;1783194591.799;2733.440000;2733.241673;0.198327;20.442000;20.285534;0.156466
19:49:52;1783194592.399;2745.592000;2745.581315;0.010685;20.063000;19.777868;0.285132
19:49:52;1783194592.399;2745.592000;2745.581315;0.010685;20.063000;19.777868;0.285132
19:49:52;1783194592.799;2753.566000;2753.278534;0.287466;19.809000;19.214780;0.594220
19:49:52;1783194592.799;2753.566000;2753.278534;0.287466;19.809000;19.214780;0.594220
19:49:53;1783194593.399;2765.338000;2765.191002;0.146998;19.430000;19.871724;-0.441724
19:49:53;1783194593.399;2765.338000;2765.191002;0.146998;19.430000;19.871724;-0.441724
19:49:53;1783194593.799;2773.059000;2772.965866;0.093134;19.177000;19.665870;-0.488870
19:49:53;1783194593.799;2773.059000;2772.965866;0.093134;19.177000;19.665870;-0.488870
19:49:54;1783194594.399;2784.451000;2784.793797;-0.342797;18.797000;18.695234;0.101766
19:49:54;1783194594.399;2784.451000;2784.793797;-0.342797;18.797000;18.695234;0.101766
19:49:54;1783194594.799;2791.920000;2792.255730;-0.335730;18.544000;17.704225;0.839775
19:49:54;1783194594.799;2791.920000;2792.255730;-0.335730;18.544000;17.704225;0.839775
19:49:55;1783194595.399;2802.932000;2803.258638;-0.326638;18.162000;18.744010;-0.582010
19:49:55;1783194595.399;2802.932000;2803.258638;-0.326638;18.162000;18.744010;-0.582010
19:49:55;1783194595.799;2810.145000;2810.668782;-0.523782;17.906000;17.516170;0.389830
19:49:55;1783194595.799;2810.145000;2810.668782;-0.523782;17.906000;17.516170;0.389830
19:49:56;1783194596.399;2820.773000;2820.970296;-0.197296;17.519000;17.761265;-0.242265
19:49:56;1783194596.399;2820.773000;2820.970296;-0.197296;17.519000;17.761265;-0.242265
19:49:56;1783194596.799;2827.729000;2827.764417;-0.035417;17.260000;17.966297;-0.706297
19:49:56;1783194596.799;2827.729000;2827.764417;-0.035417;17.260000;17.966297;-0.706297
19:49:57;1783194597.399;2837.968000;2838.365291;-0.397291;16.869000;17.396342;-0.527342
19:49:57;1783194597.399;2837.968000;2838.365291;-0.397291;16.869000;17.396342;-0.527342
19:49:57;1783194597.799;2844.663000;2845.155091;-0.492091;16.608000;16.347419;0.260581
19:49:57;1783194597.799;2844.663000;2845.155091;-0.492091;16.608000;16.347419;0.260581
19:49:58;1783194598.399;2854.511000;2854.781328;-0.270328;16.216000;16.181091;0.034909
19:49:58;1783194598.399;2854.511000;2854.781328;-0.270328;16.216000;16.181091;0.034909
19:49:58;1783194598.799;2860.944000;2861.267835;-0.323835;15.953000;16.918723;-0.965723
19:49:58;1783194598.799;2860.944000;2861.267835;-0.323835;15.953000;16.918723;-0.965723
19:49:59;1783194599.399;2870.398000;2870.835527;-0.437527;15.559000;15.990470;-0.431470
19:49:59;1783194599.399;2870.398000;2870.835527;-0.437527;15.559000;15.990470;-0.431470
19:49:59;1783194599.799;2876.569000;2877.241247;-0.672247;15.297000;15.491171;-0.194171
19:49:59;1783194599.799;2876.569000;2877.241247;-0.672247;15.297000;15.491171;-0.194171
19:50:00;1783194600.399;2885.630000;2885.495502;0.134498;14.904000;15.737225;-0.833225
19:50:00;1783194600.399;2885.630000;2885.495502;0.134498;14.904000;15.737225;-0.833225
19:50:00;1783194600.799;2891.539000;2891.577363;-0.038363;14.644000;15.356406;-0.712406
19:50:00;1783194600.799;2891.539000;2891.577363;-0.038363;14.644000;15.356406;-0.712406
19:50:01;1783194601.399;2900.208000;2900.290979;-0.082979;14.254000;14.115472;0.138528
19:50:01;1783194601.399;2900.208000;2900.290979;-0.082979;14.254000;14.115472;0.138528
19:50:01;1783194601.799;2905.858000;2905.962484;-0.104484;13.994000;13.986012;0.007988
19:50:01;1783194601.799;2905.858000;2905.962484;-0.104484;13.994000;13.986012;0.007988
19:50:02;1783194602.399;2914.138000;2914.409001;-0.271001;13.607000;14.396549;-0.789549
19:50:02;1783194602.399;2914.138000;2914.409001;-0.271001;13.607000;14.396549;-0.789549
19:50:02;1783194602.799;2919.529000;2920.007146;-0.478146;13.349000;13.180170;0.168830
19:50:02;1783194602.799;2919.529000;2920.007146;-0.478146;13.349000;13.180170;0.168830
19:50:03;1783194603.399;2927.422000;2927.582688;-0.160688;12.961000;12.558551;0.402449
19:50:03;1783194603.399;2927.422000;2927.582688;-0.160688;12.961000;12.558551;0.402449
19:50:03;1783194603.799;2932.555000;2932.621298;-0.066298;12.703000;12.630037;0.072963
19:50:03;1783194603.799;2932.555000;2932.621298;-0.066298;12.703000;12.630037;0.072963
19:50:04;1783194604.399;2940.061000;2940.154100;-0.093100;12.317000;12.885427;-0.568427
19:50:04;1783194604.399;2940.061000;2940.154100;-0.093100;12.317000;12.885427;-0.568427
19:50:04;1783194604.799;2944.936000;2945.106638;-0.170638;12.059000;11.394910;0.664090
19:50:04;1783194604.799;2944.936000;2945.106638;-0.170638;12.059000;11.394910;0.664090
19:50:05;1783194605.399;2952.056000;2952.082759;-0.026759;11.673000;11.466635;0.206365
19:50:05;1783194605.399;2952.056000;2952.082759;-0.026759;11.673000;11.466635;0.206365
19:50:05;1783194605.799;2956.673000;2956.594814;0.078186;11.415000;11.641755;-0.226755
19:50:05;1783194605.799;2956.673000;2956.594814;0.078186;11.415000;11.641755;-0.226755
19:50:06;1783194606.399;2963.407000;2963.416629;-0.009629;11.029000;11.285385;-0.256385
19:50:06;1783194606.399;2963.407000;2963.416629;-0.009629;11.029000;11.285385;-0.256385
19:50:06;1783194606.799;2967.767000;2967.719519;0.047481;10.772000;10.362605;0.409395
19:50:06;1783194606.799;2967.767000;2967.719519;0.047481;10.772000;10.362605;0.409395
19:50:07;1783194607.399;2974.114000;2974.322760;-0.208760;10.386000;10.294041;0.091959
19:50:07;1783194607.399;2974.114000;2974.322760;-0.208760;10.386000;10.294041;0.091959
19:50:07;1783194607.799;2978.218000;2978.396144;-0.178144;10.130000;10.516046;-0.386046
19:50:07;1783194607.799;2978.218000;2978.396144;-0.178144;10.130000;10.516046;-0.386046
19:50:08;1783194608.399;2984.180000;2984.415760;-0.235760;9.745000;9.884638;-0.139638
19:50:08;1783194608.399;2984.180000;2984.415760;-0.235760;9.745000;9.884638;-0.139638
19:50:08;1783194608.799;2988.027000;2988.238834;-0.211834;9.488000;9.674449;-0.186449
19:50:08;1783194608.799;2988.027000;2988.238834;-0.211834;9.488000;9.674449;-0.186449
19:50:09;1783194609.399;2993.604000;2993.624066;-0.020066;9.104000;8.909841;0.194159
19:50:09;1783194609.399;2993.604000;2993.624066;-0.020066;9.104000;8.909841;0.194159
19:50:09;1783194609.799;2997.195000;2997.282581;-0.087581;8.849000;9.352087;-0.503087
19:50:09;1783194609.799;2997.195000;2997.282581;-0.087581;8.849000;9.352087;-0.503087
19:50:10;1783194610.399;3002.390000;3002.410687;-0.020687;8.467000;9.209161;-0.742161
19:50:10;1783194610.399;3002.390000;3002.410687;-0.020687;8.467000;9.209161;-0.742161
19:50:10;1783194610.799;3005.725000;3005.941065;-0.216065;8.212000;8.206314;0.005686
19:50:10;1783194610.799;3005.725000;3005.941065;-0.216065;8.212000;8.206314;0.005686
19:50:11;1783194611.399;3010.539000;3010.645719;-0.106719;7.832000;7.621470;0.210530
19:50:11;1783194611.399;3010.539000;3010.645719;-0.106719;7.832000;7.621470;0.210530
19:50:11;1783194611.799;3013.621000;3013.771520;-0.150520;7.578000;7.733956;-0.155956
19:50:11;1783194611.799;3013.621000;3013.771520;-0.150520;7.578000;7.733956;-0.155956
19:50:12;1783194612.399;3018.054000;3018.236569;-0.182569;7.199000;6.914366;0.284634
19:50:12;1783194612.399;3018.054000;3018.236569;-0.182569;7.199000;6.914366;0.284634
19:50:12;1783194612.799;3020.883000;3021.076592;-0.193592;6.947000;7.005975;-0.058975
19:50:12;1783194612.799;3020.883000;3021.076592;-0.193592;6.947000;7.005975;-0.058975
19:50:13;1783194613.399;3024.938000;3025.124729;-0.186729;6.569000;6.790783;-0.221783
19:50:13;1783194613.399;3024.938000;3025.124729;-0.186729;6.569000;6.790783;-0.221783
19:50:13;1783194613.799;3027.515000;3027.688781;-0.173781;6.318000;6.140511;0.177489
19:50:13;1783194613.799;3027.515000;3027.688781;-0.173781;6.318000;6.140511;0.177489
19:50:14;1783194614.399;3031.193000;3031.250822;-0.057822;5.941000;5.913763;0.027237
19:50:14;1783194614.399;3031.193000;3031.250822;-0.057822;5.941000;5.913763;0.027237
19:50:14;1783194614.799;3033.519000;3033.629863;-0.110863;5.690000;5.779848;-0.089848
19:50:14;1783194614.799;3033.519000;3033.629863;-0.110863;5.690000;5.779848;-0.089848
19:50:15;1783194615.399;3036.821000;3036.918663;-0.097663;5.315000;5.225963;0.089037
19:50:15;1783194615.399;3036.821000;3036.918663;-0.097663;5.315000;5.225963;0.089037
19:50:15;1783194615.799;3038.897000;3038.975182;-0.078182;5.065000;4.893315;0.171685
19:50:15;1783194615.799;3038.897000;3038.975182;-0.078182;5.065000;4.893315;0.171685
19:50:16;1783194616.399;3041.823000;3042.124279;-0.301279;4.691000;4.656798;0.034202
19:50:16;1783194616.399;3041.823000;3042.124279;-0.301279;4.691000;4.656798;0.034202
19:50:16;1783194616.799;3043.650000;3043.941266;-0.291266;4.442000;4.534378;-0.092378
19:50:16;1783194616.799;3043.650000;3043.941266;-0.291266;4.442000;4.534378;-0.092378
19:50:17;1783194617.399;3046.203000;3046.480866;-0.277866;4.068000;4.073702;-0.005702
19:50:17;1783194617.399;3046.203000;3046.480866;-0.277866;4.068000;4.073702;-0.005702
19:50:17;1783194617.999;3048.532000;3048.944018;-0.412018;3.695000;3.940566;-0.245566
19:50:17;1783194617.999;3048.532000;3048.944018;-0.412018;3.695000;3.940566;-0.245566
19:50:18;1783194618.399;3049.960000;3050.033600;-0.073600;3.447000;3.464477;-0.017477
19:50:18;1783194618.399;3049.960000;3050.033600;-0.073600;3.447000;3.464477;-0.017477
19:50:18;1783194618.999;3051.916000;3051.999600;-0.083600;3.074000;3.232465;-0.158465
19:50:18;1783194618.999;3051.916000;3051.999600;-0.083600;3.074000;3.232465;-0.158465
19:50:19;1783194619.399;3053.096000;3053.338800;-0.242800;2.826000;2.747378;0.078622
19:50:19;1783194619.399;3053.096000;3053.338800;-0.242800;2.826000;2.747378;0.078622
19:50:19;1783194619.999;3054.681000;3054.914771;-0.233771;2.454000;2.492653;-0.038653
19:50:19;1783194619.999;3054.681000;3054.914771;-0.233771;2.454000;2.492653;-0.038653
19:50:20;1783194620.399;3055.613000;3055.911909;-0.298909;2.207000;2.197344;0.009656
19:50:20;1783194620.399;3055.613000;3055.911909;-0.298909;2.207000;2.197344;0.009656
19:50:20;1783194620.999;3056.825000;3057.143725;-0.318725;1.835000;1.886826;-0.051826
19:50:20;1783194620.999;3056.825000;3057.143725;-0.318725;1.835000;1.886826;-0.051826
19:50:21;1783194621.399;3057.510000;3057.617983;-0.107983;1.588000;1.494517;0.093483
19:50:21;1783194621.399;3057.510000;3057.617983;-0.107983;1.588000;1.494517;0.093483
19:50:21;1783194621.999;3058.351000;3058.473737;-0.122737;1.217000;1.254924;-0.037924
19:50:21;1783194621.999;3058.351000;3058.473737;-0.122737;1.217000;1.254924;-0.037924
19:50:22;1783194622.399;3058.789000;3058.816595;-0.027595;0.970000;0.985052;-0.015052
19:50:22;1783194622.399;3058.789000;3058.816595;-0.027595;0.970000;0.985052;-0.015052
19:50:22;1783194622.999;3059.259000;3059.322726;-0.063726;0.599000;0.655956;-0.056956
19:50:22;1783194622.999;3059.259000;3059.322726;-0.063726;0.599000;0.655956;-0.056956
19:50:23;1783194623.399;3059.449000;3059.556896;-0.107896;0.352000;0.407095;-0.055095
19:50:23;1783194623.399;3059.449000;3059.556896;-0.107896;0.352000;0.407095;-0.055095
19:50:23;1783194623.999;3059.540000;3059.702622;-0.162622;0.000000;0.045484;-0.045484
19:50:23;1783194623.999;3059.540000;3059.702622;-0.162622;0.000000;0.045484;-0.045484
19:50:24;1783194624.399;3059.540000;3059.872707;-0.332707;0.000000;0.002251;-0.002251
19:50:24;1783194624.399;3059.540000;3059.872707;-0.332707;0.000000;0.002251;-0.002251
19:50:24;1783194624.999;3059.540000;3059.872985;-0.332985;0.000000;0.000061;-0.000061
19:50:25;1783194625.599;3059.540000;3059.893863;-0.353863;0.000000;0.000004;-0.000004
19:50:26;1783194626.199;3059.540000;3059.896479;-0.356479;0.000000;0.000007;-0.000007
19:50:26;1783194626.199;3059.540000;3059.896479;-0.356479;0.000000;0.000007;-0.000007
19:50:26;1783194626.599;3059.540000;3059.896481;-0.356481;0.000000;0.000001;-0.000001
19:50:26;1783194626.599;3059.540000;3059.896481;-0.356481;0.000000;0.000001;-0.000001
19:50:27;1783194627.199;3059.540000;3059.896804;-0.356804;0.000000;0.000001;-0.000001
19:50:27;1783194627.199;3059.540000;3059.896804;-0.356804;0.000000;0.000001;-0.000001
19:50:27;1783194627.599;3059.540000;3059.896804;-0.356804;0.000000;0.000000;-0.000000
19:50:27;1783194627.599;3059.540000;3059.896804;-0.356804;0.000000;0.000000;-0.000000
19:50:28;1783194628.199;3059.540000;3059.896843;-0.356843;0.000000;0.000000;-0.000000
19:50:28;1783194628.199;3059.540000;3059.896843;-0.356843;0.000000;0.000000;-0.000000
19:50:28;1783194628.599;3059.540000;3059.896843;-0.356843;0.000000;0.000000;-0.000000
19:50:28;1783194628.599;3059.540000;3059.896843;-0.356843;0.000000;0.000000;-0.000000
19:50:29;1783194629.199;3059.540000;3059.896848;-0.356848;0.000000;0.000000;-0.000000
19:50:29;1783194629.199;3059.540000;3059.896848;-0.356848;0.000000;0.000000;-0.000000
19:50:29;1783194629.599;3059.540000;3059.896848;-0.356848;0.000000;0.000000;-0.000000
19:50:29;1783194629.599;3059.540000;3059.896848;-0.356848;0.000000;0.000000;-0.000000
19:50:30;1783194630.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:30;1783194630.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:30;1783194630.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:30;1783194630.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:31;1783194631.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:31;1783194631.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:31;1783194631.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:31;1783194631.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:32;1783194632.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:32;1783194632.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:32;1783194632.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:32;1783194632.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:33;1783194633.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:33;1783194633.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:33;1783194633.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:33;1783194633.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:34;1783194634.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:34;1783194634.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:34;1783194634.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:34;1783194634.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:35;1783194635.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:35;1783194635.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:35;1783194635.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:35;1783194635.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:36;1783194636.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:36;1783194636.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:36;1783194636.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:36;1783194636.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:37;1783194637.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:37;1783194637.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:37;1783194637.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:37;1783194637.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:38;1783194638.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:38;1783194638.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:38;1783194638.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:38;1783194638.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:39;1783194639.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:39;1783194639.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:39;1783194639.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:39;1783194639.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:40;1783194640.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:40;1783194640.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:40;1783194640.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:40;1783194640.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:41;1783194641.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:41;1783194641.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:41;1783194641.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:41;1783194641.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:42;1783194642.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:42;1783194642.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:42;1783194642.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:42;1783194642.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:43;1783194643.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:43;1783194643.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:43;1783194643.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:43;1783194643.599;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:44;1783194644.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:44;1783194644.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:44;1783194644.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:44;1783194644.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:45;1783194645.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:45;1783194645.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:45;1783194645.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:45;1783194645.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:46;1783194646.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:46;1783194646.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:46;1783194646.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:46;1783194646.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:47;1783194647.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:47;1783194647.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:47;1783194647.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:47;1783194647.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:48;1783194648.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:48;1783194648.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:48;1783194648.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:48;1783194648.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:49;1783194649.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:49;1783194649.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:49;1783194649.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:49;1783194649.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:50;1783194650.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:50;1783194650.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:50;1783194650.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:50;1783194650.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:51;1783194651.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:51;1783194651.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:51;1783194651.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:51;1783194651.799;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:52;1783194652.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
19:50:52;1783194652.199;3059.540000;3059.896849;-0.356849;0.000000;0.000000;-0.000000
