Time (Instant);ElapsedTime (s);PositionRef S2.TRAIN_SPEED_NOISE_1P (m);PositionDispl S2.TRAIN_SPEED_NOISE_1P (m);PositionError S2.TRAIN_SPEED_NOISE_1P (m);GpsSpeedInput S2.TRAIN_SPEED_NOISE_1P (m/s);GpsSpeedInputError S2.TRAIN_SPEED_NOISE_1P (m/s);LatitudeRef S2.TRAIN_SPEED_NOISE_1P (deg);LatitudeInput S2.TRAIN_SPEED_NOISE_1P (deg);LatitudeError S2.TRAIN_SPEED_NOISE_1P (deg);LongitudeRef S2.TRAIN_SPEED_NOISE_1P (deg);LongitudeInput S2.TRAIN_SPEED_NOISE_1P (deg);LongitudeError S2.TRAIN_SPEED_NOISE_1P (deg);GpsInvalidInput S2.TRAIN_SPEED_NOISE_1P;SpeedRef S2.TRAIN_SPEED_NOISE_1P (m/s);TrainSpeedInput S2.TRAIN_SPEED_NOISE_1P (m/s);TrainSpeedInputError S2.TRAIN_SPEED_NOISE_1P (m/s);SpeedDispl S2.TRAIN_SPEED_NOISE_1P (m/s);SpeedDisplError S2.TRAIN_SPEED_NOISE_1P (m/s)
2026-07-13T19:48:05Z;58.000;3.752000;3.805939;-0.053939;2.341000;0.000000;59.278378000;59.278378000;0.000000000;18.010092000;18.010092000;0.000000000;false;2.341000;2.323000;0.018000;2.289647;0.051353
2026-07-13T19:48:05Z;58.000;3.752000;3.805939;-0.053939;2.341000;0.000000;59.278378000;59.278378000;0.000000000;18.010092000;18.010092000;0.000000000;false;2.341000;2.323000;0.018000;2.289647;0.051353
2026-07-13T19:48:05.399Z;58.399;4.755000;4.765740;-0.010740;2.674000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.674000;2.687000;-0.013000;2.617624;0.056376
2026-07-13T19:48:05.399Z;58.399;4.755000;4.765740;-0.010740;2.674000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.674000;2.687000;-0.013000;2.617624;0.056376
2026-07-13T19:48:06Z;59.000;6.509000;6.665402;-0.156402;3.173000;0.000000;59.278358000;59.278358000;0.000000000;18.010057000;18.010057000;0.000000000;false;3.173000;3.184000;-0.011000;3.138784;0.034216
2026-07-13T19:48:06Z;59.000;6.509000;6.665402;-0.156402;3.173000;0.000000;59.278358000;59.278358000;0.000000000;18.010057000;18.010057000;0.000000000;false;3.173000;3.184000;-0.011000;3.138784;0.034216
2026-07-13T19:48:06.399Z;59.399;7.845000;7.974893;-0.129893;3.507000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.507000;3.529000;-0.022000;3.476543;0.030457
2026-07-13T19:48:06.399Z;59.399;7.845000;7.974893;-0.129893;3.507000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.507000;3.529000;-0.022000;3.476543;0.030457
2026-07-13T19:48:07Z;60.000;10.099000;10.148426;-0.049426;4.006000;0.000000;59.278339000;59.278339000;0.000000000;18.010010000;18.010010000;0.000000000;false;4.006000;4.037000;-0.031000;3.972126;0.033874
2026-07-13T19:48:07Z;60.000;10.099000;10.148426;-0.049426;4.006000;0.000000;59.278339000;59.278339000;0.000000000;18.010010000;18.010010000;0.000000000;false;4.006000;4.037000;-0.031000;3.972126;0.033874
2026-07-13T19:48:07.399Z;60.399;11.768000;11.779168;-0.011168;4.339000;0.000000;59.278328000;59.278328000;0.000000000;18.009989000;18.009989000;0.000000000;false;4.339000;4.364000;-0.025000;4.295652;0.043348
2026-07-13T19:48:07.399Z;60.399;11.768000;11.779168;-0.011168;4.339000;0.000000;59.278328000;59.278328000;0.000000000;18.009989000;18.009989000;0.000000000;false;4.339000;4.364000;-0.025000;4.295652;0.043348
2026-07-13T19:48:08Z;61.000;14.521000;14.796524;-0.275524;4.838000;0.000000;59.278309000;59.278309000;0.000000000;18.009953000;18.009953000;0.000000000;false;4.838000;4.859000;-0.021000;4.798419;0.039581
2026-07-13T19:48:08Z;61.000;14.521000;14.796524;-0.275524;4.838000;0.000000;59.278309000;59.278309000;0.000000000;18.009953000;18.009953000;0.000000000;false;4.838000;4.859000;-0.021000;4.798419;0.039581
2026-07-13T19:48:08.399Z;61.399;16.523000;16.769081;-0.246081;5.171000;0.000000;59.278297000;59.278297000;0.000000000;18.009928000;18.009928000;0.000000000;false;5.171000;5.140000;0.031000;5.103886;0.067114
2026-07-13T19:48:08.399Z;61.399;16.523000;16.769081;-0.246081;5.171000;0.000000;59.278297000;59.278297000;0.000000000;18.009928000;18.009928000;0.000000000;false;5.171000;5.140000;0.031000;5.103886;0.067114
2026-07-13T19:48:09Z;62.000;19.775000;19.968693;-0.193693;5.670000;0.000000;59.278278000;59.278278000;0.000000000;18.009886000;18.009886000;0.000000000;false;5.670000;5.644000;0.026000;5.628172;0.041828
2026-07-13T19:48:09Z;62.000;19.775000;19.968693;-0.193693;5.670000;0.000000;59.278278000;59.278278000;0.000000000;18.009886000;18.009886000;0.000000000;false;5.670000;5.644000;0.026000;5.628172;0.041828
2026-07-13T19:48:09.399Z;62.399;22.109000;22.254111;-0.145111;6.002000;0.000000;59.278263000;59.278263000;0.000000000;18.009855000;18.009855000;0.000000000;false;6.002000;6.029000;-0.027000;5.949575;0.052425
2026-07-13T19:48:09.399Z;62.399;22.109000;22.254111;-0.145111;6.002000;0.000000;59.278263000;59.278263000;0.000000000;18.009855000;18.009855000;0.000000000;false;6.002000;6.029000;-0.027000;5.949575;0.052425
2026-07-13T19:48:10Z;63.000;25.860000;25.863607;-0.003607;6.501000;0.000000;59.278244000;59.278244000;0.000000000;18.009808000;18.009808000;0.000000000;false;6.501000;6.504000;-0.003000;6.460522;0.040478
2026-07-13T19:48:10Z;63.000;25.860000;25.863607;-0.003607;6.501000;0.000000;59.278244000;59.278244000;0.000000000;18.009808000;18.009808000;0.000000000;false;6.501000;6.504000;-0.003000;6.460522;0.040478
2026-07-13T19:48:10.399Z;63.399;28.527000;28.470239;0.056761;6.833000;0.000000;59.278225000;59.278225000;0.000000000;18.009773000;18.009773000;0.000000000;false;6.833000;6.866000;-0.033000;6.770021;0.062979
2026-07-13T19:48:10.399Z;63.399;28.527000;28.470239;0.056761;6.833000;0.000000;59.278225000;59.278225000;0.000000000;18.009773000;18.009773000;0.000000000;false;6.833000;6.866000;-0.033000;6.770021;0.062979
2026-07-13T19:48:11Z;64.000;32.777000;32.941946;-0.164946;7.332000;0.000000;59.278198000;59.278198000;0.000000000;18.009720000;18.009720000;0.000000000;false;7.332000;7.321000;0.011000;7.280810;0.051190
2026-07-13T19:48:11Z;64.000;32.777000;32.941946;-0.164946;7.332000;0.000000;59.278198000;59.278198000;0.000000000;18.009720000;18.009720000;0.000000000;false;7.332000;7.321000;0.011000;7.280810;0.051190
2026-07-13T19:48:11.399Z;64.399;35.776000;35.904037;-0.128037;7.664000;0.000000;59.278179000;59.278179000;0.000000000;18.009682000;18.009682000;0.000000000;false;7.664000;7.763000;-0.099000;7.679565;-0.015565
2026-07-13T19:48:11.399Z;64.399;35.776000;35.904037;-0.128037;7.664000;0.000000;59.278179000;59.278179000;0.000000000;18.009682000;18.009682000;0.000000000;false;7.664000;7.763000;-0.099000;7.679565;-0.015565
2026-07-13T19:48:12Z;65.000;40.524000;40.798949;-0.274949;8.162000;0.000000;59.278149000;59.278149000;0.000000000;18.009623000;18.009623000;0.000000000;false;8.162000;8.121000;0.041000;8.112508;0.049492
2026-07-13T19:48:12Z;65.000;40.524000;40.798949;-0.274949;8.162000;0.000000;59.278149000;59.278149000;0.000000000;18.009623000;18.009623000;0.000000000;false;8.162000;8.121000;0.041000;8.112508;0.049492
2026-07-13T19:48:12.399Z;65.399;43.855000;44.077582;-0.222582;8.494000;0.000000;59.278130000;59.278130000;0.000000000;18.009583000;18.009583000;0.000000000;false;8.494000;8.414000;0.080000;8.370495;0.123505
2026-07-13T19:48:12.399Z;65.399;43.855000;44.077582;-0.222582;8.494000;0.000000;59.278130000;59.278130000;0.000000000;18.009583000;18.009583000;0.000000000;false;8.494000;8.414000;0.080000;8.370495;0.123505
2026-07-13T19:48:13Z;66.000;49.100000;49.333276;-0.233276;8.992000;0.000000;59.278095000;59.278095000;0.000000000;18.009516000;18.009516000;0.000000000;false;8.992000;8.867000;0.125000;8.897463;0.094537
2026-07-13T19:48:13Z;66.000;49.100000;49.333276;-0.233276;8.992000;0.000000;59.278095000;59.278095000;0.000000000;18.009516000;18.009516000;0.000000000;false;8.992000;8.867000;0.125000;8.897463;0.094537
2026-07-13T19:48:13.399Z;66.399;52.764000;52.936666;-0.172666;9.324000;0.000000;59.278072000;59.278072000;0.000000000;18.009472000;18.009472000;0.000000000;false;9.324000;9.283000;0.041000;9.226655;0.097345
2026-07-13T19:48:13.399Z;66.399;52.764000;52.936666;-0.172666;9.324000;0.000000;59.278072000;59.278072000;0.000000000;18.009472000;18.009472000;0.000000000;false;9.324000;9.283000;0.041000;9.226655;0.097345
2026-07-13T19:48:14Z;67.000;58.508000;58.568894;-0.060894;9.823000;0.000000;59.278038000;59.278038000;0.000000000;18.009399000;18.009399000;0.000000000;false;9.823000;9.846000;-0.023000;9.797040;0.025960
2026-07-13T19:48:14Z;67.000;58.508000;58.568894;-0.060894;9.823000;0.000000;59.278038000;59.278038000;0.000000000;18.009399000;18.009399000;0.000000000;false;9.823000;9.846000;-0.023000;9.797040;0.025960
2026-07-13T19:48:14.399Z;67.399;62.504000;62.515267;-0.011267;10.156000;0.000000;59.278011000;59.278011000;0.000000000;18.009350000;18.009350000;0.000000000;false;10.156000;10.092000;0.064000;10.044050;0.111950
2026-07-13T19:48:14.399Z;67.399;62.504000;62.515267;-0.011267;10.156000;0.000000;59.278011000;59.278011000;0.000000000;18.009350000;18.009350000;0.000000000;false;10.156000;10.092000;0.064000;10.044050;0.111950
2026-07-13T19:48:15Z;68.000;68.747000;68.913731;-0.166731;10.656000;0.000000;59.277969000;59.277969000;0.000000000;18.009277000;18.009277000;0.000000000;false;10.656000;10.700000;-0.044000;10.625793;0.030207
2026-07-13T19:48:15Z;68.000;68.747000;68.913731;-0.166731;10.656000;0.000000;59.277969000;59.277969000;0.000000000;18.009277000;18.009277000;0.000000000;false;10.656000;10.700000;-0.044000;10.625793;0.030207
2026-07-13T19:48:15.399Z;68.399;73.077000;73.183370;-0.106370;10.990000;0.000000;59.277943000;59.277943000;0.000000000;18.009228000;18.009228000;0.000000000;false;10.990000;10.802000;0.188000;10.782621;0.207379
2026-07-13T19:48:15.399Z;68.399;73.077000;73.183370;-0.106370;10.990000;0.000000;59.277943000;59.277943000;0.000000000;18.009228000;18.009228000;0.000000000;false;10.990000;10.802000;0.188000;10.782621;0.207379
2026-07-13T19:48:16Z;69.000;79.821000;79.916363;-0.095363;11.492000;0.000000;59.277897000;59.277897000;0.000000000;18.009150000;18.009150000;0.000000000;false;11.492000;11.309000;0.183000;11.371196;0.120804
2026-07-13T19:48:16Z;69.000;79.821000;79.916363;-0.095363;11.492000;0.000000;59.277897000;59.277897000;0.000000000;18.009150000;18.009150000;0.000000000;false;11.492000;11.309000;0.183000;11.371196;0.120804
2026-07-13T19:48:16.399Z;69.399;84.485000;84.505838;-0.020838;11.826000;0.000000;59.277866000;59.277866000;0.000000000;18.009094000;18.009094000;0.000000000;false;11.826000;11.739000;0.087000;11.687727;0.138273
2026-07-13T19:48:16.399Z;69.399;84.485000;84.505838;-0.020838;11.826000;0.000000;59.277866000;59.277866000;0.000000000;18.009094000;18.009094000;0.000000000;false;11.826000;11.739000;0.087000;11.687727;0.138273
2026-07-13T19:48:17Z;70.000;91.731000;91.934847;-0.203847;12.329000;0.000000;59.277817000;59.277817000;0.000000000;18.009010000;18.009010000;0.000000000;false;12.329000;12.197000;0.132000;12.223927;0.105073
2026-07-13T19:48:17Z;70.000;91.731000;91.934847;-0.203847;12.329000;0.000000;59.277817000;59.277817000;0.000000000;18.009010000;18.009010000;0.000000000;false;12.329000;12.197000;0.132000;12.223927;0.105073
2026-07-13T19:48:17.399Z;70.399;96.730000;96.856483;-0.126483;12.665000;0.000000;59.277786000;59.277786000;0.000000000;18.008951000;18.008951000;0.000000000;false;12.665000;12.825000;-0.160000;12.682655;-0.017655
2026-07-13T19:48:17.399Z;70.399;96.730000;96.856483;-0.126483;12.665000;0.000000;59.277786000;59.277786000;0.000000000;18.008951000;18.008951000;0.000000000;false;12.665000;12.825000;-0.160000;12.682655;-0.017655
2026-07-13T19:48:18Z;71.000;104.480000;104.701567;-0.221567;13.169000;0.000000;59.277733000;59.277733000;0.000000000;18.008862000;18.008862000;0.000000000;false;13.169000;13.440000;-0.271000;13.246444;-0.077444
2026-07-13T19:48:18Z;71.000;104.480000;104.701567;-0.221567;13.169000;0.000000;59.277733000;59.277733000;0.000000000;18.008862000;18.008862000;0.000000000;false;13.169000;13.440000;-0.271000;13.246444;-0.077444
2026-07-13T19:48:18.399Z;71.399;109.815000;110.026448;-0.211448;13.506000;0.000000;59.277699000;59.277699000;0.000000000;18.008801000;18.008801000;0.000000000;false;13.506000;13.536000;-0.030000;13.492990;0.013010
2026-07-13T19:48:18.399Z;71.399;109.815000;110.026448;-0.211448;13.506000;0.000000;59.277699000;59.277699000;0.000000000;18.008801000;18.008801000;0.000000000;false;13.506000;13.536000;-0.030000;13.492990;0.013010
2026-07-13T19:48:19Z;72.000;118.070000;118.155313;-0.085313;14.012000;0.000000;59.277645000;59.277645000;0.000000000;18.008703000;18.008703000;0.000000000;false;14.012000;13.927000;0.085000;13.944894;0.067106
2026-07-13T19:48:19Z;72.000;118.070000;118.155313;-0.085313;14.012000;0.000000;59.277645000;59.277645000;0.000000000;18.008703000;18.008703000;0.000000000;false;14.012000;13.927000;0.085000;13.944894;0.067106
2026-07-13T19:48:19.399Z;72.399;123.743000;123.767444;-0.024444;14.351000;0.000000;59.277607000;59.277607000;0.000000000;18.008638000;18.008638000;0.000000000;false;14.351000;14.227000;0.124000;14.197961;0.153039
2026-07-13T19:48:19.399Z;72.399;123.743000;123.767444;-0.024444;14.351000;0.000000;59.277607000;59.277607000;0.000000000;18.008638000;18.008638000;0.000000000;false;14.351000;14.227000;0.124000;14.197961;0.153039
2026-07-13T19:48:20Z;73.000;132.506000;132.543376;-0.037376;14.859000;0.000000;59.277550000;59.277550000;0.000000000;18.008535000;18.008535000;0.000000000;false;14.859000;14.728000;0.131000;14.759940;0.099060
2026-07-13T19:48:20Z;73.000;132.506000;132.543376;-0.037376;14.859000;0.000000;59.277550000;59.277550000;0.000000000;18.008535000;18.008535000;0.000000000;false;14.859000;14.728000;0.131000;14.759940;0.099060
2026-07-13T19:48:20.599Z;73.599;141.574000;141.501531;0.072469;15.367000;0.000000;59.277489000;59.277489000;0.000000000;18.008430000;18.008430000;0.000000000;false;15.367000;15.394000;-0.027000;15.291650;0.075350
2026-07-13T19:48:20.599Z;73.599;141.574000;141.501531;0.072469;15.367000;0.000000;59.277489000;59.277489000;0.000000000;18.008430000;18.008430000;0.000000000;false;15.367000;15.394000;-0.027000;15.291650;0.075350
2026-07-13T19:48:21Z;74.000;147.788000;147.843389;-0.055389;15.706000;0.000000;59.277447000;59.277447000;0.000000000;18.008360000;18.008360000;0.000000000;false;15.706000;15.440000;0.266000;15.536362;0.169638
2026-07-13T19:48:21Z;74.000;147.788000;147.843389;-0.055389;15.706000;0.000000;59.277447000;59.277447000;0.000000000;18.008360000;18.008360000;0.000000000;false;15.706000;15.440000;0.266000;15.536362;0.169638
2026-07-13T19:48:21.599Z;74.599;157.364000;157.217084;0.146916;16.214000;0.000000;59.277382000;59.277382000;0.000000000;18.008251000;18.008251000;0.000000000;false;16.214000;16.375000;-0.161000;16.214000;0.000000
2026-07-13T19:48:21.599Z;74.599;157.364000;157.217084;0.146916;16.214000;0.000000;59.277382000;59.277382000;0.000000000;18.008251000;18.008251000;0.000000000;false;16.214000;16.375000;-0.161000;16.214000;0.000000
2026-07-13T19:48:22Z;75.000;163.917000;163.920570;-0.003570;16.553000;0.000000;59.277336000;59.277336000;0.000000000;18.008179000;18.008179000;0.000000000;false;16.553000;16.667000;-0.114000;16.540723;0.012277
2026-07-13T19:48:22Z;75.000;163.917000;163.920570;-0.003570;16.553000;0.000000;59.277336000;59.277336000;0.000000000;18.008179000;18.008179000;0.000000000;false;16.553000;16.667000;-0.114000;16.540723;0.012277
2026-07-13T19:48:22.599Z;75.599;174.001000;173.899395;0.101605;17.061000;0.000000;59.277267000;59.277267000;0.000000000;18.008064000;18.008064000;0.000000000;false;17.061000;17.059000;0.002000;16.979056;0.081944
2026-07-13T19:48:22.599Z;75.599;174.001000;173.899395;0.101605;17.061000;0.000000;59.277267000;59.277267000;0.000000000;18.008064000;18.008064000;0.000000000;false;17.061000;17.059000;0.002000;16.979056;0.081944
2026-07-13T19:48:23Z;76.000;180.894000;181.058037;-0.164037;17.400000;0.000000;59.277218000;59.277218000;0.000000000;18.007986000;18.007986000;0.000000000;false;17.400000;17.356000;0.044000;17.367295;0.032705
2026-07-13T19:48:23Z;76.000;180.894000;181.058037;-0.164037;17.400000;0.000000;59.277218000;59.277218000;0.000000000;18.007986000;18.007986000;0.000000000;false;17.400000;17.356000;0.044000;17.367295;0.032705
2026-07-13T19:48:23.599Z;76.599;191.486000;191.577176;-0.091176;17.907000;0.000000;59.277145000;59.277145000;0.000000000;18.007868000;18.007868000;0.000000000;false;17.907000;17.859000;0.048000;17.808966;0.098034
2026-07-13T19:48:23.599Z;76.599;191.486000;191.577176;-0.091176;17.907000;0.000000;59.277145000;59.277145000;0.000000000;18.007868000;18.007868000;0.000000000;false;17.907000;17.859000;0.048000;17.808966;0.098034
2026-07-13T19:48:24Z;77.000;198.715000;198.853385;-0.138385;18.239000;0.000000;59.277096000;59.277096000;0.000000000;18.007786000;18.007786000;0.000000000;false;18.239000;17.997000;0.242000;18.118348;0.120652
2026-07-13T19:48:24Z;77.000;198.715000;198.853385;-0.138385;18.239000;0.000000;59.277096000;59.277096000;0.000000000;18.007786000;18.007786000;0.000000000;false;18.239000;17.997000;0.242000;18.118348;0.120652
2026-07-13T19:48:24.599Z;77.599;209.805000;209.862995;-0.057995;18.726000;0.000000;59.277020000;59.277020000;0.000000000;18.007662000;18.007662000;0.000000000;false;18.726000;18.639000;0.087000;18.609272;0.116728
2026-07-13T19:48:24.599Z;77.599;209.805000;209.862995;-0.057995;18.726000;0.000000;59.277020000;59.277020000;0.000000000;18.007662000;18.007662000;0.000000000;false;18.726000;18.639000;0.087000;18.609272;0.116728
2026-07-13T19:48:25Z;78.000;217.360000;217.587203;-0.227203;19.044000;0.000000;59.276966000;59.276966000;0.000000000;18.007576000;18.007576000;0.000000000;false;19.044000;19.126000;-0.082000;19.063570;-0.019570
2026-07-13T19:48:25Z;78.000;217.360000;217.587203;-0.227203;19.044000;0.000000;59.276966000;59.276966000;0.000000000;18.007576000;18.007576000;0.000000000;false;19.044000;19.126000;-0.082000;19.063570;-0.019570
2026-07-13T19:48:25.599Z;78.599;228.927000;229.139774;-0.212774;19.513000;0.000000;59.276886000;59.276886000;0.000000000;18.007446000;18.007446000;0.000000000;false;19.513000;19.270000;0.243000;19.318261;0.194739
2026-07-13T19:48:25.599Z;78.599;228.927000;229.139774;-0.212774;19.513000;0.000000;59.276886000;59.276886000;0.000000000;18.007446000;18.007446000;0.000000000;false;19.513000;19.270000;0.243000;19.318261;0.194739
2026-07-13T19:48:26Z;79.000;236.794000;236.979675;-0.185675;19.820000;0.000000;59.276833000;59.276833000;0.000000000;18.007359000;18.007359000;0.000000000;false;19.820000;19.845000;-0.025000;19.797164;0.022836
2026-07-13T19:48:26Z;79.000;236.794000;236.979675;-0.185675;19.820000;0.000000;59.276833000;59.276833000;0.000000000;18.007359000;18.007359000;0.000000000;false;19.820000;19.845000;-0.025000;19.797164;0.022836
2026-07-13T19:48:26.599Z;79.599;248.822000;248.956644;-0.134644;20.273000;0.000000;59.276749000;59.276749000;0.000000000;18.007223000;18.007223000;0.000000000;false;20.273000;19.807000;0.466000;19.893273;0.379727
2026-07-13T19:48:26.599Z;79.599;248.822000;248.956644;-0.134644;20.273000;0.000000;59.276749000;59.276749000;0.000000000;18.007223000;18.007223000;0.000000000;false;20.273000;19.807000;0.466000;19.893273;0.379727
2026-07-13T19:48:27Z;80.000;256.991000;257.013133;-0.022133;20.570000;0.000000;59.276695000;59.276695000;0.000000000;18.007132000;18.007132000;0.000000000;false;20.570000;20.452000;0.118000;20.435070;0.134930
2026-07-13T19:48:27Z;80.000;256.991000;257.013133;-0.022133;20.570000;0.000000;59.276695000;59.276695000;0.000000000;18.007132000;18.007132000;0.000000000;false;20.570000;20.452000;0.118000;20.435070;0.134930
2026-07-13T19:48:27.599Z;80.599;269.465000;269.437086;0.027914;21.009000;0.000000;59.276608000;59.276608000;0.000000000;18.006990000;18.006990000;0.000000000;false;21.009000;21.050000;-0.041000;21.024711;-0.015711
2026-07-13T19:48:27.599Z;80.599;269.465000;269.437086;0.027914;21.009000;0.000000;59.276608000;59.276608000;0.000000000;18.006990000;18.006990000;0.000000000;false;21.009000;21.050000;-0.041000;21.024711;-0.015711
2026-07-13T19:48:28Z;81.000;277.927000;278.118008;-0.191008;21.297000;0.000000;59.276546000;59.276546000;0.000000000;18.006901000;18.006901000;0.000000000;false;21.297000;20.982000;0.315000;21.086645;0.210355
2026-07-13T19:48:28Z;81.000;277.927000;278.118008;-0.191008;21.297000;0.000000;59.276546000;59.276546000;0.000000000;18.006901000;18.006901000;0.000000000;false;21.297000;20.982000;0.315000;21.086645;0.210355
2026-07-13T19:48:28.599Z;81.599;290.832000;290.974274;-0.142274;21.720000;0.000000;59.276455000;59.276455000;0.000000000;18.006763000;18.006763000;0.000000000;false;21.720000;21.693000;0.027000;21.701423;0.018577
2026-07-13T19:48:28.599Z;81.599;290.832000;290.974274;-0.142274;21.720000;0.000000;59.276455000;59.276455000;0.000000000;18.006763000;18.006763000;0.000000000;false;21.720000;21.693000;0.027000;21.701423;0.018577
2026-07-13T19:48:29Z;82.000;299.576000;299.669649;-0.093649;21.996000;0.000000;59.276394000;59.276394000;0.000000000;18.006670000;18.006670000;0.000000000;false;21.996000;21.941000;0.055000;21.965878;0.030122
2026-07-13T19:48:29Z;82.000;299.576000;299.669649;-0.093649;21.996000;0.000000;59.276394000;59.276394000;0.000000000;18.006670000;18.006670000;0.000000000;false;21.996000;21.941000;0.055000;21.965878;0.030122
2026-07-13T19:48:29.599Z;82.599;312.895000;312.979681;-0.084681;22.400000;0.000000;59.276299000;59.276299000;0.000000000;18.006529000;18.006529000;0.000000000;false;22.400000;21.982000;0.418000;22.077708;0.322292
2026-07-13T19:48:29.599Z;82.599;312.895000;312.979681;-0.084681;22.400000;0.000000;59.276299000;59.276299000;0.000000000;18.006529000;18.006529000;0.000000000;false;22.400000;21.982000;0.418000;22.077708;0.322292
2026-07-13T19:48:30Z;83.000;321.908000;321.990507;-0.082507;22.664000;0.000000;59.276234000;59.276234000;0.000000000;18.006433000;18.006433000;0.000000000;false;22.664000;22.699000;-0.035000;22.623991;0.040009
2026-07-13T19:48:30Z;83.000;321.908000;321.990507;-0.082507;22.664000;0.000000;59.276234000;59.276234000;0.000000000;18.006433000;18.006433000;0.000000000;false;22.664000;22.699000;-0.035000;22.623991;0.040009
2026-07-13T19:48:30.599Z;83.599;335.623000;335.748803;-0.125803;23.051000;0.000000;59.276134000;59.276134000;0.000000000;18.006289000;18.006289000;0.000000000;false;23.051000;22.873000;0.178000;22.937334;0.113666
2026-07-13T19:48:30.599Z;83.599;335.623000;335.748803;-0.125803;23.051000;0.000000;59.276134000;59.276134000;0.000000000;18.006289000;18.006289000;0.000000000;false;23.051000;22.873000;0.178000;22.937334;0.113666
2026-07-13T19:48:31Z;84.000;344.895000;344.957586;-0.062586;23.304000;0.000000;59.276070000;59.276070000;0.000000000;18.006189000;18.006189000;0.000000000;false;23.304000;23.236000;0.068000;23.217569;0.086431
2026-07-13T19:48:31Z;84.000;344.895000;344.957586;-0.062586;23.304000;0.000000;59.276070000;59.276070000;0.000000000;18.006189000;18.006189000;0.000000000;false;23.304000;23.236000;0.068000;23.217569;0.086431
2026-07-13T19:48:31.599Z;84.599;358.989000;358.966762;0.022238;23.675000;0.000000;59.275967000;59.275967000;0.000000000;18.006041000;18.006041000;0.000000000;false;23.675000;24.100000;-0.425000;23.870605;-0.195605
2026-07-13T19:48:31.599Z;84.599;358.989000;358.966762;0.022238;23.675000;0.000000;59.275967000;59.275967000;0.000000000;18.006041000;18.006041000;0.000000000;false;23.675000;24.100000;-0.425000;23.870605;-0.195605
2026-07-13T19:48:32Z;85.000;368.508000;368.728968;-0.220968;23.919000;0.000000;59.275898000;59.275898000;0.000000000;18.005939000;18.005939000;0.000000000;false;23.919000;23.750000;0.169000;23.799739;0.119261
2026-07-13T19:48:32Z;85.000;368.508000;368.728968;-0.220968;23.919000;0.000000;59.275898000;59.275898000;0.000000000;18.005939000;18.005939000;0.000000000;false;23.919000;23.750000;0.169000;23.799739;0.119261
2026-07-13T19:48:32.599Z;85.599;382.968000;383.110825;-0.142825;24.280000;0.000000;59.275795000;59.275795000;0.000000000;18.005787000;18.005787000;0.000000000;false;24.280000;23.918000;0.362000;23.996056;0.283944
2026-07-13T19:48:32.599Z;85.599;382.968000;383.110825;-0.142825;24.280000;0.000000;59.275795000;59.275795000;0.000000000;18.005787000;18.005787000;0.000000000;false;24.280000;23.918000;0.362000;23.996056;0.283944
2026-07-13T19:48:33Z;86.000;392.727000;392.853448;-0.126448;24.518000;0.000000;59.275726000;59.275726000;0.000000000;18.005682000;18.005682000;0.000000000;false;24.518000;24.157000;0.361000;24.291190;0.226810
2026-07-13T19:48:33Z;86.000;392.727000;392.853448;-0.126448;24.518000;0.000000;59.275726000;59.275726000;0.000000000;18.005682000;18.005682000;0.000000000;false;24.518000;24.157000;0.361000;24.291190;0.226810
2026-07-13T19:48:33.599Z;86.599;407.544000;407.650055;-0.106055;24.868000;0.000000;59.275620000;59.275620000;0.000000000;18.005529000;18.005529000;0.000000000;false;24.868000;24.882000;-0.014000;24.930725;-0.062725
2026-07-13T19:48:33.599Z;86.599;407.544000;407.650055;-0.106055;24.868000;0.000000;59.275620000;59.275620000;0.000000000;18.005529000;18.005529000;0.000000000;false;24.868000;24.882000;-0.014000;24.930725;-0.062725
2026-07-13T19:48:34Z;87.000;417.537000;417.605116;-0.068116;25.097000;0.000000;59.275547000;59.275547000;0.000000000;18.005428000;18.005428000;0.000000000;false;25.097000;25.317000;-0.220000;25.176604;-0.079604
2026-07-13T19:48:34Z;87.000;417.537000;417.605116;-0.068116;25.097000;0.000000;59.275547000;59.275547000;0.000000000;18.005428000;18.005428000;0.000000000;false;25.097000;25.317000;-0.220000;25.176604;-0.079604
2026-07-13T19:48:34.599Z;87.599;432.680000;432.745575;-0.065575;25.349000;0.000000;59.275436000;59.275436000;0.000000000;18.005272000;18.005272000;0.000000000;false;25.349000;25.480000;-0.131000;25.397590;-0.048590
2026-07-13T19:48:34.599Z;87.599;432.680000;432.745575;-0.065575;25.349000;0.000000;59.275436000;59.275436000;0.000000000;18.005272000;18.005272000;0.000000000;false;25.349000;25.480000;-0.131000;25.397590;-0.048590
2026-07-13T19:48:35Z;88.000;442.847000;442.899592;-0.052592;25.486000;0.000000;59.275364000;59.275364000;0.000000000;18.005167000;18.005167000;0.000000000;false;25.486000;24.931000;0.555000;25.256464;0.229536
2026-07-13T19:48:35Z;88.000;442.847000;442.899592;-0.052592;25.486000;0.000000;59.275364000;59.275364000;0.000000000;18.005167000;18.005167000;0.000000000;false;25.486000;24.931000;0.555000;25.256464;0.229536
