Time (Instant);ElapsedTime (s);PositionRef S1.BASELINE (m);PositionDispl S1.BASELINE (m);PositionError S1.BASELINE (m);GpsSpeedInput S1.BASELINE (m/s);GpsSpeedInputError S1.BASELINE (m/s);LatitudeRef S1.BASELINE (deg);LatitudeInput S1.BASELINE (deg);LatitudeError S1.BASELINE (deg);LongitudeRef S1.BASELINE (deg);LongitudeInput S1.BASELINE (deg);LongitudeError S1.BASELINE (deg);GpsInvalidInput S1.BASELINE;SpeedRef S1.BASELINE (m/s);TrainSpeedInput S1.BASELINE (m/s);TrainSpeedInputError S1.BASELINE (m/s);SpeedDispl S1.BASELINE (m/s);SpeedDisplError S1.BASELINE (m/s)
2026-07-10T19:48:04.399Z;57.399;2.527000;2.570392;-0.043392;1.781000;0.000000;59.278385000;59.278385000;0.000000000;18.010109000;18.010109000;0.000000000;false;1.781000;1.781000;0.000000;1.737783;0.043217
2026-07-10T19:48:04.399Z;57.399;2.527000;2.570392;-0.043392;1.781000;0.000000;59.278385000;59.278385000;0.000000000;18.010109000;18.010109000;0.000000000;false;1.781000;1.781000;0.000000;1.737783;0.043217
2026-07-10T19:48:04.799Z;57.799;3.306000;3.318962;-0.012962;2.114000;0.000000;59.278378000;59.278378000;0.000000000;18.010098000;18.010098000;0.000000000;false;2.114000;2.114000;0.000000;2.054240;0.059760
2026-07-10T19:48:04.799Z;57.799;3.306000;3.318962;-0.012962;2.114000;0.000000;59.278378000;59.278378000;0.000000000;18.010098000;18.010098000;0.000000000;false;2.114000;2.114000;0.000000;2.054240;0.059760
2026-07-10T19:48:05.399Z;58.399;4.725000;4.744526;-0.019526;2.614000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.614000;0.000000;2.549397;0.064603
2026-07-10T19:48:05.399Z;58.399;4.725000;4.744526;-0.019526;2.614000;0.000000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.614000;0.000000;2.549397;0.064603
2026-07-10T19:48:05.799Z;58.799;5.837000;5.822884;0.014116;2.947000;0.000000;59.278362000;59.278362000;0.000000000;18.010065000;18.010065000;0.000000000;false;2.947000;2.947000;0.000000;2.885650;0.061350
2026-07-10T19:48:05.799Z;58.799;5.837000;5.822884;0.014116;2.947000;0.000000;59.278362000;59.278362000;0.000000000;18.010065000;18.010065000;0.000000000;false;2.947000;2.947000;0.000000;2.885650;0.061350
2026-07-10T19:48:06.399Z;59.399;7.755000;7.929114;-0.174114;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.382205;0.064795
2026-07-10T19:48:06.399Z;59.399;7.755000;7.929114;-0.174114;3.447000;0.000000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.382205;0.064795
2026-07-10T19:48:06.799Z;59.799;9.200000;9.340574;-0.140574;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.780000;0.000000;3.718314;0.061686
2026-07-10T19:48:06.799Z;59.799;9.200000;9.340574;-0.140574;3.780000;0.000000;59.278343000;59.278343000;0.000000000;18.010021000;18.010021000;0.000000000;false;3.780000;3.780000;0.000000;3.718314;0.061686
2026-07-10T19:48:07.399Z;60.399;11.618000;11.672815;-0.054815;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.214576;0.064424
2026-07-10T19:48:07.399Z;60.399;11.618000;11.672815;-0.054815;4.279000;0.000000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.214576;0.064424
2026-07-10T19:48:07.799Z;60.799;13.396000;13.417209;-0.021209;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.612000;0.000000;4.550580;0.061420
2026-07-10T19:48:07.799Z;60.799;13.396000;13.417209;-0.021209;4.612000;0.000000;59.278316000;59.278316000;0.000000000;18.009968000;18.009968000;0.000000000;false;4.612000;4.612000;0.000000;4.550580;0.061420
2026-07-10T19:48:08.399Z;61.399;16.313000;16.332680;-0.019680;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.046617;0.064383
2026-07-10T19:48:08.399Z;61.399;16.313000;16.332680;-0.019680;5.111000;0.000000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.046617;0.064383
2026-07-10T19:48:09Z;62.000;19.529000;19.582524;-0.053524;5.610000;0.000000;59.278282000;59.278282000;0.000000000;18.009888000;18.009888000;0.000000000;false;5.610000;5.610000;0.000000;5.568053;0.041947
2026-07-10T19:48:09Z;62.000;19.529000;19.582524;-0.053524;5.610000;0.000000;59.278282000;59.278282000;0.000000000;18.009888000;18.009888000;0.000000000;false;5.610000;5.610000;0.000000;5.568053;0.041947
2026-07-10T19:48:09.399Z;62.399;21.840000;21.851475;-0.011475;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.881906;0.061094
2026-07-10T19:48:09.399Z;62.399;21.840000;21.851475;-0.011475;5.943000;0.000000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.881906;0.061094
2026-07-10T19:48:10Z;63.000;25.555000;25.660000;-0.105000;6.441000;0.000000;59.278244000;59.278244000;0.000000000;18.009811000;18.009811000;0.000000000;false;6.441000;6.441000;0.000000;6.399861;0.041139
2026-07-10T19:48:10Z;63.000;25.555000;25.660000;-0.105000;6.441000;0.000000;59.278244000;59.278244000;0.000000000;18.009811000;18.009811000;0.000000000;false;6.441000;6.441000;0.000000;6.399861;0.041139
2026-07-10T19:48:10.399Z;63.399;28.198000;28.260643;-0.062643;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.713013;0.060987
2026-07-10T19:48:10.399Z;63.399;28.198000;28.260643;-0.062643;6.774000;0.000000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.713013;0.060987
2026-07-10T19:48:11Z;64.000;32.411000;32.522285;-0.111285;7.272000;0.000000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.272000;0.000000;7.230372;0.041628
2026-07-10T19:48:11Z;64.000;32.411000;32.522285;-0.111285;7.272000;0.000000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.272000;0.000000;7.230372;0.041628
2026-07-10T19:48:11.399Z;64.399;35.387000;35.454340;-0.067340;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.543555;0.060445
2026-07-10T19:48:11.399Z;64.399;35.387000;35.454340;-0.067340;7.604000;0.000000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.543555;0.060445
2026-07-10T19:48:12Z;65.000;40.098000;40.269379;-0.171379;8.102000;0.000000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;8.102000;0.000000;8.060918;0.041082
2026-07-10T19:48:12Z;65.000;40.098000;40.269379;-0.171379;8.102000;0.000000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;8.102000;0.000000;8.060918;0.041082
2026-07-10T19:48:12.399Z;65.399;43.406000;43.532697;-0.126697;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.373572;0.060428
2026-07-10T19:48:12.399Z;65.399;43.406000;43.532697;-0.126697;8.434000;0.000000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.373572;0.060428
2026-07-10T19:48:13Z;66.000;48.615000;48.732422;-0.117422;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.890368;0.041632
2026-07-10T19:48:13Z;66.000;48.615000;48.732422;-0.117422;8.932000;0.000000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.890368;0.041632
2026-07-10T19:48:13.399Z;66.399;52.255000;52.326802;-0.071802;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.203672;0.060328
2026-07-10T19:48:13.399Z;66.399;52.255000;52.326802;-0.071802;9.264000;0.000000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.203672;0.060328
2026-07-10T19:48:14Z;67.000;57.963000;57.951530;0.011470;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.721030;0.041970
2026-07-10T19:48:14Z;67.000;57.963000;57.951530;0.011470;9.763000;0.000000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.721030;0.041970
2026-07-10T19:48:14.399Z;67.399;61.935000;61.877584;0.057416;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.035457;0.060543
2026-07-10T19:48:14.399Z;67.399;61.935000;61.877584;0.057416;10.096000;0.000000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.035457;0.060543
2026-07-10T19:48:15Z;68.000;68.142000;68.295970;-0.153970;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.555098;0.040902
2026-07-10T19:48:15Z;68.000;68.142000;68.295970;-0.153970;10.596000;0.000000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.555098;0.040902
2026-07-10T19:48:15.399Z;68.399;72.448000;72.554719;-0.106719;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.869287;0.060713
2026-07-10T19:48:15.399Z;68.399;72.448000;72.554719;-0.106719;10.930000;0.000000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.869287;0.060713
2026-07-10T19:48:16Z;69.000;79.156000;79.300830;-0.144830;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.389595;0.041405
2026-07-10T19:48:16Z;69.000;79.156000;79.300830;-0.144830;11.431000;0.000000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.389595;0.041405
2026-07-10T19:48:16.399Z;69.399;83.796000;83.892755;-0.096755;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.705096;0.060904
2026-07-10T19:48:16.399Z;69.399;83.796000;83.892755;-0.096755;11.766000;0.000000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.705096;0.060904
2026-07-10T19:48:17Z;70.000;91.006000;91.049509;-0.043509;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.226359;0.042641
2026-07-10T19:48:17Z;70.000;91.006000;91.049509;-0.043509;12.269000;0.000000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.226359;0.042641
2026-07-10T19:48:17.399Z;70.399;95.981000;95.975571;0.005429;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.543198;0.060802
2026-07-10T19:48:17.399Z;70.399;95.981000;95.975571;0.005429;12.604000;0.000000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.543198;0.060802
2026-07-10T19:48:18Z;71.000;103.694000;103.699905;-0.005905;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.066319;0.042681
2026-07-10T19:48:18Z;71.000;103.694000;103.699905;-0.005905;13.109000;0.000000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.066319;0.042681
2026-07-10T19:48:18.399Z;71.399;109.005000;108.961214;0.043786;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.384000;0.061000
2026-07-10T19:48:18.399Z;71.399;109.005000;108.961214;0.043786;13.445000;0.000000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.384000;0.061000
2026-07-10T19:48:19Z;72.000;117.224000;117.400168;-0.176168;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.910151;0.041849
2026-07-10T19:48:19Z;72.000;117.224000;117.400168;-0.176168;13.952000;0.000000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.910151;0.041849
2026-07-10T19:48:19.399Z;72.399;122.873000;122.998135;-0.125135;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.228272;0.061728
2026-07-10T19:48:19.399Z;72.399;122.873000;122.998135;-0.125135;14.290000;0.000000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.228272;0.061728
2026-07-10T19:48:20Z;73.000;131.599000;131.783136;-0.184136;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.755578;0.042422
2026-07-10T19:48:20Z;73.000;131.599000;131.783136;-0.184136;14.798000;0.000000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.755578;0.042422
2026-07-10T19:48:20.399Z;73.399;137.586000;137.718735;-0.132735;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.075038;0.061962
2026-07-10T19:48:20.399Z;73.399;137.586000;137.718735;-0.132735;15.137000;0.000000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.075038;0.061962
2026-07-10T19:48:21Z;74.000;146.821000;146.824237;-0.003237;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.602001;0.042999
2026-07-10T19:48:21Z;74.000;146.821000;146.824237;-0.003237;15.645000;0.000000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.602001;0.042999
2026-07-10T19:48:21.399Z;74.399;153.146000;153.097651;0.048349;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.921984;0.062016
2026-07-10T19:48:21.399Z;74.399;153.146000;153.097651;0.048349;15.984000;0.000000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.921984;0.062016
2026-07-10T19:48:22Z;75.000;162.889000;162.873007;0.015993;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.449493;0.042507
2026-07-10T19:48:22Z;75.000;162.889000;162.873007;0.015993;16.492000;0.000000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.449493;0.042507
2026-07-10T19:48:22.399Z;75.399;169.554000;169.484503;0.069497;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.769065;0.061935
2026-07-10T19:48:22.399Z;75.399;169.554000;169.484503;0.069497;16.831000;0.000000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.769065;0.061935
2026-07-10T19:48:23Z;76.000;179.805000;179.923246;-0.118246;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.297267;0.041733
2026-07-10T19:48:23Z;76.000;179.805000;179.923246;-0.118246;17.339000;0.000000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.297267;0.041733
2026-07-10T19:48:23.399Z;76.399;186.808000;186.872830;-0.064830;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.616152;0.061848
2026-07-10T19:48:23.399Z;76.399;186.808000;186.872830;-0.064830;17.678000;0.000000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.616152;0.061848
2026-07-10T19:48:24Z;77.000;197.566000;197.701549;-0.135549;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;18.138480;0.041520
2026-07-10T19:48:24Z;77.000;197.566000;197.701549;-0.135549;18.180000;0.000000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;18.138480;0.041520
2026-07-10T19:48:24.399Z;77.399;204.904000;204.985460;-0.081460;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.447466;0.059534
2026-07-10T19:48:24.399Z;77.399;204.904000;204.985460;-0.081460;18.507000;0.000000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.447466;0.059534
2026-07-10T19:48:25Z;78.000;216.153000;216.432192;-0.279192;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.948024;0.038976
2026-07-10T19:48:25Z;78.000;216.153000;216.432192;-0.279192;18.987000;0.000000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.948024;0.038976
2026-07-10T19:48:25.399Z;78.399;223.811000;224.037255;-0.226255;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.244879;0.057121
2026-07-10T19:48:25.399Z;78.399;223.811000;224.037255;-0.226255;19.302000;0.000000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.244879;0.057121
2026-07-10T19:48:26Z;79.000;235.531000;235.820581;-0.289581;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.726784;0.038216
2026-07-10T19:48:26Z;79.000;235.531000;235.820581;-0.289581;19.765000;0.000000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.726784;0.038216
2026-07-10T19:48:26.399Z;79.399;243.498000;243.734898;-0.236898;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;20.069000;0.000000;20.013908;0.055092
2026-07-10T19:48:26.399Z;79.399;243.498000;243.734898;-0.236898;20.069000;0.000000;59.276787000;59.276787000;0.000000000;18.007282000;18.007282000;0.000000000;false;20.069000;20.069000;0.000000;20.013908;0.055092
2026-07-10T19:48:27Z;80.000;255.674000;255.876157;-0.202157;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.480146;0.036854
2026-07-10T19:48:27Z;80.000;255.674000;255.876157;-0.202157;20.517000;0.000000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.480146;0.036854
2026-07-10T19:48:27.399Z;80.399;263.940000;264.089627;-0.149627;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.812000;0.000000;20.758367;0.053633
2026-07-10T19:48:27.399Z;80.399;263.940000;264.089627;-0.149627;20.812000;0.000000;59.276646000;59.276646000;0.000000000;18.007053000;18.007053000;0.000000000;false;20.812000;20.812000;0.000000;20.758367;0.053633
2026-07-10T19:48:28Z;81.000;276.558000;276.698586;-0.140586;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.209947;0.036053
2026-07-10T19:48:28Z;81.000;276.558000;276.698586;-0.140586;21.246000;0.000000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.209947;0.036053
2026-07-10T19:48:28.399Z;81.399;285.114000;285.201877;-0.087877;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.530000;0.000000;21.478700;0.051300
2026-07-10T19:48:28.399Z;81.399;285.114000;285.201877;-0.087877;21.530000;0.000000;59.276497000;59.276497000;0.000000000;18.006824000;18.006824000;0.000000000;false;21.530000;21.530000;0.000000;21.478700;0.051300
2026-07-10T19:48:29Z;82.000;298.157000;298.412949;-0.255949;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.912885;0.034115
2026-07-10T19:48:29Z;82.000;298.157000;298.412949;-0.255949;21.947000;0.000000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.912885;0.034115
2026-07-10T19:48:29.399Z;82.399;306.990000;307.194904;-0.204904;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;22.219000;0.000000;22.169697;0.049303
2026-07-10T19:48:29.399Z;82.399;306.990000;307.194904;-0.204904;22.219000;0.000000;59.276340000;59.276340000;0.000000000;18.006592000;18.006592000;0.000000000;false;22.219000;22.219000;0.000000;22.169697;0.049303
2026-07-10T19:48:30Z;83.000;320.442000;320.491173;-0.049173;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.583707;0.033293
2026-07-10T19:48:30Z;83.000;320.442000;320.491173;-0.049173;22.617000;0.000000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.583707;0.033293
2026-07-10T19:48:30.599Z;83.599;334.129000;334.114378;0.014622;23.005000;0.000000;59.276146000;59.276146000;0.000000000;18.006304000;18.006304000;0.000000000;false;23.005000;23.005000;0.000000;22.956375;0.048625
2026-07-10T19:48:30.599Z;83.599;334.129000;334.114378;0.014622;23.005000;0.000000;59.276146000;59.276146000;0.000000000;18.006304000;18.006304000;0.000000000;false;23.005000;23.005000;0.000000;22.956375;0.048625
2026-07-10T19:48:31Z;84.000;343.382000;343.632476;-0.250476;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.230344;0.028656
2026-07-10T19:48:31Z;84.000;343.382000;343.632476;-0.250476;23.259000;0.000000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.230344;0.028656
2026-07-10T19:48:31.599Z;84.599;357.449000;357.637022;-0.188022;23.631000;0.000000;59.275978000;59.275978000;0.000000000;18.006058000;18.006058000;0.000000000;false;23.631000;23.631000;0.000000;23.584079;0.046921
2026-07-10T19:48:31.599Z;84.599;357.449000;357.637022;-0.188022;23.631000;0.000000;59.275978000;59.275978000;0.000000000;18.006058000;18.006058000;0.000000000;false;23.631000;23.631000;0.000000;23.584079;0.046921
2026-07-10T19:48:32Z;85.000;366.951000;367.168415;-0.217415;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.876000;0.000000;23.847744;0.028256
2026-07-10T19:48:32Z;85.000;366.951000;367.168415;-0.217415;23.876000;0.000000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.876000;0.000000;23.847744;0.028256
2026-07-10T19:48:32.599Z;85.599;381.385000;381.540324;-0.155324;24.237000;0.000000;59.275806000;59.275806000;0.000000000;18.005802000;18.005802000;0.000000000;false;24.237000;24.237000;0.000000;24.191853;0.045147
2026-07-10T19:48:32.599Z;85.599;381.385000;381.540324;-0.155324;24.237000;0.000000;59.275806000;59.275806000;0.000000000;18.005802000;18.005802000;0.000000000;false;24.237000;24.237000;0.000000;24.191853;0.045147
2026-07-10T19:48:33Z;86.000;391.128000;391.266063;-0.138063;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;24.475000;0.000000;24.448148;0.026852
2026-07-10T19:48:33Z;86.000;391.128000;391.266063;-0.138063;24.475000;0.000000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;24.475000;0.000000;24.448148;0.026852
2026-07-10T19:48:33.599Z;86.599;405.919000;405.995216;-0.076216;24.827000;0.000000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.827000;0.000000;24.782593;0.044407
2026-07-10T19:48:33.599Z;86.599;405.919000;405.995216;-0.076216;24.827000;0.000000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.827000;0.000000;24.782593;0.044407
2026-07-10T19:48:34Z;87.000;415.896000;416.029520;-0.133520;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;25.056000;0.000000;25.030293;0.025707
2026-07-10T19:48:34Z;87.000;415.896000;416.029520;-0.133520;25.056000;0.000000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;25.056000;0.000000;25.030293;0.025707
2026-07-10T19:48:34.599Z;87.599;431.014000;431.093415;-0.079415;25.310000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.310000;25.310000;0.000000;25.281652;0.028348
2026-07-10T19:48:34.599Z;87.599;431.014000;431.093415;-0.079415;25.310000;0.000000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.310000;25.310000;0.000000;25.281652;0.028348
2026-07-10T19:48:35Z;88.000;441.165000;441.283666;-0.118666;25.447000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;false;25.447000;25.447000;0.000000;25.431566;0.015434
2026-07-10T19:48:35Z;88.000;441.165000;441.283666;-0.118666;25.447000;0.000000;59.275375000;59.275375000;0.000000000;18.005184000;18.005184000;0.000000000;false;25.447000;25.447000;0.000000;25.431566;0.015434
2026-07-10T19:48:35.599Z;88.599;456.494000;456.565699;-0.071699;25.648000;0.000000;59.275265000;59.275265000;0.000000000;18.005026000;18.005026000;0.000000000;false;25.648000;25.648000;0.000000;25.623639;0.024361
