Time(Instant);ElapsedTime(s);Reference Position (m);Position 60 s (m);Position Error 60 s (m);Reference Speed (m/s);Speed 60 s (m/s);Speed Error 60 s (m/s)
19:47:37;1783367257.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:37;1783367257.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:37;1783367257.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:38;1783367258.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:39;1783367259.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:40;1783367260.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:41;1783367261.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:42;1783367262.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:43;1783367263.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:44;1783367264.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:45;1783367265.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:46;1783367266.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:47;1783367267.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:48;1783367268.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:49;1783367269.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:50;1783367270.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:51;1783367271.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:52;1783367272.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:53;1783367273.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:54;1783367274.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783367275.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783367275.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783367275.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:55;1783367275.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783367276.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783367276.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783367276.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:56;1783367276.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783367277.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783367277.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783367277.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:57;1783367277.599;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783367278.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783367278.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783367278.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:58;1783367278.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783367279.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783367279.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783367279.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:47:59;1783367279.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783367280.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783367280.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783367280.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:00;1783367280.799;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783367281.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783367281.199;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
19:48:01;1783367281.799;0.043000;0.026309;0.016691;0.214000;0.181065;0.032935
19:48:01;1783367281.799;0.043000;0.026309;0.016691;0.214000;0.181065;0.032935
19:48:02;1783367282.199;0.171000;0.335661;-0.164661;0.427000;0.400408;0.026592
19:48:02;1783367282.199;0.171000;0.335661;-0.164661;0.427000;0.400408;0.026592
19:48:02;1783367282.799;0.523000;0.653852;-0.130852;0.747000;0.705262;0.041738
19:48:02;1783367282.799;0.523000;0.653852;-0.130852;0.747000;0.705262;0.041738
19:48:03;1783367283.199;0.889000;1.048419;-0.159419;1.081000;1.049470;0.031530
19:48:03;1783367283.199;0.889000;1.048419;-0.159419;1.081000;1.049470;0.031530
19:48:03;1783367283.799;1.687000;1.800947;-0.113947;1.581000;1.533961;0.047039
19:48:03;1783367283.799;1.687000;1.800947;-0.113947;1.581000;1.533961;0.047039
19:48:04;1783367284.199;2.386000;2.440585;-0.054585;1.914000;1.905727;0.008273
19:48:04;1783367284.199;2.386000;2.440585;-0.054585;1.914000;1.905727;0.008273
19:48:04;1783367284.799;3.684000;3.688393;-0.004393;2.414000;2.271785;0.142215
19:48:04;1783367284.799;3.684000;3.688393;-0.004393;2.414000;2.271785;0.142215
19:48:05;1783367285.199;4.717000;4.843100;-0.126100;2.747000;2.695702;0.051298
19:48:05;1783367285.199;4.717000;4.843100;-0.126100;2.747000;2.695702;0.051298
19:48:05;1783367285.799;6.515000;6.584429;-0.069429;3.247000;3.124238;0.122762
19:48:05;1783367285.799;6.515000;6.584429;-0.069429;3.247000;3.124238;0.122762
19:48:06;1783367286.199;7.880000;8.052894;-0.172894;3.580000;3.511232;0.068768
19:48:06;1783367286.199;7.880000;8.052894;-0.172894;3.580000;3.511232;0.068768
19:48:06;1783367286.799;10.178000;10.288000;-0.110000;4.079000;3.965350;0.113650
19:48:06;1783367286.799;10.178000;10.288000;-0.110000;4.079000;3.965350;0.113650
19:48:07;1783367287.199;11.876000;11.965883;-0.089883;4.412000;4.367951;0.044049
19:48:07;1783367287.199;11.876000;11.965883;-0.089883;4.412000;4.367951;0.044049
19:48:07;1783367287.799;14.673000;14.687973;-0.014973;4.911000;4.800826;0.110174
19:48:07;1783367287.799;14.673000;14.687973;-0.014973;4.911000;4.800826;0.110174
19:48:08;1783367288.199;16.704000;16.704734;-0.000734;5.244000;5.182099;0.061901
19:48:08;1783367288.199;16.704000;16.704734;-0.000734;5.244000;5.182099;0.061901
19:48:08;1783367288.799;20.000000;19.992737;0.007263;5.743000;5.747845;-0.004845
19:48:08;1783367288.799;20.000000;19.992737;0.007263;5.743000;5.747845;-0.004845
19:48:09;1783367289.199;22.364000;22.473748;-0.109748;6.075000;5.930390;0.144610
19:48:09;1783367289.199;22.364000;22.473748;-0.109748;6.075000;5.930390;0.144610
19:48:09;1783367289.799;26.159000;26.190042;-0.031042;6.574000;6.285403;0.288597
19:48:09;1783367289.799;26.159000;26.190042;-0.031042;6.574000;6.285403;0.288597
19:48:10;1783367290.199;28.855000;28.981961;-0.126961;6.906000;6.828306;0.077694
19:48:10;1783367290.199;28.855000;28.981961;-0.126961;6.906000;6.828306;0.077694
19:48:10;1783367290.799;33.148000;33.247049;-0.099049;7.405000;7.307693;0.097307
19:48:10;1783367290.799;33.148000;33.247049;-0.099049;7.405000;7.307693;0.097307
19:48:11;1783367291.199;36.177000;36.298523;-0.121523;7.737000;7.578342;0.158658
19:48:11;1783367291.199;36.177000;36.298523;-0.121523;7.737000;7.578342;0.158658
19:48:11;1783367291.799;40.968000;41.038100;-0.070100;8.235000;8.251260;-0.016260
19:48:11;1783367291.799;40.968000;41.038100;-0.070100;8.235000;8.251260;-0.016260
19:48:12;1783367292.199;44.328000;44.391242;-0.063242;8.567000;8.805139;-0.238139
19:48:12;1783367292.199;44.328000;44.391242;-0.063242;8.567000;8.805139;-0.238139
19:48:12;1783367292.799;49.618000;49.673354;-0.055354;9.065000;9.090670;-0.025670
19:48:12;1783367292.799;49.618000;49.673354;-0.055354;9.065000;9.090670;-0.025670
19:48:13;1783367293.199;53.310000;53.485640;-0.175640;9.397000;9.113360;0.283640
19:48:13;1783367293.199;53.310000;53.485640;-0.175640;9.397000;9.113360;0.283640
19:48:13;1783367293.799;59.098000;59.137278;-0.039278;9.896000;9.735199;0.160801
19:48:13;1783367293.799;59.098000;59.137278;-0.039278;9.896000;9.735199;0.160801
19:48:14;1783367294.199;63.123000;63.331696;-0.208696;10.229000;10.213161;0.015839
19:48:14;1783367294.199;63.123000;63.331696;-0.208696;10.229000;10.213161;0.015839
19:48:14;1783367294.799;69.411000;69.695071;-0.284071;10.729000;10.974181;-0.245181
19:48:14;1783367294.799;69.411000;69.695071;-0.284071;10.729000;10.974181;-0.245181
19:48:15;1783367295.399;75.999000;76.251054;-0.252054;11.230000;11.528265;-0.298265
19:48:15;1783367295.399;75.999000;76.251054;-0.252054;11.230000;11.528265;-0.298265
19:48:15;1783367295.799;80.558000;80.831400;-0.273400;11.565000;11.450125;0.114875
19:48:15;1783367295.799;80.558000;80.831400;-0.273400;11.565000;11.450125;0.114875
19:48:16;1783367296.399;87.647000;87.687786;-0.040786;12.067000;12.122513;-0.055513
19:48:16;1783367296.399;87.647000;87.687786;-0.040786;12.067000;12.122513;-0.055513
19:48:16;1783367296.799;92.541000;92.631307;-0.090307;12.402000;12.683706;-0.281706
19:48:16;1783367296.799;92.541000;92.631307;-0.090307;12.402000;12.683706;-0.281706
19:48:17;1783367297.399;100.134000;100.117313;0.016687;12.906000;12.941207;-0.035207
19:48:17;1783367297.399;100.134000;100.117313;0.016687;12.906000;12.941207;-0.035207
19:48:17;1783367297.799;105.364000;105.307154;0.056846;13.243000;13.151915;0.091085
19:48:17;1783367297.799;105.364000;105.307154;0.056846;13.243000;13.151915;0.091085
19:48:18;1783367298.399;113.461000;113.587554;-0.126554;13.748000;13.610683;0.137317
19:48:18;1783367298.399;113.461000;113.587554;-0.126554;13.748000;13.610683;0.137317
19:48:18;1783367298.799;119.028000;119.143213;-0.115213;14.086000;14.486520;-0.400520
19:48:18;1783367298.799;119.028000;119.143213;-0.115213;14.086000;14.486520;-0.400520
19:48:19;1783367299.399;127.632000;127.848311;-0.216311;14.594000;14.784892;-0.190892
19:48:19;1783367299.399;127.632000;127.848311;-0.216311;14.594000;14.784892;-0.190892
19:48:19;1783367299.799;133.537000;133.773877;-0.236877;14.933000;14.672901;0.260099
19:48:19;1783367299.799;133.537000;133.773877;-0.236877;14.933000;14.672901;0.260099
19:48:20;1783367300.399;142.649000;142.661073;-0.012073;15.441000;15.163144;0.277856
19:48:20;1783367300.399;142.649000;142.661073;-0.012073;15.441000;15.163144;0.277856
19:48:20;1783367300.799;148.893000;148.958184;-0.065184;15.780000;15.961710;-0.181710
19:48:20;1783367300.799;148.893000;148.958184;-0.065184;15.780000;15.961710;-0.181710
19:48:21;1783367301.399;158.513000;158.581586;-0.068586;16.288000;16.406827;-0.118827
19:48:21;1783367301.399;158.513000;158.581586;-0.068586;16.288000;16.406827;-0.118827
19:48:21;1783367301.799;165.096000;165.158068;-0.062068;16.627000;16.752845;-0.125845
19:48:21;1783367301.799;165.096000;165.158068;-0.062068;16.627000;16.752845;-0.125845
19:48:22;1783367302.399;175.225000;175.223808;0.001192;17.135000;17.010798;0.124202
19:48:22;1783367302.399;175.225000;175.223808;0.001192;17.135000;17.010798;0.124202
19:48:22;1783367302.799;182.146000;182.096760;0.049240;17.474000;16.809845;0.664155
19:48:22;1783367302.799;182.146000;182.096760;0.049240;17.474000;16.809845;0.664155
19:48:23;1783367303.399;192.783000;192.996586;-0.213586;17.980000;17.831290;0.148710
19:48:23;1783367303.399;192.783000;192.996586;-0.213586;17.980000;17.831290;0.148710
19:48:23;1783367303.799;200.041000;200.149335;-0.108335;18.311000;17.943231;0.367769
19:48:23;1783367303.799;200.041000;200.149335;-0.108335;18.311000;17.943231;0.367769
19:48:24;1783367304.399;211.174000;211.271314;-0.097314;18.796000;18.064276;0.731724
19:48:24;1783367304.399;211.174000;211.271314;-0.097314;18.796000;18.064276;0.731724
19:48:24;1783367304.799;218.756000;218.785822;-0.029822;19.113000;19.022939;0.090061
19:48:24;1783367304.799;218.756000;218.785822;-0.029822;19.113000;19.022939;0.090061
19:48:25;1783367305.399;230.364000;230.326069;0.037931;19.580000;19.395881;0.184119
19:48:25;1783367305.399;230.364000;230.326069;0.037931;19.580000;19.395881;0.184119
19:48:25;1783367305.799;238.257000;238.204493;0.052507;19.886000;19.756450;0.129550
19:48:25;1783367305.799;238.257000;238.204493;0.052507;19.886000;19.756450;0.129550
19:48:26;1783367306.399;250.325000;250.504709;-0.179709;20.338000;20.149830;0.188170
19:48:26;1783367306.399;250.325000;250.504709;-0.179709;20.338000;20.149830;0.188170
19:48:26;1783367306.799;258.520000;258.728589;-0.208589;20.634000;20.914427;-0.280427
19:48:26;1783367306.799;258.520000;258.728589;-0.208589;20.634000;20.914427;-0.280427
19:48:27;1783367307.399;271.032000;271.267042;-0.235042;21.072000;21.136941;-0.064941
19:48:27;1783367307.399;271.032000;271.267042;-0.235042;21.072000;21.136941;-0.064941
19:48:27;1783367307.799;279.519000;279.771924;-0.252924;21.359000;21.278218;0.080782
19:48:27;1783367307.799;279.519000;279.771924;-0.252924;21.359000;21.278218;0.080782
19:48:28;1783367308.399;292.461000;292.705467;-0.244467;21.781000;21.865217;-0.084217
19:48:28;1783367308.399;292.461000;292.705467;-0.244467;21.781000;21.865217;-0.084217
19:48:28;1783367308.799;301.228000;301.459289;-0.231289;22.055000;21.575856;0.479144
19:48:28;1783367308.799;301.228000;301.459289;-0.231289;22.055000;21.575856;0.479144
19:48:29;1783367309.399;314.583000;314.830631;-0.247631;22.458000;22.146381;0.311619
19:48:29;1783367309.399;314.583000;314.830631;-0.247631;22.458000;22.146381;0.311619
19:48:29;1783367309.799;323.619000;323.826796;-0.207796;22.721000;23.414245;-0.693245
19:48:29;1783367309.799;323.619000;323.826796;-0.207796;22.721000;23.414245;-0.693245
19:48:30;1783367310.399;337.368000;337.603587;-0.235587;23.107000;23.463133;-0.356133
19:48:30;1783367310.399;337.368000;337.603587;-0.235587;23.107000;23.463133;-0.356133
19:48:30;1783367310.799;346.661000;346.921637;-0.260637;23.358000;23.491187;-0.133187
19:48:30;1783367310.799;346.661000;346.921637;-0.260637;23.358000;23.491187;-0.133187
19:48:31;1783367311.399;360.788000;361.082767;-0.294767;23.729000;24.099806;-0.370806
19:48:31;1783367311.399;360.788000;361.082767;-0.294767;23.729000;24.099806;-0.370806
19:48:31;1783367311.799;370.328000;370.705713;-0.377713;23.972000;24.234203;-0.262203
19:48:31;1783367311.799;370.328000;370.705713;-0.377713;23.972000;24.234203;-0.262203
19:48:32;1783367312.399;384.820000;385.085002;-0.265002;24.333000;24.178097;0.154903
19:48:32;1783367312.399;384.820000;385.085002;-0.265002;24.333000;24.178097;0.154903
19:48:32;1783367312.799;394.600000;394.905149;-0.305149;24.569000;24.417453;0.151547
19:48:32;1783367312.799;394.600000;394.905149;-0.305149;24.569000;24.417453;0.151547
19:48:33;1783367313.399;409.447000;409.715935;-0.268935;24.919000;25.284617;-0.365617
19:48:33;1783367313.399;409.447000;409.715935;-0.268935;24.919000;25.284617;-0.365617
19:48:33;1783367313.799;419.461000;419.589839;-0.128839;25.147000;24.808825;0.338175
19:48:33;1783367313.799;419.461000;419.589839;-0.128839;25.147000;24.808825;0.338175
19:48:34;1783367314.399;434.633000;434.604273;0.028727;25.398000;24.913458;0.484542
19:48:34;1783367314.399;434.633000;434.604273;0.028727;25.398000;24.913458;0.484542
19:48:34;1783367314.799;444.819000;444.719915;0.099085;25.534000;25.755040;-0.221040
19:48:34;1783367314.799;444.819000;444.719915;0.099085;25.534000;25.755040;-0.221040
19:48:35;1783367315.399;460.200000;459.982227;0.217773;25.734000;24.962458;0.771542
19:48:35;1783367315.399;460.200000;459.982227;0.217773;25.734000;24.962458;0.771542
19:48:36;1783367316.000;475.699000;475.102986;0.596014;25.929000;25.596059;0.332941
19:48:36;1783367316.000;475.699000;475.102986;0.596014;25.929000;25.596059;0.332941
19:48:36;1783367316.399;486.096000;485.388643;0.707357;26.056000;25.888473;0.167527
19:48:36;1783367316.399;486.096000;485.388643;0.707357;26.056000;25.888473;0.167527
19:48:37;1783367317.000;501.787000;500.947960;0.839040;26.245000;26.340018;-0.095018
19:48:37;1783367317.000;501.787000;500.947960;0.839040;26.245000;26.340018;-0.095018
19:48:37;1783367317.399;512.310000;511.376865;0.933135;26.370000;26.497167;-0.127167
19:48:37;1783367317.399;512.310000;511.376865;0.933135;26.370000;26.497167;-0.127167
19:48:38;1783367318.000;528.188000;527.365929;0.822071;26.557000;26.194856;0.362144
19:48:38;1783367318.000;528.188000;527.365929;0.822071;26.557000;26.194856;0.362144
19:48:38;1783367318.399;538.836000;538.100191;0.735809;26.680000;26.711011;-0.031011
19:48:38;1783367318.399;538.836000;538.100191;0.735809;26.680000;26.711011;-0.031011
19:48:39;1783367319.000;554.898000;554.073115;0.824885;26.863000;26.386162;0.476838
19:48:39;1783367319.000;554.898000;554.073115;0.824885;26.863000;26.386162;0.476838
19:48:39;1783367319.399;565.668000;564.837909;0.830091;26.983000;26.946941;0.036059
19:48:39;1783367319.399;565.668000;564.837909;0.830091;26.983000;26.946941;0.036059
19:48:40;1783367320.000;581.912000;580.759912;1.152088;27.163000;26.450978;0.712022
19:48:40;1783367320.000;581.912000;580.759912;1.152088;27.163000;26.450978;0.712022
19:48:40;1783367320.399;592.801000;591.496879;1.304121;27.282000;26.751988;0.530012
19:48:40;1783367320.399;592.801000;591.496879;1.304121;27.282000;26.751988;0.530012
19:48:41;1783367321.000;609.222000;607.925877;1.296123;27.458000;27.275208;0.182792
19:48:41;1783367321.000;609.222000;607.925877;1.296123;27.458000;27.275208;0.182792
19:48:41;1783367321.399;620.229000;618.773424;1.455576;27.574000;26.611877;0.962123
19:48:41;1783367321.399;620.229000;618.773424;1.455576;27.574000;26.611877;0.962123
19:48:42;1783367322.000;636.826000;635.478234;1.347766;27.748000;27.924040;-0.176040
19:48:42;1783367322.000;636.826000;635.478234;1.347766;27.748000;27.924040;-0.176040
19:48:42;1783367322.399;647.948000;646.550751;1.397249;27.863000;27.505857;0.357143
19:48:42;1783367322.399;647.948000;646.550751;1.397249;27.863000;27.505857;0.357143
19:48:43;1783367323.000;664.717000;663.279469;1.437531;28.031000;28.253653;-0.222653
19:48:43;1783367323.000;664.717000;663.279469;1.437531;28.031000;28.253653;-0.222653
19:48:43;1783367323.399;675.950000;674.469658;1.480342;28.137000;28.141109;-0.004109
19:48:43;1783367323.399;675.950000;674.469658;1.480342;28.137000;28.141109;-0.004109
19:48:44;1783367324.000;692.879000;691.403900;1.475100;28.290000;28.136517;0.153483
19:48:44;1783367324.000;692.879000;691.403900;1.475100;28.290000;28.136517;0.153483
19:48:44;1783367324.399;704.214000;702.706195;1.507805;28.387000;27.876662;0.510338
19:48:44;1783367324.399;704.214000;702.706195;1.507805;28.387000;27.876662;0.510338
19:48:45;1783367325.000;721.288000;719.982907;1.305093;28.525000;28.554879;-0.029879
19:48:45;1783367325.000;721.288000;719.982907;1.305093;28.525000;28.554879;-0.029879
19:48:45;1783367325.399;732.716000;731.240646;1.475354;28.612000;28.298455;0.313545
19:48:45;1783367325.399;732.716000;731.240646;1.475354;28.612000;28.298455;0.313545
19:48:46;1783367326.000;749.922000;748.473292;1.448708;28.740000;29.251378;-0.511378
19:48:46;1783367326.000;749.922000;748.473292;1.448708;28.740000;29.251378;-0.511378
19:48:46;1783367326.399;761.435000;760.033125;1.401875;28.826000;28.977609;-0.151609
19:48:46;1783367326.399;761.435000;760.033125;1.401875;28.826000;28.977609;-0.151609
19:48:47;1783367327.000;778.768000;777.369762;1.398238;28.952000;28.733618;0.218382
19:48:47;1783367327.000;778.768000;777.369762;1.398238;28.952000;28.733618;0.218382
19:48:47;1783367327.399;790.366000;788.913998;1.452002;29.037000;28.815725;0.221275
19:48:47;1783367327.399;790.366000;788.913998;1.452002;29.037000;28.815725;0.221275
19:48:48;1783367328.000;807.826000;806.217247;1.608753;29.163000;28.523099;0.639901
19:48:48;1783367328.000;807.826000;806.217247;1.608753;29.163000;28.523099;0.639901
19:48:48;1783367328.399;819.508000;817.677245;1.830755;29.247000;29.930111;-0.683111
19:48:48;1783367328.399;819.508000;817.677245;1.830755;29.247000;29.930111;-0.683111
19:48:49;1783367329.000;837.094000;835.287892;1.806108;29.373000;29.338036;0.034964
19:48:49;1783367329.000;837.094000;835.287892;1.806108;29.373000;29.338036;0.034964
19:48:49;1783367329.399;848.860000;847.023835;1.836165;29.457000;30.129574;-0.672574
19:48:49;1783367329.399;848.860000;847.023835;1.836165;29.457000;30.129574;-0.672574
19:48:50;1783367330.000;866.572000;864.935843;1.636157;29.582000;29.902186;-0.320186
19:48:50;1783367330.000;866.572000;864.935843;1.636157;29.582000;29.902186;-0.320186
