Time (Instant);ElapsedTime (s);PositionRef S4.TUNNEL_30S_TS_NOISE_2P (m);PositionDispl S4.TUNNEL_30S_TS_NOISE_2P (m);PositionError S4.TUNNEL_30S_TS_NOISE_2P (m);GpsSpeedInput S4.TUNNEL_30S_TS_NOISE_2P (m/s);GpsSpeedInputError S4.TUNNEL_30S_TS_NOISE_2P (m/s);LatitudeRef S4.TUNNEL_30S_TS_NOISE_2P (deg);LatitudeInput S4.TUNNEL_30S_TS_NOISE_2P (deg);LatitudeError S4.TUNNEL_30S_TS_NOISE_2P (deg);LongitudeRef S4.TUNNEL_30S_TS_NOISE_2P (deg);LongitudeInput S4.TUNNEL_30S_TS_NOISE_2P (deg);LongitudeError S4.TUNNEL_30S_TS_NOISE_2P (deg);GpsInvalidInput S4.TUNNEL_30S_TS_NOISE_2P;SpeedRef S4.TUNNEL_30S_TS_NOISE_2P (m/s);TrainSpeedInput S4.TUNNEL_30S_TS_NOISE_2P (m/s);TrainSpeedInputError S4.TUNNEL_30S_TS_NOISE_2P (m/s);SpeedDispl S4.TUNNEL_30S_TS_NOISE_2P (m/s);SpeedDisplError S4.TUNNEL_30S_TS_NOISE_2P (m/s)
2026-07-11T19:48:06Z;58.000;6.898000;6.948126;-0.050126;3.367000;0.000000;59.278358000;59.278358000;0.000000000;18.010052000;18.010052000;0.000000000;false;3.367000;3.445000;-0.078000;3.355850;0.011150
2026-07-11T19:48:06Z;58.000;6.898000;6.948126;-0.050126;3.367000;0.000000;59.278358000;59.278358000;0.000000000;18.010052000;18.010052000;0.000000000;false;3.367000;3.445000;-0.078000;3.355850;0.011150
2026-07-11T19:48:06.399Z;58.399;8.312000;8.344072;-0.032072;3.700000;0.000000;59.278347000;59.278347000;0.000000000;18.010033000;18.010033000;0.000000000;false;3.700000;3.786000;-0.086000;3.719381;-0.019381
2026-07-11T19:48:06.399Z;58.399;8.312000;8.344072;-0.032072;3.700000;0.000000;59.278347000;59.278347000;0.000000000;18.010033000;18.010033000;0.000000000;false;3.700000;3.786000;-0.086000;3.719381;-0.019381
2026-07-11T19:48:07Z;59.000;10.681000;10.746643;-0.065643;4.199000;0.000000;59.278336000;59.278336000;0.000000000;18.010002000;18.010002000;0.000000000;false;4.199000;4.271000;-0.072000;4.202241;-0.003241
2026-07-11T19:48:07Z;59.000;10.681000;10.746643;-0.065643;4.199000;0.000000;59.278336000;59.278336000;0.000000000;18.010002000;18.010002000;0.000000000;false;4.199000;4.271000;-0.072000;4.202241;-0.003241
2026-07-11T19:48:07.399Z;59.399;12.428000;12.475833;-0.047833;4.532000;0.000000;59.278324000;59.278324000;0.000000000;18.009981000;18.009981000;0.000000000;false;4.532000;4.609000;-0.077000;4.545158;-0.013158
2026-07-11T19:48:07.399Z;59.399;12.428000;12.475833;-0.047833;4.532000;0.000000;59.278324000;59.278324000;0.000000000;18.009981000;18.009981000;0.000000000;false;4.532000;4.609000;-0.077000;4.545158;-0.013158
2026-07-11T19:48:08Z;60.000;15.296000;15.512752;-0.216752;5.031000;0.000000;59.278305000;59.278305000;0.000000000;18.009943000;18.009943000;0.000000000;false;5.031000;5.204000;-0.173000;5.074493;-0.043493
2026-07-11T19:48:08Z;60.000;15.296000;15.512752;-0.216752;5.031000;0.000000;59.278305000;59.278305000;0.000000000;18.009943000;18.009943000;0.000000000;false;5.031000;5.204000;-0.173000;5.074493;-0.043493
2026-07-11T19:48:08.399Z;60.399;17.375000;17.601955;-0.226955;5.364000;0.000000;59.278294000;59.278294000;0.000000000;18.009916000;18.009916000;0.000000000;false;5.364000;5.549000;-0.185000;5.477893;-0.113893
2026-07-11T19:48:08.399Z;60.399;17.375000;17.601955;-0.226955;5.364000;0.000000;59.278294000;59.278294000;0.000000000;18.009916000;18.009916000;0.000000000;false;5.364000;5.549000;-0.185000;5.477893;-0.113893
2026-07-11T19:48:09Z;61.000;20.743000;20.845225;-0.102225;5.863000;0.000000;59.278275000;59.278275000;0.000000000;18.009872000;18.009872000;0.000000000;false;5.863000;5.960000;-0.097000;5.891532;-0.028532
2026-07-11T19:48:09Z;61.000;20.743000;20.845225;-0.102225;5.863000;0.000000;59.278275000;59.278275000;0.000000000;18.009872000;18.009872000;0.000000000;false;5.863000;5.960000;-0.097000;5.891532;-0.028532
2026-07-11T19:48:09.399Z;61.399;23.155000;23.247714;-0.092714;6.195000;0.000000;59.278259000;59.278259000;0.000000000;18.009842000;18.009842000;0.000000000;false;6.195000;6.298000;-0.103000;6.233442;-0.038442
2026-07-11T19:48:09.399Z;61.399;23.155000;23.247714;-0.092714;6.195000;0.000000;59.278259000;59.278259000;0.000000000;18.009842000;18.009842000;0.000000000;false;6.195000;6.298000;-0.103000;6.233442;-0.038442
2026-07-11T19:48:10Z;62.000;27.022000;27.071796;-0.049796;6.694000;0.000000;59.278236000;59.278236000;0.000000000;18.009792000;18.009792000;0.000000000;false;6.694000;6.629000;0.065000;6.640968;0.053032
2026-07-11T19:48:10Z;62.000;27.022000;27.071796;-0.049796;6.694000;0.000000;59.278236000;59.278236000;0.000000000;18.009792000;18.009792000;0.000000000;false;6.694000;6.629000;0.065000;6.640968;0.053032
2026-07-11T19:48:10.399Z;62.399;29.766000;29.757830;0.008170;7.026000;0.000000;59.278217000;59.278217000;0.000000000;18.009758000;18.009758000;0.000000000;false;7.026000;6.958000;0.068000;6.902453;0.123547
2026-07-11T19:48:10.399Z;62.399;29.766000;29.757830;0.008170;7.026000;0.000000;59.278217000;59.278217000;0.000000000;18.009758000;18.009758000;0.000000000;false;7.026000;6.958000;0.068000;6.902453;0.123547
2026-07-11T19:48:11Z;63.000;34.131000;34.249921;-0.118921;7.524000;0.000000;59.278191000;59.278191000;0.000000000;18.009703000;18.009703000;0.000000000;false;7.524000;7.498000;0.026000;7.460669;0.063331
2026-07-11T19:48:11Z;63.000;34.131000;34.249921;-0.118921;7.524000;0.000000;59.278191000;59.278191000;0.000000000;18.009703000;18.009703000;0.000000000;false;7.524000;7.498000;0.026000;7.460669;0.063331
2026-07-11T19:48:11.399Z;63.399;37.207000;37.273205;-0.066205;7.856000;0.000000;59.278172000;59.278172000;0.000000000;18.009665000;18.009665000;0.000000000;false;7.856000;7.829000;0.027000;7.769156;0.086844
2026-07-11T19:48:11.399Z;63.399;37.207000;37.273205;-0.066205;7.856000;0.000000;59.278172000;59.278172000;0.000000000;18.009665000;18.009665000;0.000000000;false;7.856000;7.829000;0.027000;7.769156;0.086844
2026-07-11T19:48:12Z;64.000;42.070000;42.179916;-0.109916;8.354000;0.000000;59.278141000;59.278141000;0.000000000;18.009604000;18.009604000;0.000000000;false;8.354000;8.306000;0.048000;8.287611;0.066389
2026-07-11T19:48:12Z;64.000;42.070000;42.179916;-0.109916;8.354000;0.000000;59.278141000;59.278141000;0.000000000;18.009604000;18.009604000;0.000000000;false;8.354000;8.306000;0.048000;8.287611;0.066389
2026-07-11T19:48:12.399Z;64.399;45.478000;45.529364;-0.051364;8.686000;0.000000;59.278118000;59.278118000;0.000000000;18.009562000;18.009562000;0.000000000;false;8.686000;8.636000;0.050000;8.577871;0.108129
2026-07-11T19:48:12.399Z;64.399;45.478000;45.529364;-0.051364;8.686000;0.000000;59.278118000;59.278118000;0.000000000;18.009562000;18.009562000;0.000000000;false;8.686000;8.636000;0.050000;8.577871;0.108129
2026-07-11T19:48:13Z;65.000;50.839000;51.052437;-0.213437;9.184000;0.000000;59.278084000;59.278084000;0.000000000;18.009495000;18.009495000;0.000000000;false;9.184000;9.128000;0.056000;9.110854;0.073146
2026-07-11T19:48:13Z;65.000;50.839000;51.052437;-0.213437;9.184000;0.000000;59.278084000;59.278084000;0.000000000;18.009495000;18.009495000;0.000000000;false;9.184000;9.128000;0.056000;9.110854;0.073146
2026-07-11T19:48:13.399Z;65.399;54.579000;54.730366;-0.151366;9.517000;0.000000;59.278061000;59.278061000;0.000000000;18.009449000;18.009449000;0.000000000;false;9.517000;9.459000;0.058000;9.400818;0.116182
2026-07-11T19:48:13.399Z;65.399;54.579000;54.730366;-0.151366;9.517000;0.000000;59.278061000;59.278061000;0.000000000;18.009449000;18.009449000;0.000000000;false;9.517000;9.459000;0.058000;9.400818;0.116182
2026-07-11T19:48:14Z;66.000;60.439000;60.652372;-0.213372;10.016000;0.000000;59.278023000;59.278023000;0.000000000;18.009377000;18.009377000;0.000000000;false;10.016000;9.928000;0.088000;9.926836;0.089164
2026-07-11T19:48:14Z;66.000;60.439000;60.652372;-0.213372;10.016000;0.000000;59.278023000;59.278023000;0.000000000;18.009377000;18.009377000;0.000000000;false;10.016000;9.928000;0.088000;9.926836;0.089164
2026-07-11T19:48:14.399Z;66.399;64.512000;64.652903;-0.140903;10.349000;0.000000;59.277996000;59.277996000;0.000000000;18.009327000;18.009327000;0.000000000;false;10.349000;10.259000;0.090000;10.201968;0.147032
2026-07-11T19:48:14.399Z;66.399;64.512000;64.652903;-0.140903;10.349000;0.000000;59.277996000;59.277996000;0.000000000;18.009327000;18.009327000;0.000000000;false;10.349000;10.259000;0.090000;10.201968;0.147032
2026-07-11T19:48:15Z;67.000;70.872000;71.142097;-0.270097;10.850000;0.000000;59.277954000;59.277954000;0.000000000;18.009253000;18.009253000;0.000000000;false;10.850000;10.707000;0.143000;10.731254;0.118746
2026-07-11T19:48:15Z;67.000;70.872000;71.142097;-0.270097;10.850000;0.000000;59.277954000;59.277954000;0.000000000;18.009253000;18.009253000;0.000000000;false;10.850000;10.707000;0.143000;10.731254;0.118746
2026-07-11T19:48:15.399Z;67.399;75.278000;75.458801;-0.180801;11.184000;0.000000;59.277927000;59.277927000;0.000000000;18.009201000;18.009201000;0.000000000;false;11.184000;11.037000;0.147000;10.982284;0.201716
2026-07-11T19:48:15.399Z;67.399;75.278000;75.458801;-0.180801;11.184000;0.000000;59.277927000;59.277927000;0.000000000;18.009201000;18.009201000;0.000000000;false;11.184000;11.037000;0.147000;10.982284;0.201716
2026-07-11T19:48:16Z;68.000;82.139000;82.286159;-0.147159;11.685000;0.000000;59.277882000;59.277882000;0.000000000;18.009121000;18.009121000;0.000000000;false;11.685000;11.514000;0.171000;11.544551;0.140449
2026-07-11T19:48:16Z;68.000;82.139000;82.286159;-0.147159;11.685000;0.000000;59.277882000;59.277882000;0.000000000;18.009121000;18.009121000;0.000000000;false;11.685000;11.514000;0.171000;11.544551;0.140449
2026-07-11T19:48:16.399Z;68.399;86.880000;86.926382;-0.046382;12.020000;0.000000;59.277851000;59.277851000;0.000000000;18.009068000;18.009068000;0.000000000;false;12.020000;11.844000;0.176000;11.789953;0.230047
2026-07-11T19:48:16.399Z;68.399;86.880000;86.926382;-0.046382;12.020000;0.000000;59.277851000;59.277851000;0.000000000;18.009068000;18.009068000;0.000000000;false;12.020000;11.844000;0.176000;11.789953;0.230047
2026-07-11T19:48:17Z;69.000;94.243000;94.320344;-0.077344;12.523000;0.000000;59.277802000;59.277802000;0.000000000;18.008982000;18.008982000;0.000000000;false;12.523000;12.201000;0.322000;12.310050;0.212950
2026-07-11T19:48:17Z;69.000;94.243000;94.320344;-0.077344;12.523000;0.000000;59.277802000;59.277802000;0.000000000;18.008982000;18.008982000;0.000000000;false;12.523000;12.201000;0.322000;12.310050;0.212950
2026-07-11T19:48:17.399Z;69.399;99.319000;99.250947;0.068053;12.859000;0.000000;59.277767000;59.277767000;0.000000000;18.008923000;18.008923000;0.000000000;false;12.859000;12.528000;0.331000;12.481262;0.377738
2026-07-11T19:48:17.399Z;69.399;99.319000;99.250947;0.068053;12.859000;0.000000;59.277767000;59.277767000;0.000000000;18.008923000;18.008923000;0.000000000;false;12.859000;12.528000;0.331000;12.481262;0.377738
2026-07-11T19:48:18Z;70.000;107.186000;107.119333;0.066667;13.364000;0.000000;59.277718000;59.277718000;0.000000000;18.008831000;18.008831000;0.000000000;false;13.364000;13.180000;0.184000;13.185661;0.178339
2026-07-11T19:48:18Z;70.000;107.186000;107.119333;0.066667;13.364000;0.000000;59.277718000;59.277718000;0.000000000;18.008831000;18.008831000;0.000000000;false;13.364000;13.180000;0.184000;13.185661;0.178339
2026-07-11T19:48:18.599Z;70.599;115.356000;115.122836;0.233164;13.870000;0.000000;59.277660000;59.277660000;0.000000000;18.008736000;18.008736000;0.000000000;false;13.870000;13.679000;0.191000;13.616936;0.253064
2026-07-11T19:48:18.599Z;70.599;115.356000;115.122836;0.233164;13.870000;0.000000;59.277660000;59.277660000;0.000000000;18.008736000;18.008736000;0.000000000;false;13.870000;13.679000;0.191000;13.616936;0.253064
2026-07-11T19:48:19Z;71.000;120.971000;120.984168;-0.013168;14.208000;0.000000;59.277626000;59.277626000;0.000000000;18.008669000;18.008669000;0.000000000;false;14.208000;14.059000;0.149000;14.072905;0.135095
2026-07-11T19:48:19Z;71.000;120.971000;120.984168;-0.013168;14.208000;0.000000;59.277626000;59.277626000;0.000000000;18.008669000;18.008669000;0.000000000;false;14.208000;14.059000;0.149000;14.072905;0.135095
2026-07-11T19:48:19.599Z;71.599;129.648000;129.515467;0.132533;14.716000;0.000000;59.277569000;59.277569000;0.000000000;18.008570000;18.008570000;0.000000000;false;14.716000;14.562000;0.154000;14.499098;0.216902
2026-07-11T19:48:19.599Z;71.599;129.648000;129.515467;0.132533;14.716000;0.000000;59.277569000;59.277569000;0.000000000;18.008570000;18.008570000;0.000000000;false;14.716000;14.562000;0.154000;14.499098;0.216902
2026-07-11T19:48:20Z;72.000;135.602000;135.789653;-0.187653;15.054000;0.000000;59.277527000;59.277527000;0.000000000;18.008499000;18.008499000;0.000000000;false;15.054000;14.863000;0.191000;14.907765;0.146235
2026-07-11T19:48:20Z;72.000;135.602000;135.789653;-0.187653;15.054000;0.000000;59.277527000;59.277527000;0.000000000;18.008499000;18.008499000;0.000000000;false;15.054000;14.863000;0.191000;14.907765;0.146235
2026-07-11T19:48:20.599Z;72.599;144.787000;144.809009;-0.022009;15.563000;0.000000;59.277466000;59.277466000;0.000000000;18.008394000;18.008394000;0.000000000;false;15.563000;15.365000;0.198000;15.303443;0.259557
2026-07-11T19:48:20.599Z;72.599;144.787000;144.809009;-0.022009;15.563000;0.000000;59.277466000;59.277466000;0.000000000;18.008394000;18.008394000;0.000000000;false;15.563000;15.365000;0.198000;15.303443;0.259557
2026-07-11T19:48:21Z;73.000;151.080000;151.189511;-0.109511;15.901000;0.000000;59.277424000;59.277424000;0.000000000;18.008322000;18.008322000;0.000000000;false;15.901000;15.074000;0.827000;15.478468;0.422532
2026-07-11T19:48:21Z;73.000;151.080000;151.189511;-0.109511;15.901000;0.000000;59.277424000;59.277424000;0.000000000;18.008322000;18.008322000;0.000000000;false;15.901000;15.074000;0.827000;15.478468;0.422532
2026-07-11T19:48:21.599Z;73.599;160.774000;160.411415;0.362585;16.410000;0.000000;59.277355000;59.277355000;0.000000000;18.008213000;18.008213000;0.000000000;false;16.410000;15.556000;0.854000;15.509934;0.900066
2026-07-11T19:48:21.599Z;73.599;160.774000;160.411415;0.362585;16.410000;0.000000;59.277355000;59.277355000;0.000000000;18.008213000;18.008213000;0.000000000;false;16.410000;15.556000;0.854000;15.509934;0.900066
2026-07-11T19:48:22Z;74.000;167.405000;167.535204;-0.130204;16.748000;0.000000;59.277309000;59.277309000;0.000000000;18.008139000;18.008139000;0.000000000;false;16.748000;15.801000;0.947000;16.131999;0.616001
2026-07-11T19:48:22Z;74.000;167.405000;167.535204;-0.130204;16.748000;0.000000;59.277309000;59.277309000;0.000000000;18.008139000;18.008139000;0.000000000;false;16.748000;15.801000;0.947000;16.131999;0.616001
2026-07-11T19:48:22.599Z;74.599;177.607000;177.177373;0.429627;17.257000;0.000000;59.277241000;59.277241000;0.000000000;18.008024000;18.008024000;0.000000000;false;17.257000;16.280000;0.977000;16.232573;1.024427
2026-07-11T19:48:22.599Z;74.599;177.607000;177.177373;0.429627;17.257000;0.000000;59.277241000;59.277241000;0.000000000;18.008024000;18.008024000;0.000000000;false;17.257000;16.280000;0.977000;16.232573;1.024427
2026-07-11T19:48:23Z;75.000;184.577000;184.670557;-0.093557;17.595000;0.000000;59.277191000;59.277191000;0.000000000;18.007946000;18.007946000;0.000000000;false;17.595000;16.764000;0.831000;17.016944;0.578056
2026-07-11T19:48:23Z;75.000;184.577000;184.670557;-0.093557;17.595000;0.000000;59.277191000;59.277191000;0.000000000;18.007946000;18.007946000;0.000000000;false;17.595000;16.764000;0.831000;17.016944;0.578056
2026-07-11T19:48:23.599Z;75.599;195.286000;194.872909;0.413091;18.099000;0.000000;59.277119000;59.277119000;0.000000000;18.007826000;18.007826000;0.000000000;false;18.099000;17.244000;0.855000;17.193509;0.905491
2026-07-11T19:48:23.599Z;75.599;195.286000;194.872909;0.413091;18.099000;0.000000;59.277119000;59.277119000;0.000000000;18.007826000;18.007826000;0.000000000;false;18.099000;17.244000;0.855000;17.193509;0.905491
2026-07-11T19:48:24Z;76.000;202.592000;202.597224;-0.005224;18.428000;0.000000;59.277069000;59.277069000;0.000000000;18.007742000;18.007742000;0.000000000;false;18.428000;17.741000;0.687000;17.940334;0.487666
2026-07-11T19:48:24Z;76.000;202.592000;202.597224;-0.005224;18.428000;0.000000;59.277069000;59.277069000;0.000000000;18.007742000;18.007742000;0.000000000;false;18.428000;17.741000;0.687000;17.940334;0.487666
2026-07-11T19:48:24.599Z;76.599;213.794000;213.369367;0.424633;18.910000;0.000000;59.276993000;59.276993000;0.000000000;18.007616000;18.007616000;0.000000000;false;18.910000;18.206000;0.704000;18.155276;0.754724
2026-07-11T19:48:24.599Z;76.599;213.794000;213.369367;0.424633;18.910000;0.000000;59.276993000;59.276993000;0.000000000;18.007616000;18.007616000;0.000000000;false;18.910000;18.206000;0.704000;18.155276;0.754724
2026-07-11T19:48:25Z;77.000;221.421000;221.431364;-0.010364;19.226000;0.000000;59.276939000;59.276939000;0.000000000;18.007530000;18.007530000;0.000000000;false;19.226000;18.781000;0.445000;18.875736;0.350264
2026-07-11T19:48:25Z;77.000;221.421000;221.431364;-0.010364;19.226000;0.000000;59.276939000;59.276939000;0.000000000;18.007530000;18.007530000;0.000000000;false;19.226000;18.781000;0.445000;18.875736;0.350264
2026-07-11T19:48:25.599Z;77.599;233.096000;232.800701;0.295299;19.690000;0.000000;59.276859000;59.276859000;0.000000000;18.007399000;18.007399000;0.000000000;false;19.690000;19.235000;0.455000;19.182084;0.507916
2026-07-11T19:48:25.599Z;77.599;233.096000;232.800701;0.295299;19.690000;0.000000;59.276859000;59.276859000;0.000000000;18.007399000;18.007399000;0.000000000;false;19.690000;19.235000;0.455000;19.182084;0.507916
2026-07-11T19:48:26Z;78.000;241.033000;240.930443;0.102557;19.995000;0.000000;59.276806000;59.276806000;0.000000000;18.007311000;18.007311000;0.000000000;false;19.995000;19.783000;0.212000;19.790848;0.204152
2026-07-11T19:48:26Z;78.000;241.033000;240.930443;0.102557;19.995000;0.000000;59.276806000;59.276806000;0.000000000;18.007311000;18.007311000;0.000000000;false;19.995000;19.783000;0.212000;19.790848;0.204152
2026-07-11T19:48:26.599Z;78.599;253.166000;252.878097;0.287903;20.445000;0.000000;59.276722000;59.276722000;0.000000000;18.007174000;18.007174000;0.000000000;false;20.445000;20.227000;0.218000;20.172574;0.272426
2026-07-11T19:48:26.599Z;78.599;253.166000;252.878097;0.287903;20.445000;0.000000;59.276722000;59.276722000;0.000000000;18.007174000;18.007174000;0.000000000;false;20.445000;20.227000;0.218000;20.172574;0.272426
2026-07-11T19:48:27Z;79.000;261.403000;261.424331;-0.021331;20.740000;0.000000;59.276665000;59.276665000;0.000000000;18.007080000;18.007080000;0.000000000;false;20.740000;20.545000;0.195000;20.586006;0.153994
2026-07-11T19:48:27Z;79.000;261.403000;261.424331;-0.021331;20.740000;0.000000;59.276665000;59.276665000;0.000000000;18.007080000;18.007080000;0.000000000;false;20.740000;20.545000;0.195000;20.586006;0.153994
2026-07-11T19:48:27.599Z;79.599;273.978000;273.832089;0.145911;21.176000;0.000000;59.276577000;59.276577000;0.000000000;18.006943000;18.006943000;0.000000000;false;21.176000;20.976000;0.200000;20.924424;0.251576
2026-07-11T19:48:27.599Z;79.599;273.978000;273.832089;0.145911;21.176000;0.000000;59.276577000;59.276577000;0.000000000;18.006943000;18.006943000;0.000000000;false;21.176000;20.976000;0.200000;20.924424;0.251576
2026-07-11T19:48:28Z;80.000;282.506000;282.537381;-0.031381;21.461000;0.000000;59.276516000;59.276516000;0.000000000;18.006851000;18.006851000;0.000000000;false;21.461000;21.344000;0.117000;21.345086;0.115914
2026-07-11T19:48:28Z;80.000;282.506000;282.537381;-0.031381;21.461000;0.000000;59.276516000;59.276516000;0.000000000;18.006851000;18.006851000;0.000000000;false;21.461000;21.344000;0.117000;21.345086;0.115914
2026-07-11T19:48:28.599Z;80.599;295.509000;295.411700;0.097300;21.880000;0.000000;59.276421000;59.276421000;0.000000000;18.006714000;18.006714000;0.000000000;false;21.880000;21.760000;0.120000;21.708661;0.171339
2026-07-11T19:48:28.599Z;80.599;295.509000;295.411700;0.097300;21.880000;0.000000;59.276421000;59.276421000;0.000000000;18.006714000;18.006714000;0.000000000;false;21.880000;21.760000;0.120000;21.708661;0.171339
2026-07-11T19:48:29Z;81.000;304.316000;304.367081;-0.051081;22.153000;0.000000;59.276360000;59.276360000;0.000000000;18.006620000;18.006620000;0.000000000;false;22.153000;22.475000;-0.322000;22.232218;-0.079218
2026-07-11T19:48:29Z;81.000;304.316000;304.367081;-0.051081;22.153000;0.000000;59.276360000;59.276360000;0.000000000;18.006620000;18.006620000;0.000000000;false;22.153000;22.475000;-0.322000;22.232218;-0.079218
2026-07-11T19:48:29.599Z;81.599;317.728000;317.862217;-0.134217;22.553000;0.000000;59.276264000;59.276264000;0.000000000;18.006477000;18.006477000;0.000000000;false;22.553000;22.882000;-0.329000;22.822419;-0.269419
2026-07-11T19:48:29.599Z;81.599;317.728000;317.862217;-0.134217;22.553000;0.000000;59.276264000;59.276264000;0.000000000;18.006477000;18.006477000;0.000000000;false;22.553000;22.882000;-0.329000;22.822419;-0.269419
2026-07-11T19:48:30Z;82.000;326.802000;327.086034;-0.284034;22.815000;0.000000;59.276199000;59.276199000;0.000000000;18.006382000;18.006382000;0.000000000;true;22.815000;23.620000;-0.805000;23.435910;-0.620910
2026-07-11T19:48:30Z;82.000;326.802000;327.086034;-0.284034;22.815000;0.000000;59.276199000;59.276199000;0.000000000;18.006382000;18.006382000;0.000000000;true;22.815000;23.620000;-0.805000;23.435910;-0.620910
2026-07-11T19:48:30.599Z;82.599;340.606000;341.290185;-0.684185;23.198000;0.000000;59.276100000;59.276100000;0.000000000;18.006235000;18.006235000;0.000000000;true;23.198000;24.017000;-0.819000;23.961775;-0.763775
2026-07-11T19:48:30.599Z;82.599;340.606000;341.290185;-0.684185;23.198000;0.000000;59.276100000;59.276100000;0.000000000;18.006235000;18.006235000;0.000000000;true;23.198000;24.017000;-0.819000;23.961775;-0.763775
2026-07-11T19:48:31Z;83.000;349.935000;350.946380;-1.011380;23.448000;0.000000;59.276031000;59.276031000;0.000000000;18.006136000;18.006136000;0.000000000;true;23.448000;24.270000;-0.822000;24.224607;-0.776607
2026-07-11T19:48:31Z;83.000;349.935000;350.946380;-1.011380;23.448000;0.000000;59.276031000;59.276031000;0.000000000;18.006136000;18.006136000;0.000000000;true;23.448000;24.270000;-0.822000;24.224607;-0.776607
2026-07-11T19:48:31.599Z;83.599;364.115000;365.561149;-1.446149;23.817000;0.000000;59.275932000;59.275932000;0.000000000;18.005985000;18.005985000;0.000000000;true;23.817000;24.652000;-0.835000;24.603792;-0.786792
2026-07-11T19:48:31.599Z;83.599;364.115000;365.561149;-1.446149;23.817000;0.000000;59.275932000;59.275932000;0.000000000;18.005985000;18.005985000;0.000000000;true;23.817000;24.652000;-0.835000;24.603792;-0.786792
2026-07-11T19:48:32Z;84.000;373.690000;375.462926;-1.772926;24.059000;0.000000;59.275864000;59.275864000;0.000000000;18.005884000;18.005884000;0.000000000;true;24.059000;24.719000;-0.660000;24.721022;-0.662022
2026-07-11T19:48:32Z;84.000;373.690000;375.462926;-1.772926;24.059000;0.000000;59.275864000;59.275864000;0.000000000;18.005884000;18.005884000;0.000000000;true;24.059000;24.719000;-0.660000;24.721022;-0.662022
2026-07-11T19:48:32.599Z;84.599;388.234000;390.351797;-2.117797;24.418000;0.000000;59.275757000;59.275757000;0.000000000;18.005730000;18.005730000;0.000000000;true;24.418000;25.088000;-0.670000;25.042525;-0.624525
2026-07-11T19:48:32.599Z;84.599;388.234000;390.351797;-2.117797;24.418000;0.000000;59.275757000;59.275757000;0.000000000;18.005730000;18.005730000;0.000000000;true;24.418000;25.088000;-0.670000;25.042525;-0.624525
2026-07-11T19:48:33Z;85.000;398.048000;400.429130;-2.381130;24.654000;0.000000;59.275688000;59.275688000;0.000000000;18.005627000;18.005627000;0.000000000;true;24.654000;25.180000;-0.526000;25.175280;-0.521280
2026-07-11T19:48:33Z;85.000;398.048000;400.429130;-2.381130;24.654000;0.000000;59.275688000;59.275688000;0.000000000;18.005627000;18.005627000;0.000000000;true;24.654000;25.180000;-0.526000;25.175280;-0.521280
2026-07-11T19:48:33.599Z;85.599;412.945000;415.589856;-2.644856;25.001000;0.000000;59.275578000;59.275578000;0.000000000;18.005474000;18.005474000;0.000000000;true;25.001000;25.535000;-0.534000;25.491239;-0.490239
2026-07-11T19:48:33.599Z;85.599;412.945000;415.589856;-2.644856;25.001000;0.000000;59.275578000;59.275578000;0.000000000;18.005474000;18.005474000;0.000000000;true;25.001000;25.535000;-0.534000;25.491239;-0.490239
2026-07-11T19:48:34Z;86.000;422.974000;425.854507;-2.880507;25.144000;0.000000;59.275505000;59.275505000;0.000000000;18.005371000;18.005371000;0.000000000;true;25.144000;25.958000;-0.814000;25.854447;-0.710447
2026-07-11T19:48:34Z;86.000;422.974000;425.854507;-2.880507;25.144000;0.000000;59.275505000;59.275505000;0.000000000;18.005371000;18.005371000;0.000000000;true;25.144000;25.958000;-0.814000;25.854447;-0.710447
2026-07-11T19:48:34.599Z;86.599;438.123000;441.432821;-3.309821;25.352000;0.000000;59.275398000;59.275398000;0.000000000;18.005217000;18.005217000;0.000000000;true;25.352000;26.174000;-0.822000;26.144132;-0.792132
2026-07-11T19:48:34.599Z;86.599;438.123000;441.432821;-3.309821;25.352000;0.000000;59.275398000;59.275398000;0.000000000;18.005217000;18.005217000;0.000000000;true;25.352000;26.174000;-0.822000;26.144132;-0.792132
2026-07-11T19:48:35Z;87.000;448.292000;451.936705;-3.644705;25.488000;0.000000;59.275322000;59.275322000;0.000000000;18.005110000;18.005110000;0.000000000;true;25.488000;26.197000;-0.709000;26.201620;-0.713620
2026-07-11T19:48:35Z;87.000;448.292000;451.936705;-3.644705;25.488000;0.000000;59.275322000;59.275322000;0.000000000;18.005110000;18.005110000;0.000000000;true;25.488000;26.197000;-0.709000;26.201620;-0.713620
2026-07-11T19:48:35.599Z;87.599;463.645000;467.675223;-4.030223;25.688000;0.000000;59.275211000;59.275211000;0.000000000;18.004951000;18.004951000;0.000000000;true;25.688000;26.402000;-0.714000;26.377717;-0.689717
2026-07-11T19:48:35.599Z;87.599;463.645000;467.675223;-4.030223;25.688000;0.000000;59.275211000;59.275211000;0.000000000;18.004951000;18.004951000;0.000000000;true;25.688000;26.402000;-0.714000;26.377717;-0.689717
2026-07-11T19:48:36Z;88.000;473.946000;478.267024;-4.321024;25.818000;0.000000;59.275139000;59.275139000;0.000000000;18.004845000;18.004845000;0.000000000;true;25.818000;26.348000;-0.530000;26.372497;-0.554497
2026-07-11T19:48:36Z;88.000;473.946000;478.267024;-4.321024;25.818000;0.000000;59.275139000;59.275139000;0.000000000;18.004845000;18.004845000;0.000000000;true;25.818000;26.348000;-0.530000;26.372497;-0.554497
