Time (Instant);ElapsedTime (s);PositionRef S9.TUNNEL_60S_CAL_ERROR_M5P (m);PositionDispl S9.TUNNEL_60S_CAL_ERROR_M5P (m);PositionError S9.TUNNEL_60S_CAL_ERROR_M5P (m);GpsSpeedInput S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);GpsSpeedInputError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);LatitudeRef S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LatitudeInput S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LatitudeError S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeRef S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeInput S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeError S9.TUNNEL_60S_CAL_ERROR_M5P (deg);GpsInvalidInput S9.TUNNEL_60S_CAL_ERROR_M5P;SpeedRef S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);TrainSpeedInput S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);TrainSpeedInputError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);SpeedDispl S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);SpeedDisplError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s)
2026-07-11T19:48:07.399Z;60.399;11.408000;11.472969;-0.064969;4.219000;0.000000;59.278328000;59.278328000;0.000000000;18.009993000;18.009993000;0.000000000;false;4.219000;4.008000;0.211000;3.952487;0.266513
2026-07-11T19:48:07.399Z;60.399;11.408000;11.472969;-0.064969;4.219000;0.000000;59.278328000;59.278328000;0.000000000;18.009993000;18.009993000;0.000000000;false;4.219000;4.008000;0.211000;3.952487;0.266513
2026-07-11T19:48:07.799Z;60.799;13.162000;13.108314;0.053686;4.552000;0.000000;59.278320000;59.278320000;0.000000000;18.009972000;18.009972000;0.000000000;false;4.552000;4.324000;0.228000;4.266719;0.285281
2026-07-11T19:48:07.799Z;60.799;13.162000;13.108314;0.053686;4.552000;0.000000;59.278320000;59.278320000;0.000000000;18.009972000;18.009972000;0.000000000;false;4.552000;4.324000;0.228000;4.266719;0.285281
2026-07-11T19:48:08.399Z;61.399;16.043000;16.112434;-0.069434;5.051000;0.000000;59.278301000;59.278301000;0.000000000;18.009933000;18.009933000;0.000000000;false;5.051000;4.799000;0.252000;4.744047;0.306953
2026-07-11T19:48:08.399Z;61.399;16.043000;16.112434;-0.069434;5.051000;0.000000;59.278301000;59.278301000;0.000000000;18.009933000;18.009933000;0.000000000;false;5.051000;4.799000;0.252000;4.744047;0.306953
2026-07-11T19:48:08.799Z;61.799;18.130000;18.064119;0.065881;5.384000;0.000000;59.278290000;59.278290000;0.000000000;18.009907000;18.009907000;0.000000000;false;5.384000;5.115000;0.269000;5.057091;0.326909
2026-07-11T19:48:08.799Z;61.799;18.130000;18.064119;0.065881;5.384000;0.000000;59.278290000;59.278290000;0.000000000;18.009907000;18.009907000;0.000000000;false;5.384000;5.115000;0.269000;5.057091;0.326909
2026-07-11T19:48:09.399Z;62.399;21.510000;21.474505;0.035495;5.883000;0.000000;59.278267000;59.278267000;0.000000000;18.009863000;18.009863000;0.000000000;false;5.883000;5.589000;0.294000;5.535099;0.347901
2026-07-11T19:48:09.399Z;62.399;21.510000;21.474505;0.035495;5.883000;0.000000;59.278267000;59.278267000;0.000000000;18.009863000;18.009863000;0.000000000;false;5.883000;5.589000;0.294000;5.535099;0.347901
2026-07-11T19:48:09.799Z;62.799;23.929000;23.742340;0.186660;6.215000;0.000000;59.278255000;59.278255000;0.000000000;18.009832000;18.009832000;0.000000000;false;6.215000;5.904000;0.311000;5.847016;0.367984
2026-07-11T19:48:09.799Z;62.799;23.929000;23.742340;0.186660;6.215000;0.000000;59.278255000;59.278255000;0.000000000;18.009832000;18.009832000;0.000000000;false;6.215000;5.904000;0.311000;5.847016;0.367984
2026-07-11T19:48:10.399Z;63.399;27.808000;27.666705;0.141295;6.714000;0.000000;59.278229000;59.278229000;0.000000000;18.009781000;18.009781000;0.000000000;false;6.714000;6.378000;0.336000;6.325636;0.388364
2026-07-11T19:48:10.399Z;63.399;27.808000;27.666705;0.141295;6.714000;0.000000;59.278229000;59.278229000;0.000000000;18.009781000;18.009781000;0.000000000;false;6.714000;6.378000;0.336000;6.325636;0.388364
2026-07-11T19:48:10.799Z;63.799;30.560000;30.250496;0.309504;7.046000;0.000000;59.278214000;59.278214000;0.000000000;18.009747000;18.009747000;0.000000000;false;7.046000;6.694000;0.352000;6.636463;0.409537
2026-07-11T19:48:10.799Z;63.799;30.560000;30.250496;0.309504;7.046000;0.000000;59.278214000;59.278214000;0.000000000;18.009747000;18.009747000;0.000000000;false;7.046000;6.694000;0.352000;6.636463;0.409537
2026-07-11T19:48:11.399Z;64.399;34.937000;34.739588;0.197412;7.544000;0.000000;59.278187000;59.278187000;0.000000000;18.009693000;18.009693000;0.000000000;false;7.544000;7.167000;0.377000;7.115712;0.428288
2026-07-11T19:48:11.399Z;64.399;34.937000;34.739588;0.197412;7.544000;0.000000;59.278187000;59.278187000;0.000000000;18.009693000;18.009693000;0.000000000;false;7.544000;7.167000;0.377000;7.115712;0.428288
2026-07-11T19:48:11.799Z;64.799;38.021000;37.639134;0.381866;7.876000;0.000000;59.278168000;59.278168000;0.000000000;18.009655000;18.009655000;0.000000000;false;7.876000;7.483000;0.393000;7.425403;0.450597
2026-07-11T19:48:11.799Z;64.799;38.021000;37.639134;0.381866;7.876000;0.000000;59.278168000;59.278168000;0.000000000;18.009655000;18.009655000;0.000000000;false;7.876000;7.483000;0.393000;7.425403;0.450597
2026-07-11T19:48:12.399Z;65.399;42.897000;42.781948;0.115052;8.374000;0.000000;59.278133000;59.278133000;0.000000000;18.009594000;18.009594000;0.000000000;false;8.374000;7.956000;0.418000;7.905324;0.468676
2026-07-11T19:48:12.399Z;65.399;42.897000;42.781948;0.115052;8.374000;0.000000;59.278133000;59.278133000;0.000000000;18.009594000;18.009594000;0.000000000;false;8.374000;7.956000;0.418000;7.905324;0.468676
2026-07-11T19:48:12.799Z;65.799;46.313000;45.997037;0.315963;8.706000;0.000000;59.278114000;59.278114000;0.000000000;18.009552000;18.009552000;0.000000000;false;8.706000;8.271000;0.435000;8.213838;0.492162
2026-07-11T19:48:12.799Z;65.799;46.313000;45.997037;0.315963;8.706000;0.000000;59.278114000;59.278114000;0.000000000;18.009552000;18.009552000;0.000000000;false;8.706000;8.271000;0.435000;8.213838;0.492162
2026-07-11T19:48:13.399Z;66.399;51.686000;51.553954;0.132046;9.204000;0.000000;59.278080000;59.278080000;0.000000000;18.009485000;18.009485000;0.000000000;false;9.204000;8.744000;0.460000;8.694807;0.509193
2026-07-11T19:48:13.399Z;66.399;51.686000;51.553954;0.132046;9.204000;0.000000;59.278080000;59.278080000;0.000000000;18.009485000;18.009485000;0.000000000;false;9.204000;8.744000;0.460000;8.694807;0.509193
2026-07-11T19:48:13.799Z;66.799;55.434000;55.084692;0.349308;9.537000;0.000000;59.278057000;59.278057000;0.000000000;18.009438000;18.009438000;0.000000000;false;9.537000;9.060000;0.477000;9.003045;0.533955
2026-07-11T19:48:13.799Z;66.799;55.434000;55.084692;0.349308;9.537000;0.000000;59.278057000;59.278057000;0.000000000;18.009438000;18.009438000;0.000000000;false;9.537000;9.060000;0.477000;9.003045;0.533955
2026-07-11T19:48:14.399Z;67.399;61.306000;61.018413;0.287587;10.036000;0.000000;59.278019000;59.278019000;0.000000000;18.009365000;18.009365000;0.000000000;false;10.036000;9.534000;0.502000;9.485761;0.550239
2026-07-11T19:48:14.399Z;67.399;61.306000;61.018413;0.287587;10.036000;0.000000;59.278019000;59.278019000;0.000000000;18.009365000;18.009365000;0.000000000;false;10.036000;9.534000;0.502000;9.485761;0.550239
2026-07-11T19:48:14.799Z;67.799;65.387000;64.865460;0.521540;10.370000;0.000000;59.277992000;59.277992000;0.000000000;18.009317000;18.009317000;0.000000000;false;10.370000;9.851000;0.519000;9.793912;0.576088
2026-07-11T19:48:14.799Z;67.799;65.387000;64.865460;0.521540;10.370000;0.000000;59.277992000;59.277992000;0.000000000;18.009317000;18.009317000;0.000000000;false;10.370000;9.851000;0.519000;9.793912;0.576088
2026-07-11T19:48:15.399Z;68.399;71.759000;71.658539;0.100461;10.870000;0.000000;59.277950000;59.277950000;0.000000000;18.009243000;18.009243000;0.000000000;false;10.870000;10.327000;0.543000;10.278908;0.591092
2026-07-11T19:48:15.399Z;68.399;71.759000;71.658539;0.100461;10.870000;0.000000;59.277950000;59.277950000;0.000000000;18.009243000;18.009243000;0.000000000;false;10.870000;10.327000;0.543000;10.278908;0.591092
2026-07-11T19:48:15.799Z;68.799;76.174000;75.822769;0.351231;11.204000;0.000000;59.277920000;59.277920000;0.000000000;18.009192000;18.009192000;0.000000000;false;11.204000;10.644000;0.560000;10.586743;0.617257
2026-07-11T19:48:15.799Z;68.799;76.174000;75.822769;0.351231;11.204000;0.000000;59.277920000;59.277920000;0.000000000;18.009192000;18.009192000;0.000000000;false;11.204000;10.644000;0.560000;10.586743;0.617257
2026-07-11T19:48:16.399Z;69.399;83.047000;82.974642;0.072358;11.706000;0.000000;59.277874000;59.277874000;0.000000000;18.009111000;18.009111000;0.000000000;false;11.706000;11.121000;0.585000;11.073893;0.632107
2026-07-11T19:48:16.399Z;69.399;83.047000;82.974642;0.072358;11.706000;0.000000;59.277874000;59.277874000;0.000000000;18.009111000;18.009111000;0.000000000;false;11.706000;11.121000;0.585000;11.073893;0.632107
2026-07-11T19:48:16.799Z;69.799;87.796000;87.456813;0.339187;12.041000;0.000000;59.277843000;59.277843000;0.000000000;18.009056000;18.009056000;0.000000000;false;12.041000;11.439000;0.602000;11.381609;0.659391
2026-07-11T19:48:16.799Z;69.799;87.796000;87.456813;0.339187;12.041000;0.000000;59.277843000;59.277843000;0.000000000;18.009056000;18.009056000;0.000000000;false;12.041000;11.439000;0.602000;11.381609;0.659391
2026-07-11T19:48:17.399Z;70.399;95.172000;94.976237;0.195763;12.544000;0.000000;59.277794000;59.277794000;0.000000000;18.008970000;18.008970000;0.000000000;false;12.544000;11.917000;0.627000;11.871131;0.672869
2026-07-11T19:48:17.399Z;70.399;95.172000;94.976237;0.195763;12.544000;0.000000;59.277794000;59.277794000;0.000000000;18.008970000;18.008970000;0.000000000;false;12.544000;11.917000;0.627000;11.871131;0.672869
2026-07-11T19:48:18Z;71.000;102.849000;102.899572;-0.050572;13.048000;0.000000;59.277744000;59.277744000;0.000000000;18.008881000;18.008881000;0.000000000;false;13.048000;12.396000;0.652000;12.610991;0.437009
2026-07-11T19:48:18Z;71.000;102.849000;102.899572;-0.050572;13.048000;0.000000;59.277744000;59.277744000;0.000000000;18.008881000;18.008881000;0.000000000;false;13.048000;12.396000;0.652000;12.610991;0.437009
2026-07-11T19:48:18.399Z;71.399;108.136000;107.930945;0.205055;13.385000;0.000000;59.277710000;59.277710000;0.000000000;18.008820000;18.008820000;0.000000000;false;13.385000;12.716000;0.669000;12.679536;0.705464
2026-07-11T19:48:18.399Z;71.399;108.136000;107.930945;0.205055;13.385000;0.000000;59.277710000;59.277710000;0.000000000;18.008820000;18.008820000;0.000000000;false;13.385000;12.716000;0.669000;12.679536;0.705464
2026-07-11T19:48:19Z;72.000;116.319000;116.260602;0.058398;13.891000;0.000000;59.277657000;59.277657000;0.000000000;18.008724000;18.008724000;0.000000000;false;13.891000;13.196000;0.695000;13.423974;0.467026
2026-07-11T19:48:19Z;72.000;116.319000;116.260602;0.058398;13.891000;0.000000;59.277657000;59.277657000;0.000000000;18.008724000;18.008724000;0.000000000;false;13.891000;13.196000;0.695000;13.423974;0.467026
2026-07-11T19:48:19.399Z;72.399;121.943000;121.614281;0.328719;14.229000;0.000000;59.277618000;59.277618000;0.000000000;18.008659000;18.008659000;0.000000000;false;14.229000;13.518000;0.711000;13.482411;0.746589
2026-07-11T19:48:19.399Z;72.399;121.943000;121.614281;0.328719;14.229000;0.000000;59.277618000;59.277618000;0.000000000;18.008659000;18.008659000;0.000000000;false;14.229000;13.518000;0.711000;13.482411;0.746589
2026-07-11T19:48:20Z;73.000;130.633000;130.582369;0.050631;14.737000;0.000000;59.277561000;59.277561000;0.000000000;18.008558000;18.008558000;0.000000000;false;14.737000;14.000000;0.737000;14.246168;0.490832
2026-07-11T19:48:20Z;73.000;130.633000;130.582369;0.050631;14.737000;0.000000;59.277561000;59.277561000;0.000000000;18.008558000;18.008558000;0.000000000;false;14.737000;14.000000;0.737000;14.246168;0.490832
2026-07-11T19:48:20.399Z;73.399;136.595000;136.260950;0.334050;15.076000;0.000000;59.277523000;59.277523000;0.000000000;18.008488000;18.008488000;0.000000000;false;15.076000;14.322000;0.754000;14.288472;0.787528
2026-07-11T19:48:20.399Z;73.399;136.595000;136.260950;0.334050;15.076000;0.000000;59.277523000;59.277523000;0.000000000;18.008488000;18.008488000;0.000000000;false;15.076000;14.322000;0.754000;14.288472;0.787528
2026-07-11T19:48:21Z;74.000;145.793000;145.882210;-0.089210;15.584000;0.000000;59.277458000;59.277458000;0.000000000;18.008383000;18.008383000;0.000000000;false;15.584000;14.805000;0.779000;15.062155;0.521845
2026-07-11T19:48:21Z;74.000;145.793000;145.882210;-0.089210;15.584000;0.000000;59.277458000;59.277458000;0.000000000;18.008383000;18.008383000;0.000000000;false;15.584000;14.805000;0.779000;15.062155;0.521845
2026-07-11T19:48:21.399Z;74.399;152.095000;151.884330;0.210670;15.923000;0.000000;59.277416000;59.277416000;0.000000000;18.008310000;18.008310000;0.000000000;false;15.923000;15.127000;0.796000;15.094133;0.828867
2026-07-11T19:48:21.399Z;74.399;152.095000;151.884330;0.210670;15.923000;0.000000;59.277416000;59.277416000;0.000000000;18.008310000;18.008310000;0.000000000;false;15.923000;15.127000;0.796000;15.094133;0.828867
2026-07-11T19:48:22Z;75.000;161.801000;161.696641;0.104359;16.431000;0.000000;59.277351000;59.277351000;0.000000000;18.008202000;18.008202000;0.000000000;false;16.431000;15.610000;0.821000;15.881226;0.549774
2026-07-11T19:48:22Z;75.000;161.801000;161.696641;0.104359;16.431000;0.000000;59.277351000;59.277351000;0.000000000;18.008202000;18.008202000;0.000000000;false;16.431000;15.610000;0.821000;15.881226;0.549774
2026-07-11T19:48:22.399Z;75.399;168.441000;168.023014;0.417986;16.770000;0.000000;59.277306000;59.277306000;0.000000000;18.008127000;18.008127000;0.000000000;false;16.770000;15.932000;0.838000;15.900106;0.869894
2026-07-11T19:48:22.399Z;75.399;168.441000;168.023014;0.417986;16.770000;0.000000;59.277306000;59.277306000;0.000000000;18.008127000;18.008127000;0.000000000;false;16.770000;15.932000;0.838000;15.900106;0.869894
2026-07-11T19:48:23Z;76.000;178.656000;178.640851;0.015149;17.278000;0.000000;59.277233000;59.277233000;0.000000000;18.008013000;18.008013000;0.000000000;false;17.278000;16.414000;0.864000;16.704363;0.573637
2026-07-11T19:48:23Z;76.000;178.656000;178.640851;0.015149;17.278000;0.000000;59.277233000;59.277233000;0.000000000;18.008013000;18.008013000;0.000000000;false;17.278000;16.414000;0.864000;16.704363;0.573637
2026-07-11T19:48:23.399Z;76.399;185.635000;185.292395;0.342605;17.617000;0.000000;59.277187000;59.277187000;0.000000000;18.007935000;18.007935000;0.000000000;false;17.617000;16.736000;0.881000;16.706461;0.910539
2026-07-11T19:48:23.399Z;76.399;185.635000;185.292395;0.342605;17.617000;0.000000;59.277187000;59.277187000;0.000000000;18.007935000;18.007935000;0.000000000;false;17.617000;16.736000;0.881000;16.706461;0.910539
2026-07-11T19:48:24Z;77.000;196.357000;196.395918;-0.038918;18.121000;0.000000;59.277111000;59.277111000;0.000000000;18.007813000;18.007813000;0.000000000;false;18.121000;17.215000;0.906000;17.521689;0.599311
2026-07-11T19:48:24Z;77.000;196.357000;196.395918;-0.038918;18.121000;0.000000;59.277111000;59.277111000;0.000000000;18.007813000;18.007813000;0.000000000;false;18.121000;17.215000;0.906000;17.521689;0.599311
2026-07-11T19:48:24.399Z;77.399;203.671000;203.369484;0.301516;18.449000;0.000000;59.277061000;59.277061000;0.000000000;18.007730000;18.007730000;0.000000000;false;18.449000;17.526000;0.923000;17.499885;0.949115
2026-07-11T19:48:24.399Z;77.399;203.671000;203.369484;0.301516;18.449000;0.000000;59.277061000;59.277061000;0.000000000;18.007730000;18.007730000;0.000000000;false;18.449000;17.526000;0.923000;17.499885;0.949115
2026-07-11T19:48:25Z;78.000;214.885000;214.786955;0.098045;18.931000;0.000000;59.276985000;59.276985000;0.000000000;18.007605000;18.007605000;0.000000000;false;18.931000;17.984000;0.947000;18.304100;0.626900
2026-07-11T19:48:25Z;78.000;214.885000;214.786955;0.098045;18.931000;0.000000;59.276985000;59.276985000;0.000000000;18.007605000;18.007605000;0.000000000;false;18.931000;17.984000;0.947000;18.304100;0.626900
2026-07-11T19:48:25.399Z;78.399;222.521000;222.068909;0.452091;19.246000;0.000000;59.276932000;59.276932000;0.000000000;18.007519000;18.007519000;0.000000000;false;19.246000;18.284000;0.962000;18.260439;0.985561
2026-07-11T19:48:25.399Z;78.399;222.521000;222.068909;0.452091;19.246000;0.000000;59.276932000;59.276932000;0.000000000;18.007519000;18.007519000;0.000000000;false;19.246000;18.284000;0.962000;18.260439;0.985561
2026-07-11T19:48:26Z;79.000;234.208000;234.111321;0.096679;19.710000;0.000000;59.276852000;59.276852000;0.000000000;18.007387000;18.007387000;0.000000000;false;19.710000;18.725000;0.985000;19.061670;0.648330
2026-07-11T19:48:26Z;79.000;234.208000;234.111321;0.096679;19.710000;0.000000;59.276852000;59.276852000;0.000000000;18.007387000;18.007387000;0.000000000;false;19.710000;18.725000;0.985000;19.061670;0.648330
2026-07-11T19:48:26.399Z;79.399;242.153000;241.691357;0.461643;20.015000;0.000000;59.276794000;59.276794000;0.000000000;18.007298000;18.007298000;0.000000000;false;20.015000;19.014000;1.001000;18.994274;1.020726
2026-07-11T19:48:26.399Z;79.399;242.153000;241.691357;0.461643;20.015000;0.000000;59.276794000;59.276794000;0.000000000;18.007298000;18.007298000;0.000000000;false;20.015000;19.014000;1.001000;18.994274;1.020726
2026-07-11T19:48:27Z;80.000;254.297000;254.148979;0.148021;20.464000;0.000000;59.276714000;59.276714000;0.000000000;18.007160000;18.007160000;0.000000000;false;20.464000;19.441000;1.023000;19.788422;0.675578
2026-07-11T19:48:27Z;80.000;254.297000;254.148979;0.148021;20.464000;0.000000;59.276714000;59.276714000;0.000000000;18.007160000;18.007160000;0.000000000;false;20.464000;19.441000;1.023000;19.788422;0.675578
2026-07-11T19:48:27.399Z;80.399;262.542000;262.016003;0.525997;20.759000;0.000000;59.276657000;59.276657000;0.000000000;18.007069000;18.007069000;0.000000000;false;20.759000;19.721000;1.038000;19.703971;1.055029
2026-07-11T19:48:27.399Z;80.399;262.542000;262.016003;0.525997;20.759000;0.000000;59.276657000;59.276657000;0.000000000;18.007069000;18.007069000;0.000000000;false;20.759000;19.721000;1.038000;19.703971;1.055029
2026-07-11T19:48:28Z;81.000;275.129000;274.958479;0.170521;21.195000;0.000000;59.276569000;59.276569000;0.000000000;18.006929000;18.006929000;0.000000000;false;21.195000;20.135000;1.060000;20.496892;0.698108
2026-07-11T19:48:28Z;81.000;275.129000;274.958479;0.170521;21.195000;0.000000;59.276569000;59.276569000;0.000000000;18.006929000;18.006929000;0.000000000;false;21.195000;20.135000;1.060000;20.496892;0.698108
2026-07-11T19:48:28.399Z;81.399;283.664000;283.104490;0.559510;21.480000;0.000000;59.276508000;59.276508000;0.000000000;18.006840000;18.006840000;0.000000000;false;21.480000;20.406000;1.074000;20.391227;1.088773
2026-07-11T19:48:28.399Z;81.399;283.664000;283.104490;0.559510;21.480000;0.000000;59.276508000;59.276508000;0.000000000;18.006840000;18.006840000;0.000000000;false;21.480000;20.406000;1.074000;20.391227;1.088773
2026-07-11T19:48:29Z;82.000;296.678000;296.665900;0.012100;21.898000;0.000000;59.276413000;59.276413000;0.000000000;18.006701000;18.006701000;0.000000000;false;21.898000;20.803000;1.095000;21.185569;0.712431
2026-07-11T19:48:29Z;82.000;296.678000;296.665900;0.012100;21.898000;0.000000;59.276413000;59.276413000;0.000000000;18.006701000;18.006701000;0.000000000;false;21.898000;20.803000;1.095000;21.185569;0.712431
2026-07-11T19:48:29.399Z;82.399;305.492000;305.081730;0.410270;22.170000;0.000000;59.276352000;59.276352000;0.000000000;18.006607000;18.006607000;0.000000000;false;22.170000;21.062000;1.108000;21.051365;1.118635
2026-07-11T19:48:29.399Z;82.399;305.492000;305.081730;0.410270;22.170000;0.000000;59.276352000;59.276352000;0.000000000;18.006607000;18.006607000;0.000000000;false;22.170000;21.062000;1.108000;21.051365;1.118635
2026-07-11T19:48:30Z;83.000;318.914000;318.961664;-0.047664;22.570000;0.000000;59.276253000;59.276253000;0.000000000;18.006466000;18.006466000;0.000000000;false;22.570000;21.442000;1.128000;21.830282;0.739718
2026-07-11T19:48:30Z;83.000;318.914000;318.961664;-0.047664;22.570000;0.000000;59.276253000;59.276253000;0.000000000;18.006466000;18.006466000;0.000000000;false;22.570000;21.442000;1.128000;21.830282;0.739718
2026-07-11T19:48:30.399Z;83.399;327.995000;327.632266;0.362734;22.831000;0.000000;59.276188000;59.276188000;0.000000000;18.006369000;18.006369000;0.000000000;false;22.831000;21.690000;1.141000;21.681332;1.149668
2026-07-11T19:48:30.399Z;83.399;327.995000;327.632266;0.362734;22.831000;0.000000;59.276188000;59.276188000;0.000000000;18.006369000;18.006369000;0.000000000;false;22.831000;21.690000;1.141000;21.681332;1.149668
2026-07-11T19:48:31Z;84.000;341.809000;340.745857;1.063143;23.214000;0.000000;59.276089000;59.276089000;0.000000000;18.006224000;18.006224000;0.000000000;true;23.214000;22.053000;1.161000;22.008017;1.205983
2026-07-11T19:48:31Z;84.000;341.809000;340.745857;1.063143;23.214000;0.000000;59.276089000;59.276089000;0.000000000;18.006224000;18.006224000;0.000000000;true;23.214000;22.053000;1.161000;22.008017;1.205983
2026-07-11T19:48:31.399Z;84.399;351.144000;349.568757;1.575243;23.463000;0.000000;59.276024000;59.276024000;0.000000000;18.006124000;18.006124000;0.000000000;true;23.463000;22.290000;1.173000;22.247282;1.215718
2026-07-11T19:48:31.399Z;84.399;351.144000;349.568757;1.575243;23.463000;0.000000;59.276024000;59.276024000;0.000000000;18.006124000;18.006124000;0.000000000;true;23.463000;22.290000;1.173000;22.247282;1.215718
2026-07-11T19:48:32Z;85.000;365.333000;363.035586;2.297414;23.832000;0.000000;59.275921000;59.275921000;0.000000000;18.005974000;18.005974000;0.000000000;true;23.832000;22.640000;1.192000;22.596047;1.235953
2026-07-11T19:48:32Z;85.000;365.333000;363.035586;2.297414;23.832000;0.000000;59.275921000;59.275921000;0.000000000;18.005974000;18.005974000;0.000000000;true;23.832000;22.640000;1.192000;22.596047;1.235953
2026-07-11T19:48:32.399Z;85.399;374.915000;372.092162;2.822838;24.074000;0.000000;59.275852000;59.275852000;0.000000000;18.005871000;18.005871000;0.000000000;true;24.074000;22.871000;1.203000;22.829081;1.244919
2026-07-11T19:48:32.399Z;85.399;374.915000;372.092162;2.822838;24.074000;0.000000;59.275852000;59.275852000;0.000000000;18.005871000;18.005871000;0.000000000;true;24.074000;22.871000;1.203000;22.829081;1.244919
2026-07-11T19:48:33Z;86.000;389.467000;385.905943;3.561057;24.433000;0.000000;59.275749000;59.275749000;0.000000000;18.005718000;18.005718000;0.000000000;true;24.433000;23.211000;1.222000;23.168164;1.264836
2026-07-11T19:48:33Z;86.000;389.467000;385.905943;3.561057;24.433000;0.000000;59.275749000;59.275749000;0.000000000;18.005718000;18.005718000;0.000000000;true;24.433000;23.211000;1.222000;23.168164;1.264836
2026-07-11T19:48:33.399Z;86.399;399.288000;395.189662;4.098338;24.669000;0.000000;59.275677000;59.275677000;0.000000000;18.005615000;18.005615000;0.000000000;true;24.669000;23.435000;1.234000;23.394825;1.274175
2026-07-11T19:48:33.399Z;86.399;399.288000;395.189662;4.098338;24.669000;0.000000;59.275677000;59.275677000;0.000000000;18.005615000;18.005615000;0.000000000;true;24.669000;23.435000;1.234000;23.394825;1.274175
2026-07-11T19:48:34Z;87.000;414.193000;409.340580;4.852420;25.016000;0.000000;59.275570000;59.275570000;0.000000000;18.005463000;18.005463000;0.000000000;true;25.016000;23.765000;1.251000;23.723102;1.292898
2026-07-11T19:48:34Z;87.000;414.193000;409.340580;4.852420;25.016000;0.000000;59.275570000;59.275570000;0.000000000;18.005463000;18.005463000;0.000000000;true;25.016000;23.765000;1.251000;23.723102;1.292898
2026-07-11T19:48:34.399Z;87.399;424.245000;418.844202;5.400798;25.242000;0.000000;59.275497000;59.275497000;0.000000000;18.005360000;18.005360000;0.000000000;true;25.242000;23.980000;1.262000;23.940996;1.301004
2026-07-11T19:48:34.399Z;87.399;424.245000;418.844202;5.400798;25.242000;0.000000;59.275497000;59.275497000;0.000000000;18.005360000;18.005360000;0.000000000;true;25.242000;23.980000;1.262000;23.940996;1.301004
2026-07-11T19:48:35Z;88.000;439.474000;433.309274;6.164726;25.491000;0.000000;59.275387000;59.275387000;0.000000000;18.005201000;18.005201000;0.000000000;true;25.491000;24.216000;1.275000;24.190153;1.300847
2026-07-11T19:48:35Z;88.000;439.474000;433.309274;6.164726;25.491000;0.000000;59.275387000;59.275387000;0.000000000;18.005201000;18.005201000;0.000000000;true;25.491000;24.216000;1.275000;24.190153;1.300847
2026-07-11T19:48:35.399Z;88.399;449.697000;442.984309;6.712691;25.626000;0.000000;59.275314000;59.275314000;0.000000000;18.005096000;18.005096000;0.000000000;true;25.626000;24.345000;1.281000;24.321831;1.304169
2026-07-11T19:48:35.399Z;88.399;449.697000;442.984309;6.712691;25.626000;0.000000;59.275314000;59.275314000;0.000000000;18.005096000;18.005096000;0.000000000;true;25.626000;24.345000;1.281000;24.321831;1.304169
2026-07-11T19:48:36Z;89.000;465.132000;457.653254;7.478746;25.824000;0.000000;59.275200000;59.275200000;0.000000000;18.004936000;18.004936000;0.000000000;true;25.824000;24.533000;1.291000;24.509296;1.314704
2026-07-11T19:48:36Z;89.000;465.132000;457.653254;7.478746;25.824000;0.000000;59.275200000;59.275200000;0.000000000;18.004936000;18.004936000;0.000000000;true;25.824000;24.533000;1.291000;24.509296;1.314704
2026-07-11T19:48:36.399Z;89.399;475.488000;467.454002;8.033998;25.953000;0.000000;59.275127000;59.275127000;0.000000000;18.004827000;18.004827000;0.000000000;true;25.953000;24.655000;1.298000;24.633428;1.319572
2026-07-11T19:48:36.399Z;89.399;475.488000;467.454002;8.033998;25.953000;0.000000;59.275127000;59.275127000;0.000000000;18.004827000;18.004827000;0.000000000;true;25.953000;24.655000;1.298000;24.633428;1.319572
2026-07-11T19:48:37Z;90.000;491.116000;482.307990;8.808010;26.143000;0.000000;59.275017000;59.275017000;0.000000000;18.004665000;18.004665000;0.000000000;true;26.143000;24.836000;1.307000;24.813367;1.329633
2026-07-11T19:48:37Z;90.000;491.116000;482.307990;8.808010;26.143000;0.000000;59.275017000;59.275017000;0.000000000;18.004665000;18.004665000;0.000000000;true;26.143000;24.836000;1.307000;24.813367;1.329633
2026-07-11T19:48:37.399Z;90.399;501.599000;492.229436;9.369564;26.269000;0.000000;59.274940000;59.274940000;0.000000000;18.004557000;18.004557000;0.000000000;true;26.269000;24.955000;1.314000;24.934221;1.334779
2026-07-11T19:48:37.399Z;90.399;501.599000;492.229436;9.369564;26.269000;0.000000;59.274940000;59.274940000;0.000000000;18.004557000;18.004557000;0.000000000;true;26.269000;24.955000;1.314000;24.934221;1.334779
2026-07-11T19:48:38Z;91.000;517.416000;507.263330;10.152670;26.456000;0.000000;59.274830000;59.274830000;0.000000000;18.004391000;18.004391000;0.000000000;true;26.456000;25.133000;1.323000;25.111144;1.344856
