Time (Instant);ElapsedTime (s);PositionRef S7.GPS_SPEED_NOISE_1P (m);PositionDispl S7.GPS_SPEED_NOISE_1P (m);PositionError S7.GPS_SPEED_NOISE_1P (m);GpsSpeedInput S7.GPS_SPEED_NOISE_1P (m/s);GpsSpeedInputError S7.GPS_SPEED_NOISE_1P (m/s);LatitudeRef S7.GPS_SPEED_NOISE_1P (deg);LatitudeInput S7.GPS_SPEED_NOISE_1P (deg);LatitudeError S7.GPS_SPEED_NOISE_1P (deg);LongitudeRef S7.GPS_SPEED_NOISE_1P (deg);LongitudeInput S7.GPS_SPEED_NOISE_1P (deg);LongitudeError S7.GPS_SPEED_NOISE_1P (deg);GpsInvalidInput S7.GPS_SPEED_NOISE_1P;SpeedRef S7.GPS_SPEED_NOISE_1P (m/s);TrainSpeedInput S7.GPS_SPEED_NOISE_1P (m/s);TrainSpeedInputError S7.GPS_SPEED_NOISE_1P (m/s);SpeedDispl S7.GPS_SPEED_NOISE_1P (m/s);SpeedDisplError S7.GPS_SPEED_NOISE_1P (m/s)
2026-07-13T19:48:03.799Z;56.799;1.561000;1.784522;-0.223522;1.404000;-0.003000;59.278389000;59.278389000;0.000000000;18.010120000;18.010120000;0.000000000;false;1.401000;1.401000;0.000000;1.341044;0.059956
2026-07-13T19:48:04.399Z;57.399;2.527000;2.571170;-0.044170;1.790000;-0.009000;59.278385000;59.278385000;0.000000000;18.010109000;18.010109000;0.000000000;false;1.781000;1.781000;0.000000;1.738002;0.042998
2026-07-13T19:48:04.399Z;57.399;2.527000;2.571170;-0.044170;1.790000;-0.009000;59.278385000;59.278385000;0.000000000;18.010109000;18.010109000;0.000000000;false;1.781000;1.781000;0.000000;1.738002;0.042998
2026-07-13T19:48:04.799Z;57.799;3.306000;3.319777;-0.013777;2.125000;-0.011000;59.278378000;59.278378000;0.000000000;18.010098000;18.010098000;0.000000000;false;2.114000;2.114000;0.000000;2.054257;0.059743
2026-07-13T19:48:04.799Z;57.799;3.306000;3.319777;-0.013777;2.125000;-0.011000;59.278378000;59.278378000;0.000000000;18.010098000;18.010098000;0.000000000;false;2.114000;2.114000;0.000000;2.054257;0.059743
2026-07-13T19:48:05.399Z;58.399;4.725000;4.744389;-0.019389;2.611000;0.003000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.614000;0.000000;2.549321;0.064679
2026-07-13T19:48:05.399Z;58.399;4.725000;4.744389;-0.019389;2.611000;0.003000;59.278370000;59.278370000;0.000000000;18.010080000;18.010080000;0.000000000;false;2.614000;2.614000;0.000000;2.549321;0.064679
2026-07-13T19:48:06Z;59.000;6.443000;6.656203;-0.213203;3.150000;-0.036000;59.278358000;59.278358000;0.000000000;18.010057000;18.010057000;0.000000000;false;3.114000;3.114000;0.000000;3.087016;0.026984
2026-07-13T19:48:06Z;59.000;6.443000;6.656203;-0.213203;3.150000;-0.036000;59.278358000;59.278358000;0.000000000;18.010057000;18.010057000;0.000000000;false;3.114000;3.114000;0.000000;3.087016;0.026984
2026-07-13T19:48:06.399Z;59.399;7.755000;7.932540;-0.177540;3.487000;-0.040000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.387274;0.059726
2026-07-13T19:48:06.399Z;59.399;7.755000;7.932540;-0.177540;3.487000;-0.040000;59.278351000;59.278351000;0.000000000;18.010040000;18.010040000;0.000000000;false;3.447000;3.447000;0.000000;3.387274;0.059726
2026-07-13T19:48:07Z;60.000;9.973000;10.068453;-0.095453;3.980000;-0.034000;59.278339000;59.278339000;0.000000000;18.010012000;18.010012000;0.000000000;false;3.946000;3.946000;0.000000;3.917706;0.028294
2026-07-13T19:48:07Z;60.000;9.973000;10.068453;-0.095453;3.980000;-0.034000;59.278339000;59.278339000;0.000000000;18.010012000;18.010012000;0.000000000;false;3.946000;3.946000;0.000000;3.917706;0.028294
2026-07-13T19:48:07.399Z;60.399;11.618000;11.676529;-0.058529;4.316000;-0.037000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.219532;0.059468
2026-07-13T19:48:07.399Z;60.399;11.618000;11.676529;-0.058529;4.316000;-0.037000;59.278328000;59.278328000;0.000000000;18.009991000;18.009991000;0.000000000;false;4.279000;4.279000;0.000000;4.219532;0.059468
2026-07-13T19:48:08Z;61.000;14.335000;14.396484;-0.061484;4.861000;-0.083000;59.278313000;59.278313000;0.000000000;18.009956000;18.009956000;0.000000000;false;4.778000;4.778000;0.000000;4.770123;0.007877
2026-07-13T19:48:08Z;61.000;14.335000;14.396484;-0.061484;4.861000;-0.083000;59.278313000;59.278313000;0.000000000;18.009956000;18.009956000;0.000000000;false;4.778000;4.778000;0.000000;4.770123;0.007877
2026-07-13T19:48:08.399Z;61.399;16.313000;16.341062;-0.028062;5.199000;-0.088000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.053360;0.057640
2026-07-13T19:48:08.399Z;61.399;16.313000;16.341062;-0.028062;5.199000;-0.088000;59.278301000;59.278301000;0.000000000;18.009930000;18.009930000;0.000000000;false;5.111000;5.111000;0.000000;5.053360;0.057640
2026-07-13T19:48:09Z;62.000;19.529000;19.584028;-0.055028;5.656000;-0.046000;59.278282000;59.278282000;0.000000000;18.009888000;18.009888000;0.000000000;false;5.610000;5.610000;0.000000;5.586984;0.023016
2026-07-13T19:48:09Z;62.000;19.529000;19.584028;-0.055028;5.656000;-0.046000;59.278282000;59.278282000;0.000000000;18.009888000;18.009888000;0.000000000;false;5.610000;5.610000;0.000000;5.586984;0.023016
2026-07-13T19:48:09.399Z;62.399;21.840000;21.857177;-0.017177;5.992000;-0.049000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.883606;0.059394
2026-07-13T19:48:09.399Z;62.399;21.840000;21.857177;-0.017177;5.992000;-0.049000;59.278267000;59.278267000;0.000000000;18.009859000;18.009859000;0.000000000;false;5.943000;5.943000;0.000000;5.883606;0.059394
2026-07-13T19:48:10Z;63.000;25.555000;25.660763;-0.105763;6.410000;0.031000;59.278244000;59.278244000;0.000000000;18.009811000;18.009811000;0.000000000;false;6.441000;6.441000;0.000000;6.386925;0.054075
2026-07-13T19:48:10Z;63.000;25.555000;25.660763;-0.105763;6.410000;0.031000;59.278244000;59.278244000;0.000000000;18.009811000;18.009811000;0.000000000;false;6.441000;6.441000;0.000000;6.386925;0.054075
2026-07-13T19:48:10.399Z;63.399;28.198000;28.258495;-0.060495;6.741000;0.033000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.711833;0.062167
2026-07-13T19:48:10.399Z;63.399;28.198000;28.258495;-0.060495;6.741000;0.033000;59.278229000;59.278229000;0.000000000;18.009777000;18.009777000;0.000000000;false;6.774000;6.774000;0.000000;6.711833;0.062167
2026-07-13T19:48:11Z;64.000;32.411000;32.521881;-0.110881;7.259000;0.013000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.272000;0.000000;7.225127;0.046873
2026-07-13T19:48:11Z;64.000;32.411000;32.521881;-0.110881;7.259000;0.013000;59.278202000;59.278202000;0.000000000;18.009724000;18.009724000;0.000000000;false;7.272000;7.272000;0.000000;7.225127;0.046873
2026-07-13T19:48:11.399Z;64.399;35.387000;35.452766;-0.065766;7.591000;0.013000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.543080;0.060920
2026-07-13T19:48:11.399Z;64.399;35.387000;35.452766;-0.065766;7.591000;0.013000;59.278183000;59.278183000;0.000000000;18.009687000;18.009687000;0.000000000;false;7.604000;7.604000;0.000000;7.543080;0.060920
2026-07-13T19:48:12Z;65.000;40.098000;40.269030;-0.171030;8.079000;0.023000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;8.102000;0.000000;8.051167;0.050833
2026-07-13T19:48:12Z;65.000;40.098000;40.269030;-0.171030;8.079000;0.023000;59.278152000;59.278152000;0.000000000;18.009628000;18.009628000;0.000000000;false;8.102000;8.102000;0.000000;8.051167;0.050833
2026-07-13T19:48:12.399Z;65.399;43.406000;43.530163;-0.124163;8.410000;0.024000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.372685;0.061315
2026-07-13T19:48:12.399Z;65.399;43.406000;43.530163;-0.124163;8.410000;0.024000;59.278133000;59.278133000;0.000000000;18.009588000;18.009588000;0.000000000;false;8.434000;8.434000;0.000000;8.372685;0.061315
2026-07-13T19:48:13Z;66.000;48.615000;48.731903;-0.116903;8.905000;0.027000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.879067;0.052933
2026-07-13T19:48:13Z;66.000;48.615000;48.731903;-0.116903;8.905000;0.027000;59.278099000;59.278099000;0.000000000;18.009523000;18.009523000;0.000000000;false;8.932000;8.932000;0.000000;8.879067;0.052933
2026-07-13T19:48:13.399Z;66.399;52.255000;52.323751;-0.068751;9.236000;0.028000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.202644;0.061356
2026-07-13T19:48:13.399Z;66.399;52.255000;52.323751;-0.068751;9.236000;0.028000;59.278076000;59.278076000;0.000000000;18.009478000;18.009478000;0.000000000;false;9.264000;9.264000;0.000000;9.202644;0.061356
2026-07-13T19:48:14Z;67.000;57.963000;57.950857;0.012143;9.720000;0.043000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.703411;0.059589
2026-07-13T19:48:14Z;67.000;57.963000;57.950857;0.012143;9.720000;0.043000;59.278042000;59.278042000;0.000000000;18.009407000;18.009407000;0.000000000;false;9.763000;9.763000;0.000000;9.703411;0.059589
2026-07-13T19:48:14.399Z;67.399;61.935000;61.872965;0.062035;10.052000;0.044000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.033853;0.062147
2026-07-13T19:48:14.399Z;67.399;61.935000;61.872965;0.062035;10.052000;0.044000;59.278015000;59.278015000;0.000000000;18.009357000;18.009357000;0.000000000;false;10.096000;10.096000;0.000000;10.033853;0.062147
2026-07-13T19:48:15Z;68.000;68.142000;68.294895;-0.152895;10.527000;0.069000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.526043;0.069957
2026-07-13T19:48:15Z;68.000;68.142000;68.294895;-0.152895;10.527000;0.069000;59.277973000;59.277973000;0.000000000;18.009285000;18.009285000;0.000000000;false;10.596000;10.596000;0.000000;10.526043;0.069957
2026-07-13T19:48:15.399Z;68.399;72.448000;72.547123;-0.099123;10.858000;0.072000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.866634;0.063366
2026-07-13T19:48:15.399Z;68.399;72.448000;72.547123;-0.099123;10.858000;0.072000;59.277946000;59.277946000;0.000000000;18.009235000;18.009235000;0.000000000;false;10.930000;10.930000;0.000000;10.866634;0.063366
2026-07-13T19:48:16Z;69.000;79.156000;79.299213;-0.143213;11.348000;0.083000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.354460;0.076540
2026-07-13T19:48:16Z;69.000;79.156000;79.299213;-0.143213;11.348000;0.083000;59.277901000;59.277901000;0.000000000;18.009157000;18.009157000;0.000000000;false;11.431000;11.431000;0.000000;11.354460;0.076540
2026-07-13T19:48:16.399Z;69.399;83.796000;83.883249;-0.087249;11.680000;0.086000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.701883;0.064117
2026-07-13T19:48:16.399Z;69.399;83.796000;83.883249;-0.087249;11.680000;0.086000;59.277870000;59.277870000;0.000000000;18.009102000;18.009102000;0.000000000;false;11.766000;11.766000;0.000000;11.701883;0.064117
2026-07-13T19:48:17Z;70.000;91.006000;91.047232;-0.041232;12.111000;0.158000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.159663;0.109337
2026-07-13T19:48:17Z;70.000;91.006000;91.047232;-0.041232;12.111000;0.158000;59.277824000;59.277824000;0.000000000;18.009018000;18.009018000;0.000000000;false;12.269000;12.269000;0.000000;12.159663;0.109337
2026-07-13T19:48:17.399Z;70.399;95.981000;95.958251;0.022749;12.442000;0.162000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.537051;0.066949
2026-07-13T19:48:17.399Z;70.399;95.981000;95.958251;0.022749;12.442000;0.162000;59.277790000;59.277790000;0.000000000;18.008961000;18.008961000;0.000000000;false;12.604000;12.604000;0.000000;12.537051;0.066949
2026-07-13T19:48:18Z;71.000;103.694000;103.696602;-0.002602;13.019000;0.090000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.028755;0.080245
2026-07-13T19:48:18Z;71.000;103.694000;103.696602;-0.002602;13.019000;0.090000;59.277740000;59.277740000;0.000000000;18.008871000;18.008871000;0.000000000;false;13.109000;13.109000;0.000000;13.028755;0.080245
2026-07-13T19:48:18.399Z;71.399;109.005000;108.949495;0.055505;13.353000;0.092000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.380568;0.064432
2026-07-13T19:48:18.399Z;71.399;109.005000;108.949495;0.055505;13.353000;0.092000;59.277702000;59.277702000;0.000000000;18.008810000;18.008810000;0.000000000;false;13.445000;13.445000;0.000000;13.380568;0.064432
2026-07-13T19:48:19Z;72.000;117.224000;117.397869;-0.173869;13.879000;0.073000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.879414;0.072586
2026-07-13T19:48:19Z;72.000;117.224000;117.397869;-0.173869;13.879000;0.073000;59.277649000;59.277649000;0.000000000;18.008713000;18.008713000;0.000000000;false;13.952000;13.952000;0.000000;13.879414;0.072586
2026-07-13T19:48:19.399Z;72.399;122.873000;122.988939;-0.115939;14.215000;0.075000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.225463;0.064537
2026-07-13T19:48:19.399Z;72.399;122.873000;122.988939;-0.115939;14.215000;0.075000;59.277611000;59.277611000;0.000000000;18.008648000;18.008648000;0.000000000;false;14.290000;14.290000;0.000000;14.225463;0.064537
2026-07-13T19:48:20Z;73.000;131.599000;131.781159;-0.182159;14.704000;0.094000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.716289;0.081711
2026-07-13T19:48:20Z;73.000;131.599000;131.781159;-0.182159;14.704000;0.094000;59.277554000;59.277554000;0.000000000;18.008547000;18.008547000;0.000000000;false;14.798000;14.798000;0.000000;14.716289;0.081711
2026-07-13T19:48:20.399Z;73.399;137.586000;137.707936;-0.121936;15.041000;0.096000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.071439;0.065561
2026-07-13T19:48:20.399Z;73.399;137.586000;137.707936;-0.121936;15.041000;0.096000;59.277515000;59.277515000;0.000000000;18.008476000;18.008476000;0.000000000;false;15.137000;15.137000;0.000000;15.071439;0.065561
2026-07-13T19:48:21Z;74.000;146.821000;146.820603;0.000397;15.238000;0.407000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.431940;0.213060
2026-07-13T19:48:21Z;74.000;146.821000;146.820603;0.000397;15.238000;0.407000;59.277454000;59.277454000;0.000000000;18.008371000;18.008371000;0.000000000;false;15.645000;15.645000;0.000000;15.431940;0.213060
2026-07-13T19:48:21.399Z;74.399;153.146000;153.056003;0.089997;15.568000;0.416000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.906209;0.077791
2026-07-13T19:48:21.399Z;74.399;153.146000;153.056003;0.089997;15.568000;0.416000;59.277409000;59.277409000;0.000000000;18.008299000;18.008299000;0.000000000;false;15.984000;15.984000;0.000000;15.906209;0.077791
2026-07-13T19:48:22Z;75.000;162.889000;162.863711;0.025289;16.026000;0.466000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.256470;0.235530
2026-07-13T19:48:22Z;75.000;162.889000;162.863711;0.025289;16.026000;0.466000;59.277344000;59.277344000;0.000000000;18.008190000;18.008190000;0.000000000;false;16.492000;16.492000;0.000000;16.256470;0.235530
2026-07-13T19:48:22.399Z;75.399;169.554000;169.432197;0.121803;16.355000;0.476000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.751158;0.079842
2026-07-13T19:48:22.399Z;75.399;169.554000;169.432197;0.121803;16.355000;0.476000;59.277298000;59.277298000;0.000000000;18.008114000;18.008114000;0.000000000;false;16.831000;16.831000;0.000000;16.751158;0.079842
2026-07-13T19:48:23Z;76.000;179.805000;179.912303;-0.107303;16.929000;0.410000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.124511;0.214489
2026-07-13T19:48:23Z;76.000;179.805000;179.912303;-0.107303;16.929000;0.410000;59.277225000;59.277225000;0.000000000;18.007999000;18.007999000;0.000000000;false;17.339000;17.339000;0.000000;17.124511;0.214489
2026-07-13T19:48:23.399Z;76.399;186.808000;186.823316;-0.015316;17.260000;0.418000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.600139;0.077861
2026-07-13T19:48:23.399Z;76.399;186.808000;186.823316;-0.015316;17.260000;0.418000;59.277176000;59.277176000;0.000000000;18.007921000;18.007921000;0.000000000;false;17.678000;17.678000;0.000000;17.600139;0.077861
2026-07-13T19:48:24Z;77.000;197.566000;197.691453;-0.125453;17.841000;0.339000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;17.994110;0.185890
2026-07-13T19:48:24Z;77.000;197.566000;197.691453;-0.125453;17.841000;0.339000;59.277103000;59.277103000;0.000000000;18.007799000;18.007799000;0.000000000;false;18.180000;18.180000;0.000000;17.994110;0.185890
2026-07-13T19:48:24.399Z;77.399;204.904000;204.943053;-0.039053;18.162000;0.345000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.434135;0.072865
2026-07-13T19:48:24.399Z;77.399;204.904000;204.943053;-0.039053;18.162000;0.345000;59.277054000;59.277054000;0.000000000;18.007717000;18.007717000;0.000000000;false;18.507000;18.507000;0.000000;18.434135;0.072865
2026-07-13T19:48:25Z;78.000;216.153000;216.423692;-0.270692;18.768000;0.219000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.852139;0.134861
2026-07-13T19:48:25Z;78.000;216.153000;216.423692;-0.270692;18.768000;0.219000;59.276974000;59.276974000;0.000000000;18.007589000;18.007589000;0.000000000;false;18.987000;18.987000;0.000000;18.852139;0.134861
2026-07-13T19:48:25.399Z;78.399;223.811000;224.007044;-0.196044;19.079000;0.223000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.236027;0.065973
2026-07-13T19:48:25.399Z;78.399;223.811000;224.007044;-0.196044;19.079000;0.223000;59.276924000;59.276924000;0.000000000;18.007504000;18.007504000;0.000000000;false;19.302000;19.302000;0.000000;19.236027;0.065973
2026-07-13T19:48:26Z;79.000;235.531000;235.814832;-0.283832;19.660000;0.105000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.682608;0.082392
2026-07-13T19:48:26Z;79.000;235.531000;235.814832;-0.283832;19.660000;0.105000;59.276840000;59.276840000;0.000000000;18.007372000;18.007372000;0.000000000;false;19.765000;19.765000;0.000000;19.682608;0.082392
2026-07-13T19:48:26.599Z;79.599;247.527000;247.732200;-0.205200;20.112000;0.107000;59.276760000;59.276760000;0.000000000;18.007236000;18.007236000;0.000000000;false;20.219000;20.219000;0.000000;20.159835;0.059165
2026-07-13T19:48:26.599Z;79.599;247.527000;247.732200;-0.205200;20.112000;0.107000;59.276760000;59.276760000;0.000000000;18.007236000;18.007236000;0.000000000;false;20.219000;20.219000;0.000000;20.159835;0.059165
2026-07-13T19:48:27Z;80.000;255.674000;255.873040;-0.199040;20.421000;0.096000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.442037;0.074963
2026-07-13T19:48:27Z;80.000;255.674000;255.873040;-0.199040;20.421000;0.096000;59.276703000;59.276703000;0.000000000;18.007145000;18.007145000;0.000000000;false;20.517000;20.517000;0.000000;20.442037;0.074963
2026-07-13T19:48:27.599Z;80.599;268.117000;268.238803;-0.121803;20.859000;0.099000;59.276619000;59.276619000;0.000000000;18.007006000;18.007006000;0.000000000;false;20.958000;20.958000;0.000000;20.900025;0.057975
2026-07-13T19:48:27.599Z;80.599;268.117000;268.238803;-0.121803;20.859000;0.099000;59.276619000;59.276619000;0.000000000;18.007006000;18.007006000;0.000000000;false;20.958000;20.958000;0.000000;20.900025;0.057975
2026-07-13T19:48:28Z;81.000;276.558000;276.696163;-0.138163;21.188000;0.058000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.188495;0.057505
2026-07-13T19:48:28Z;81.000;276.558000;276.696163;-0.138163;21.188000;0.058000;59.276558000;59.276558000;0.000000000;18.006914000;18.006914000;0.000000000;false;21.246000;21.246000;0.000000;21.188495;0.057505
2026-07-13T19:48:28.599Z;81.599;289.434000;289.499377;-0.065377;21.611000;0.059000;59.276466000;59.276466000;0.000000000;18.006779000;18.006779000;0.000000000;false;21.670000;21.670000;0.000000;21.615551;0.054449
2026-07-13T19:48:28.599Z;81.599;289.434000;289.499377;-0.065377;21.611000;0.059000;59.276466000;59.276466000;0.000000000;18.006779000;18.006779000;0.000000000;false;21.670000;21.670000;0.000000;21.615551;0.054449
2026-07-13T19:48:29Z;82.000;298.157000;298.412278;-0.255278;22.107000;-0.160000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.979810;-0.032810
2026-07-13T19:48:29Z;82.000;298.157000;298.412278;-0.255278;22.107000;-0.160000;59.276402000;59.276402000;0.000000000;18.006685000;18.006685000;0.000000000;false;21.947000;21.947000;0.000000;21.979810;-0.032810
2026-07-13T19:48:29.599Z;82.599;311.448000;311.652451;-0.204451;22.515000;-0.162000;59.276306000;59.276306000;0.000000000;18.006544000;18.006544000;0.000000000;false;22.353000;22.353000;0.000000;22.303732;0.049268
2026-07-13T19:48:29.599Z;82.599;311.448000;311.652451;-0.204451;22.515000;-0.162000;59.276306000;59.276306000;0.000000000;18.006544000;18.006544000;0.000000000;false;22.353000;22.353000;0.000000;22.303732;0.049268
2026-07-13T19:48:30Z;83.000;320.442000;320.495296;-0.053296;23.017000;-0.400000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.741731;-0.124731
2026-07-13T19:48:30Z;83.000;320.442000;320.495296;-0.053296;23.017000;-0.400000;59.276245000;59.276245000;0.000000000;18.006449000;18.006449000;0.000000000;false;22.617000;22.617000;0.000000;22.741731;-0.124731
2026-07-13T19:48:30.599Z;83.599;334.129000;334.153861;-0.024861;23.412000;-0.407000;59.276146000;59.276146000;0.000000000;18.006304000;18.006304000;0.000000000;false;23.005000;23.005000;0.000000;22.961960;0.043040
2026-07-13T19:48:30.599Z;83.599;334.129000;334.153861;-0.024861;23.412000;-0.407000;59.276146000;59.276146000;0.000000000;18.006304000;18.006304000;0.000000000;false;23.005000;23.005000;0.000000;22.961960;0.043040
2026-07-13T19:48:31Z;84.000;343.382000;343.641132;-0.259132;23.667000;-0.408000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.389005;-0.130005
2026-07-13T19:48:31Z;84.000;343.382000;343.641132;-0.259132;23.667000;-0.408000;59.276077000;59.276077000;0.000000000;18.006207000;18.006207000;0.000000000;false;23.259000;23.259000;0.000000;23.389005;-0.130005
2026-07-13T19:48:31.599Z;84.599;357.449000;357.681855;-0.232855;24.046000;-0.415000;59.275978000;59.275978000;0.000000000;18.006058000;18.006058000;0.000000000;false;23.631000;23.631000;0.000000;23.589740;0.041260
2026-07-13T19:48:31.599Z;84.599;357.449000;357.681855;-0.232855;24.046000;-0.415000;59.275978000;59.275978000;0.000000000;18.006058000;18.006058000;0.000000000;false;23.631000;23.631000;0.000000;23.589740;0.041260
2026-07-13T19:48:32Z;85.000;366.951000;367.177512;-0.226512;24.203000;-0.327000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.876000;0.000000;23.976645;-0.100645
2026-07-13T19:48:32Z;85.000;366.951000;367.177512;-0.226512;24.203000;-0.327000;59.275909000;59.275909000;0.000000000;18.005957000;18.005957000;0.000000000;false;23.876000;23.876000;0.000000;23.976645;-0.100645
2026-07-13T19:48:32.599Z;85.599;381.385000;381.578853;-0.193853;24.570000;-0.333000;59.275806000;59.275806000;0.000000000;18.005802000;18.005802000;0.000000000;false;24.237000;24.237000;0.000000;24.196452;0.040548
2026-07-13T19:48:32.599Z;85.599;381.385000;381.578853;-0.193853;24.570000;-0.333000;59.275806000;59.275806000;0.000000000;18.005802000;18.005802000;0.000000000;false;24.237000;24.237000;0.000000;24.196452;0.040548
2026-07-13T19:48:33Z;86.000;391.128000;391.273797;-0.145797;24.737000;-0.262000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;24.475000;0.000000;24.552028;-0.077028
2026-07-13T19:48:33Z;86.000;391.128000;391.273797;-0.145797;24.737000;-0.262000;59.275738000;59.275738000;0.000000000;18.005699000;18.005699000;0.000000000;false;24.475000;24.475000;0.000000;24.552028;-0.077028
2026-07-13T19:48:33.599Z;86.599;405.919000;406.026785;-0.107785;25.092000;-0.265000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.827000;0.000000;24.786321;0.040679
2026-07-13T19:48:33.599Z;86.599;405.919000;406.026785;-0.107785;25.092000;-0.265000;59.275631000;59.275631000;0.000000000;18.005547000;18.005547000;0.000000000;false;24.827000;24.827000;0.000000;24.786321;0.040679
2026-07-13T19:48:34Z;87.000;415.896000;416.036733;-0.140733;25.462000;-0.406000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;25.056000;0.000000;25.188960;-0.132960
2026-07-13T19:48:34Z;87.000;415.896000;416.036733;-0.140733;25.462000;-0.406000;59.275558000;59.275558000;0.000000000;18.005444000;18.005444000;0.000000000;false;25.056000;25.056000;0.000000;25.188960;-0.132960
2026-07-13T19:48:34.599Z;87.599;431.014000;431.136970;-0.122970;25.719000;-0.409000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.310000;25.310000;0.000000;25.287240;0.022760
2026-07-13T19:48:34.599Z;87.599;431.014000;431.136970;-0.122970;25.719000;-0.409000;59.275448000;59.275448000;0.000000000;18.005289000;18.005289000;0.000000000;false;25.310000;25.310000;0.000000;25.287240;0.022760
