Time (Instant);ElapsedTime (s);PositionRef S10.GPS_OFF_FULL_RUN (m);PositionDispl S10.GPS_OFF_FULL_RUN (m);PositionError S10.GPS_OFF_FULL_RUN (m);GpsSpeedInput S10.GPS_OFF_FULL_RUN (m/s);GpsSpeedInputError S10.GPS_OFF_FULL_RUN (m/s);LatitudeRef S10.GPS_OFF_FULL_RUN (deg);LatitudeInput S10.GPS_OFF_FULL_RUN (deg);LatitudeError S10.GPS_OFF_FULL_RUN (deg);LongitudeRef S10.GPS_OFF_FULL_RUN (deg);LongitudeInput S10.GPS_OFF_FULL_RUN (deg);LongitudeError S10.GPS_OFF_FULL_RUN (deg);GpsInvalidInput S10.GPS_OFF_FULL_RUN;SpeedRef S10.GPS_OFF_FULL_RUN (m/s);TrainSpeedInput S10.GPS_OFF_FULL_RUN (m/s);TrainSpeedInputError S10.GPS_OFF_FULL_RUN (m/s);SpeedDispl S10.GPS_OFF_FULL_RUN (m/s);SpeedDisplError S10.GPS_OFF_FULL_RUN (m/s)
2026-07-16T19:49:12.799Z;123.600;1590.892000;1589.999082;0.892918;33.350000;0.000000;59.266392000;59.266392000;0.000000000;17.996628000;17.996628000;0.000000000;true;33.350000;33.350000;0.000000;33.340290;0.009710
2026-07-16T19:49:12.799Z;123.600;1590.892000;1589.999082;0.892918;33.350000;0.000000;59.266392000;59.266392000;0.000000000;17.996628000;17.996628000;0.000000000;true;33.350000;33.350000;0.000000;33.340290;0.009710
2026-07-16T19:49:13.399Z;124.200;1610.928000;1610.026305;0.901695;33.436000;0.000000;59.266216000;59.266216000;0.000000000;17.996664000;17.996664000;0.000000000;true;33.436000;33.436000;0.000000;33.425482;0.010518
2026-07-16T19:49:13.399Z;124.200;1610.928000;1610.026305;0.901695;33.436000;0.000000;59.266216000;59.266216000;0.000000000;17.996664000;17.996664000;0.000000000;true;33.436000;33.436000;0.000000;33.425482;0.010518
2026-07-16T19:49:14Z;124.801;1631.002000;1630.129753;0.872247;33.454000;0.000000;59.266037000;59.266037000;0.000000000;17.996706000;17.996706000;0.000000000;true;33.454000;33.454000;0.000000;33.454220;-0.000220
2026-07-16T19:49:14Z;124.801;1631.002000;1630.129753;0.872247;33.454000;0.000000;59.266037000;59.266037000;0.000000000;17.996706000;17.996706000;0.000000000;true;33.454000;33.454000;0.000000;33.454220;-0.000220
2026-07-16T19:49:14.399Z;125.200;1644.381000;1643.476671;0.904329;33.443000;0.000000;59.265919000;59.265919000;0.000000000;17.996738000;17.996738000;0.000000000;true;33.443000;33.443000;0.000000;33.445152;-0.002152
2026-07-16T19:49:14.399Z;125.200;1644.381000;1643.476671;0.904329;33.443000;0.000000;59.265919000;59.265919000;0.000000000;17.996738000;17.996738000;0.000000000;true;33.443000;33.443000;0.000000;33.445152;-0.002152
2026-07-16T19:49:15Z;125.801;1664.443000;1663.573329;0.869671;33.429000;0.000000;59.265743000;59.265743000;0.000000000;17.996799000;17.996799000;0.000000000;true;33.429000;33.429000;0.000000;33.431025;-0.002025
2026-07-16T19:49:15Z;125.801;1664.443000;1663.573329;0.869671;33.429000;0.000000;59.265743000;59.265743000;0.000000000;17.996799000;17.996799000;0.000000000;true;33.429000;33.429000;0.000000;33.431025;-0.002025
2026-07-16T19:49:15.399Z;126.200;1677.814000;1676.911217;0.902783;33.427000;0.000000;59.265625000;59.265625000;0.000000000;17.996840000;17.996840000;0.000000000;true;33.427000;33.427000;0.000000;33.427412;-0.000412
2026-07-16T19:49:15.399Z;126.200;1677.814000;1676.911217;0.902783;33.427000;0.000000;59.265625000;59.265625000;0.000000000;17.996840000;17.996840000;0.000000000;true;33.427000;33.427000;0.000000;33.427412;-0.000412
2026-07-16T19:49:16Z;126.801;1697.870000;1697.000834;0.869166;33.420000;0.000000;59.265446000;59.265446000;0.000000000;17.996901000;17.996901000;0.000000000;true;33.420000;33.420000;0.000000;33.421640;-0.001640
2026-07-16T19:49:16Z;126.801;1697.870000;1697.000834;0.869166;33.420000;0.000000;59.265446000;59.265446000;0.000000000;17.996901000;17.996901000;0.000000000;true;33.420000;33.420000;0.000000;33.421640;-0.001640
2026-07-16T19:49:16.399Z;127.200;1711.236000;1710.334882;0.901118;33.414000;0.000000;59.265327000;59.265327000;0.000000000;17.996941000;17.996941000;0.000000000;true;33.414000;33.414000;0.000000;33.415038;-0.001038
2026-07-16T19:49:16.399Z;127.200;1711.236000;1710.334882;0.901118;33.414000;0.000000;59.265327000;59.265327000;0.000000000;17.996941000;17.996941000;0.000000000;true;33.414000;33.414000;0.000000;33.415038;-0.001038
2026-07-16T19:49:17Z;127.801;1731.284000;1730.416048;0.867952;33.412000;0.000000;59.265152000;59.265152000;0.000000000;17.997000000;17.997000000;0.000000000;true;33.412000;33.412000;0.000000;33.411780;0.000220
2026-07-16T19:49:17Z;127.801;1731.284000;1730.416048;0.867952;33.412000;0.000000;59.265152000;59.265152000;0.000000000;17.997000000;17.997000000;0.000000000;true;33.412000;33.412000;0.000000;33.411780;0.000220
2026-07-16T19:49:17.399Z;128.200;1744.649000;1743.747570;0.901430;33.414000;0.000000;59.265034000;59.265034000;0.000000000;17.997040000;17.997040000;0.000000000;true;33.414000;33.414000;0.000000;33.413728;0.000272
2026-07-16T19:49:17.399Z;128.200;1744.649000;1743.747570;0.901430;33.414000;0.000000;59.265034000;59.265034000;0.000000000;17.997040000;17.997040000;0.000000000;true;33.414000;33.414000;0.000000;33.413728;0.000272
2026-07-16T19:49:18Z;128.801;1764.699000;1763.830382;0.868618;33.418000;0.000000;59.264854000;59.264854000;0.000000000;17.997097000;17.997097000;0.000000000;true;33.418000;33.418000;0.000000;33.417480;0.000520
2026-07-16T19:49:18Z;128.801;1764.699000;1763.830382;0.868618;33.418000;0.000000;59.264854000;59.264854000;0.000000000;17.997097000;17.997097000;0.000000000;true;33.418000;33.418000;0.000000;33.417480;0.000520
2026-07-16T19:49:18.399Z;129.200;1778.066000;1777.164320;0.901680;33.421000;0.000000;59.264736000;59.264736000;0.000000000;17.997135000;17.997135000;0.000000000;true;33.421000;33.421000;0.000000;33.420038;0.000962
2026-07-16T19:49:18.399Z;129.200;1778.066000;1777.164320;0.901680;33.421000;0.000000;59.264736000;59.264736000;0.000000000;17.997135000;17.997135000;0.000000000;true;33.421000;33.421000;0.000000;33.420038;0.000962
2026-07-16T19:49:19Z;129.801;1798.119000;1797.250254;0.868746;33.419000;0.000000;59.264557000;59.264557000;0.000000000;17.997194000;17.997194000;0.000000000;true;33.419000;33.419000;0.000000;33.419262;-0.000262
2026-07-16T19:49:19Z;129.801;1798.119000;1797.250254;0.868746;33.419000;0.000000;59.264557000;59.264557000;0.000000000;17.997194000;17.997194000;0.000000000;true;33.419000;33.419000;0.000000;33.419262;-0.000262
2026-07-16T19:49:19.399Z;130.200;1811.486000;1810.584096;0.901904;33.418000;0.000000;59.264439000;59.264439000;0.000000000;17.997232000;17.997232000;0.000000000;true;33.418000;33.418000;0.000000;33.417820;0.000180
2026-07-16T19:49:19.399Z;130.200;1811.486000;1810.584096;0.901904;33.418000;0.000000;59.264439000;59.264439000;0.000000000;17.997232000;17.997232000;0.000000000;true;33.418000;33.418000;0.000000;33.417820;0.000180
2026-07-16T19:49:20Z;130.801;1831.536000;1830.668131;0.867869;33.415000;0.000000;59.264259000;59.264259000;0.000000000;17.997290000;17.997290000;0.000000000;true;33.415000;33.415000;0.000000;33.415727;-0.000727
2026-07-16T19:49:20Z;130.801;1831.536000;1830.668131;0.867869;33.415000;0.000000;59.264259000;59.264259000;0.000000000;17.997290000;17.997290000;0.000000000;true;33.415000;33.415000;0.000000;33.415727;-0.000727
2026-07-16T19:49:20.399Z;131.200;1844.902000;1844.000550;0.901450;33.414000;0.000000;59.264141000;59.264141000;0.000000000;17.997330000;17.997330000;0.000000000;true;33.414000;33.414000;0.000000;33.414257;-0.000257
2026-07-16T19:49:20.399Z;131.200;1844.902000;1844.000550;0.901450;33.414000;0.000000;59.264141000;59.264141000;0.000000000;17.997330000;17.997330000;0.000000000;true;33.414000;33.414000;0.000000;33.414257;-0.000257
2026-07-16T19:49:21Z;131.801;1864.948000;1864.080824;0.867176;33.399000;0.000000;59.263962000;59.263962000;0.000000000;17.997387000;17.997387000;0.000000000;true;33.399000;33.399000;0.000000;33.401524;-0.002524
2026-07-16T19:49:21Z;131.801;1864.948000;1864.080824;0.867176;33.399000;0.000000;59.263962000;59.263962000;0.000000000;17.997387000;17.997387000;0.000000000;true;33.399000;33.399000;0.000000;33.401524;-0.002524
2026-07-16T19:49:21.399Z;132.200;1878.304000;1877.405438;0.898562;33.384000;0.000000;59.263844000;59.263844000;0.000000000;17.997425000;17.997425000;0.000000000;true;33.384000;33.384000;0.000000;33.386289;-0.002289
2026-07-16T19:49:21.399Z;132.200;1878.304000;1877.405438;0.898562;33.384000;0.000000;59.263844000;59.263844000;0.000000000;17.997425000;17.997425000;0.000000000;true;33.384000;33.384000;0.000000;33.386289;-0.002289
2026-07-16T19:49:22Z;132.801;1898.329000;1897.465507;0.863493;33.367000;0.000000;59.263664000;59.263664000;0.000000000;17.997484000;17.997484000;0.000000000;true;33.367000;33.367000;0.000000;33.368719;-0.001719
2026-07-16T19:49:22Z;132.801;1898.329000;1897.465507;0.863493;33.367000;0.000000;59.263664000;59.263664000;0.000000000;17.997484000;17.997484000;0.000000000;true;33.367000;33.367000;0.000000;33.368719;-0.001719
2026-07-16T19:49:22.399Z;133.200;1911.674000;1910.777962;0.896038;33.355000;0.000000;59.263550000;59.263550000;0.000000000;17.997526000;17.997526000;0.000000000;true;33.355000;33.355000;0.000000;33.357369;-0.002369
2026-07-16T19:49:22.399Z;133.200;1911.674000;1910.777962;0.896038;33.355000;0.000000;59.263550000;59.263550000;0.000000000;17.997526000;17.997526000;0.000000000;true;33.355000;33.355000;0.000000;33.357369;-0.002369
2026-07-16T19:49:23Z;133.801;1931.681000;1930.820622;0.860378;33.339000;0.000000;59.263371000;59.263371000;0.000000000;17.997589000;17.997589000;0.000000000;true;33.339000;33.339000;0.000000;33.340340;-0.001340
2026-07-16T19:49:23Z;133.801;1931.681000;1930.820622;0.860378;33.339000;0.000000;59.263371000;59.263371000;0.000000000;17.997589000;17.997589000;0.000000000;true;33.339000;33.339000;0.000000;33.340340;-0.001340
2026-07-16T19:49:23.399Z;134.200;1945.016000;1944.122480;0.893520;33.336000;0.000000;59.263252000;59.263252000;0.000000000;17.997629000;17.997629000;0.000000000;true;33.336000;33.336000;0.000000;33.336072;-0.000072
2026-07-16T19:49:23.399Z;134.200;1945.016000;1944.122480;0.893520;33.336000;0.000000;59.263252000;59.263252000;0.000000000;17.997629000;17.997629000;0.000000000;true;33.336000;33.336000;0.000000;33.336072;-0.000072
2026-07-16T19:49:24Z;134.801;1965.018000;1964.158024;0.859976;33.340000;0.000000;59.263077000;59.263077000;0.000000000;17.997692000;17.997692000;0.000000000;true;33.340000;33.340000;0.000000;33.339758;0.000242
2026-07-16T19:49:24Z;134.801;1965.018000;1964.158024;0.859976;33.340000;0.000000;59.263077000;59.263077000;0.000000000;17.997692000;17.997692000;0.000000000;true;33.340000;33.340000;0.000000;33.339758;0.000242
2026-07-16T19:49:24.399Z;135.200;1978.355000;1977.461413;0.893587;33.343000;0.000000;59.262959000;59.262959000;0.000000000;17.997734000;17.997734000;0.000000000;true;33.343000;33.343000;0.000000;33.343068;-0.000068
2026-07-16T19:49:24.399Z;135.200;1978.355000;1977.461413;0.893587;33.343000;0.000000;59.262959000;59.262959000;0.000000000;17.997734000;17.997734000;0.000000000;true;33.343000;33.343000;0.000000;33.343068;-0.000068
2026-07-16T19:49:25Z;135.801;1998.362000;1997.501116;0.860884;33.347000;0.000000;59.262783000;59.262783000;0.000000000;17.997797000;17.997797000;0.000000000;true;33.347000;33.347000;0.000000;33.345963;0.001037
2026-07-16T19:49:25Z;135.801;1998.362000;1997.501116;0.860884;33.347000;0.000000;59.262783000;59.262783000;0.000000000;17.997797000;17.997797000;0.000000000;true;33.347000;33.347000;0.000000;33.345963;0.001037
2026-07-16T19:49:25.399Z;136.200;2011.701000;2010.806839;0.894161;33.351000;0.000000;59.262665000;59.262665000;0.000000000;17.997839000;17.997839000;0.000000000;true;33.351000;33.351000;0.000000;33.350149;0.000851
2026-07-16T19:49:25.399Z;136.200;2011.701000;2010.806839;0.894161;33.351000;0.000000;59.262665000;59.262665000;0.000000000;17.997839000;17.997839000;0.000000000;true;33.351000;33.351000;0.000000;33.350149;0.000851
2026-07-16T19:49:26Z;136.801;2031.713000;2030.851299;0.861701;33.352000;0.000000;59.262486000;59.262486000;0.000000000;17.997892000;17.997892000;0.000000000;true;33.352000;33.352000;0.000000;33.351883;0.000117
2026-07-16T19:49:26Z;136.801;2031.713000;2030.851299;0.861701;33.352000;0.000000;59.262486000;59.262486000;0.000000000;17.997892000;17.997892000;0.000000000;true;33.352000;33.352000;0.000000;33.351883;0.000117
2026-07-16T19:49:26.399Z;137.200;2045.053000;2044.158523;0.894477;33.351000;0.000000;59.262367000;59.262367000;0.000000000;17.997927000;17.997927000;0.000000000;true;33.351000;33.351000;0.000000;33.350715;0.000285
2026-07-16T19:49:26.399Z;137.200;2045.053000;2044.158523;0.894477;33.351000;0.000000;59.262367000;59.262367000;0.000000000;17.997927000;17.997927000;0.000000000;true;33.351000;33.351000;0.000000;33.350715;0.000285
2026-07-16T19:49:27Z;137.801;2065.063000;2064.201799;0.861201;33.349000;0.000000;59.262192000;59.262192000;0.000000000;17.997980000;17.997980000;0.000000000;true;33.349000;33.349000;0.000000;33.348837;0.000163
2026-07-16T19:49:27Z;137.801;2065.063000;2064.201799;0.861201;33.349000;0.000000;59.262192000;59.262192000;0.000000000;17.997980000;17.997980000;0.000000000;true;33.349000;33.349000;0.000000;33.348837;0.000163
2026-07-16T19:49:27.399Z;138.200;2078.402000;2077.507769;0.894231;33.347000;0.000000;59.262074000;59.262074000;0.000000000;17.998018000;17.998018000;0.000000000;true;33.347000;33.347000;0.000000;33.347562;-0.000562
2026-07-16T19:49:27.399Z;138.200;2078.402000;2077.507769;0.894231;33.347000;0.000000;59.262074000;59.262074000;0.000000000;17.998018000;17.998018000;0.000000000;true;33.347000;33.347000;0.000000;33.347562;-0.000562
2026-07-16T19:49:28Z;138.801;2098.410000;2097.549147;0.860853;33.345000;0.000000;59.261898000;59.261898000;0.000000000;17.998081000;17.998081000;0.000000000;true;33.345000;33.345000;0.000000;33.345681;-0.000681
2026-07-16T19:49:28Z;138.801;2098.410000;2097.549147;0.860853;33.345000;0.000000;59.261898000;59.261898000;0.000000000;17.998081000;17.998081000;0.000000000;true;33.345000;33.345000;0.000000;33.345681;-0.000681
2026-07-16T19:49:28.399Z;139.200;2111.737000;2110.848900;0.888100;33.232000;0.000000;59.261784000;59.261784000;0.000000000;17.998121000;17.998121000;0.000000000;true;33.232000;33.232000;0.000000;33.261372;-0.029372
2026-07-16T19:49:28.399Z;139.200;2111.737000;2110.848900;0.888100;33.232000;0.000000;59.261784000;59.261784000;0.000000000;17.998121000;17.998121000;0.000000000;true;33.232000;33.232000;0.000000;33.261372;-0.029372
2026-07-16T19:49:29Z;139.801;2131.574000;2130.752177;0.821823;32.894000;0.000000;59.261608000;59.261608000;0.000000000;17.998177000;17.998177000;0.000000000;true;32.894000;32.894000;0.000000;32.936498;-0.042498
2026-07-16T19:49:29Z;139.801;2131.574000;2130.752177;0.821823;32.894000;0.000000;59.261608000;59.261608000;0.000000000;17.998177000;17.998177000;0.000000000;true;32.894000;32.894000;0.000000;32.936498;-0.042498
2026-07-16T19:49:29.399Z;140.200;2144.687000;2143.854221;0.832779;32.668000;0.000000;59.261490000;59.261490000;0.000000000;17.998209000;17.998209000;0.000000000;true;32.668000;32.668000;0.000000;32.708928;-0.040928
2026-07-16T19:49:29.399Z;140.200;2144.687000;2143.854221;0.832779;32.668000;0.000000;59.261490000;59.261490000;0.000000000;17.998209000;17.998209000;0.000000000;true;32.668000;32.668000;0.000000;32.708928;-0.040928
2026-07-16T19:49:30Z;140.801;2164.186000;2163.419772;0.766228;32.329000;0.000000;59.261311000;59.261311000;0.000000000;17.998255000;17.998255000;0.000000000;true;32.329000;32.329000;0.000000;32.372317;-0.043317
2026-07-16T19:49:30Z;140.801;2164.186000;2163.419772;0.766228;32.329000;0.000000;59.261311000;59.261311000;0.000000000;17.998255000;17.998255000;0.000000000;true;32.329000;32.329000;0.000000;32.372317;-0.043317
2026-07-16T19:49:30.399Z;141.200;2177.073000;2176.296511;0.776489;32.103000;0.000000;59.261196000;59.261196000;0.000000000;17.998278000;17.998278000;0.000000000;true;32.103000;32.103000;0.000000;32.144009;-0.041009
2026-07-16T19:49:30.399Z;141.200;2177.073000;2176.296511;0.776489;32.103000;0.000000;59.261196000;59.261196000;0.000000000;17.998278000;17.998278000;0.000000000;true;32.103000;32.103000;0.000000;32.144009;-0.041009
2026-07-16T19:49:30.999Z;141.800;2196.233000;2195.490631;0.742369;31.765000;0.000000;59.261028000;59.261028000;0.000000000;17.998308000;17.998308000;0.000000000;true;31.765000;31.765000;0.000000;31.808023;-0.043023
2026-07-16T19:49:30.999Z;141.800;2196.233000;2195.490631;0.742369;31.765000;0.000000;59.261028000;59.261028000;0.000000000;17.998308000;17.998308000;0.000000000;true;31.765000;31.765000;0.000000;31.808023;-0.043023
2026-07-16T19:49:31.399Z;142.200;2208.894000;2208.174559;0.719441;31.544000;0.000000;59.260918000;59.260918000;0.000000000;17.998327000;17.998327000;0.000000000;true;31.544000;31.544000;0.000000;31.583565;-0.039565
2026-07-16T19:49:31.399Z;142.200;2208.894000;2208.174559;0.719441;31.544000;0.000000;59.260918000;59.260918000;0.000000000;17.998327000;17.998327000;0.000000000;true;31.544000;31.544000;0.000000;31.583565;-0.039565
2026-07-16T19:49:31.999Z;142.800;2227.722000;2227.035218;0.686782;31.217000;0.000000;59.260750000;59.260750000;0.000000000;17.998352000;17.998352000;0.000000000;true;31.217000;31.217000;0.000000;31.258352;-0.041352
2026-07-16T19:49:31.999Z;142.800;2227.722000;2227.035218;0.686782;31.217000;0.000000;59.260750000;59.260750000;0.000000000;17.998352000;17.998352000;0.000000000;true;31.217000;31.217000;0.000000;31.258352;-0.041352
2026-07-16T19:49:32.399Z;143.200;2240.166000;2239.500699;0.665301;31.003000;0.000000;59.260635000;59.260635000;0.000000000;17.998367000;17.998367000;0.000000000;true;31.003000;31.003000;0.000000;31.041920;-0.038920
2026-07-16T19:49:32.399Z;143.200;2240.166000;2239.500699;0.665301;31.003000;0.000000;59.260635000;59.260635000;0.000000000;17.998367000;17.998367000;0.000000000;true;31.003000;31.003000;0.000000;31.041920;-0.038920
2026-07-16T19:49:32.999Z;143.800;2258.674000;2258.039625;0.634375;30.689000;0.000000;59.260468000;59.260468000;0.000000000;17.998390000;17.998390000;0.000000000;true;30.689000;30.689000;0.000000;30.728440;-0.039440
2026-07-16T19:49:32.999Z;143.800;2258.674000;2258.039625;0.634375;30.689000;0.000000;59.260468000;59.260468000;0.000000000;17.998390000;17.998390000;0.000000000;true;30.689000;30.689000;0.000000;30.728440;-0.039440
2026-07-16T19:49:33.399Z;144.200;2270.908000;2270.294525;0.613475;30.482000;0.000000;59.260357000;59.260357000;0.000000000;17.998404000;17.998404000;0.000000000;true;30.482000;30.482000;0.000000;30.519617;-0.037617
2026-07-16T19:49:33.399Z;144.200;2270.908000;2270.294525;0.613475;30.482000;0.000000;59.260357000;59.260357000;0.000000000;17.998404000;17.998404000;0.000000000;true;30.482000;30.482000;0.000000;30.519617;-0.037617
2026-07-16T19:49:33.999Z;144.800;2289.105000;2288.522262;0.582738;30.174000;0.000000;59.260197000;59.260197000;0.000000000;17.998417000;17.998417000;0.000000000;true;30.174000;30.174000;0.000000;30.212891;-0.038891
2026-07-16T19:49:33.999Z;144.800;2289.105000;2288.522262;0.582738;30.174000;0.000000;59.260197000;59.260197000;0.000000000;17.998417000;17.998417000;0.000000000;true;30.174000;30.174000;0.000000;30.212891;-0.038891
2026-07-16T19:49:34.399Z;145.200;2301.133000;2300.571218;0.561782;29.968000;0.000000;59.260090000;59.260090000;0.000000000;17.998417000;17.998417000;0.000000000;true;29.968000;29.968000;0.000000;30.005188;-0.037188
2026-07-16T19:49:34.399Z;145.200;2301.133000;2300.571218;0.561782;29.968000;0.000000;59.260090000;59.260090000;0.000000000;17.998417000;17.998417000;0.000000000;true;29.968000;29.968000;0.000000;30.005188;-0.037188
2026-07-16T19:49:34.999Z;145.800;2319.021000;2318.490339;0.530661;29.659000;0.000000;59.259930000;59.259930000;0.000000000;17.998417000;17.998417000;0.000000000;true;29.659000;29.659000;0.000000;29.698443;-0.039443
2026-07-16T19:49:34.999Z;145.800;2319.021000;2318.490339;0.530661;29.659000;0.000000;59.259930000;59.259930000;0.000000000;17.998417000;17.998417000;0.000000000;true;29.659000;29.659000;0.000000;29.698443;-0.039443
2026-07-16T19:49:35.399Z;146.200;2330.844000;2330.333458;0.510542;29.453000;0.000000;59.259827000;59.259827000;0.000000000;17.998415000;17.998415000;0.000000000;true;29.453000;29.453000;0.000000;29.490363;-0.037363
2026-07-16T19:49:35.399Z;146.200;2330.844000;2330.333458;0.510542;29.453000;0.000000;59.259827000;59.259827000;0.000000000;17.998415000;17.998415000;0.000000000;true;29.453000;29.453000;0.000000;29.490363;-0.037363
2026-07-16T19:49:35.999Z;146.800;2348.423000;2347.943418;0.479582;29.143000;0.000000;59.259670000;59.259670000;0.000000000;17.998415000;17.998415000;0.000000000;true;29.143000;29.143000;0.000000;29.182541;-0.039541
2026-07-16T19:49:35.999Z;146.800;2348.423000;2347.943418;0.479582;29.143000;0.000000;59.259670000;59.259670000;0.000000000;17.998415000;17.998415000;0.000000000;true;29.143000;29.143000;0.000000;29.182541;-0.039541
2026-07-16T19:49:36.399Z;147.200;2360.039000;2359.579998;0.459002;28.936000;0.000000;59.259567000;59.259567000;0.000000000;17.998407000;17.998407000;0.000000000;true;28.936000;28.936000;0.000000;28.973413;-0.037413
2026-07-16T19:49:36.399Z;147.200;2360.039000;2359.579998;0.459002;28.936000;0.000000;59.259567000;59.259567000;0.000000000;17.998407000;17.998407000;0.000000000;true;28.936000;28.936000;0.000000;28.973413;-0.037413
2026-07-16T19:49:36.999Z;147.800;2377.307000;2376.879340;0.427660;28.624000;0.000000;59.259411000;59.259411000;0.000000000;17.998388000;17.998388000;0.000000000;true;28.624000;28.624000;0.000000;28.663994;-0.039994
2026-07-16T19:49:36.999Z;147.800;2377.307000;2376.879340;0.427660;28.624000;0.000000;59.259411000;59.259411000;0.000000000;17.998388000;17.998388000;0.000000000;true;28.624000;28.624000;0.000000;28.663994;-0.039994
2026-07-16T19:49:37.599Z;148.400;2394.388000;2393.991643;0.396357;28.312000;0.000000;59.259258000;59.259258000;0.000000000;17.998371000;17.998371000;0.000000000;true;28.312000;28.312000;0.000000;28.352066;-0.040066
2026-07-16T19:49:37.599Z;148.400;2394.388000;2393.991643;0.396357;28.312000;0.000000;59.259258000;59.259258000;0.000000000;17.998371000;17.998371000;0.000000000;true;28.312000;28.312000;0.000000;28.352066;-0.040066
2026-07-16T19:49:37.999Z;148.800;2405.671000;2405.295816;0.375184;28.104000;0.000000;59.259159000;59.259159000;0.000000000;17.998360000;17.998360000;0.000000000;true;28.104000;28.104000;0.000000;28.141830;-0.037830
2026-07-16T19:49:37.999Z;148.800;2405.671000;2405.295816;0.375184;28.104000;0.000000;59.259159000;59.259159000;0.000000000;17.998360000;17.998360000;0.000000000;true;28.104000;28.104000;0.000000;28.141830;-0.037830
2026-07-16T19:49:38.599Z;149.400;2422.440000;2422.095950;0.344050;27.792000;0.000000;59.259007000;59.259007000;0.000000000;17.998339000;17.998339000;0.000000000;true;27.792000;27.792000;0.000000;27.831672;-0.039672
2026-07-16T19:49:38.599Z;149.400;2422.440000;2422.095950;0.344050;27.792000;0.000000;59.259007000;59.259007000;0.000000000;17.998339000;17.998339000;0.000000000;true;27.792000;27.792000;0.000000;27.831672;-0.039672
2026-07-16T19:49:38.999Z;149.800;2433.515000;2433.191997;0.323003;27.584000;0.000000;59.258907000;59.258907000;0.000000000;17.998318000;17.998318000;0.000000000;true;27.584000;27.584000;0.000000;27.621618;-0.037618
2026-07-16T19:49:38.999Z;149.800;2433.515000;2433.191997;0.323003;27.584000;0.000000;59.258907000;59.258907000;0.000000000;17.998318000;17.998318000;0.000000000;true;27.584000;27.584000;0.000000;27.621618;-0.037618
2026-07-16T19:49:39.599Z;150.400;2449.972000;2449.680111;0.291889;27.272000;0.000000;59.258759000;59.258759000;0.000000000;17.998289000;17.998289000;0.000000000;true;27.272000;27.272000;0.000000;27.311853;-0.039853
2026-07-16T19:49:39.599Z;150.400;2449.972000;2449.680111;0.291889;27.272000;0.000000;59.258759000;59.258759000;0.000000000;17.998289000;17.998289000;0.000000000;true;27.272000;27.272000;0.000000;27.311853;-0.039853
2026-07-16T19:49:39.999Z;150.800;2460.840000;2460.568282;0.271718;27.065000;0.000000;59.258663000;59.258663000;0.000000000;17.998268000;17.998268000;0.000000000;true;27.065000;27.065000;0.000000;27.102090;-0.037090
2026-07-16T19:49:39.999Z;150.800;2460.840000;2460.568282;0.271718;27.065000;0.000000;59.258663000;59.258663000;0.000000000;17.998268000;17.998268000;0.000000000;true;27.065000;27.065000;0.000000;27.102090;-0.037090
2026-07-16T19:49:40.599Z;151.400;2476.985000;2476.744799;0.240201;26.753000;0.000000;59.258514000;59.258514000;0.000000000;17.998240000;17.998240000;0.000000000;true;26.753000;26.753000;0.000000;26.792757;-0.039757
2026-07-16T19:49:40.599Z;151.400;2476.985000;2476.744799;0.240201;26.753000;0.000000;59.258514000;59.258514000;0.000000000;17.998240000;17.998240000;0.000000000;true;26.753000;26.753000;0.000000;26.792757;-0.039757
2026-07-16T19:49:40.999Z;151.800;2487.645000;2487.425384;0.219616;26.546000;0.000000;59.258419000;59.258419000;0.000000000;17.998220000;17.998220000;0.000000000;true;26.546000;26.546000;0.000000;26.583287;-0.037287
2026-07-16T19:49:40.999Z;151.800;2487.645000;2487.425384;0.219616;26.546000;0.000000;59.258419000;59.258419000;0.000000000;17.998220000;17.998220000;0.000000000;true;26.546000;26.546000;0.000000;26.583287;-0.037287
2026-07-16T19:49:41.599Z;152.400;2503.479000;2503.290738;0.188262;26.235000;0.000000;59.258278000;59.258278000;0.000000000;17.998192000;17.998192000;0.000000000;true;26.235000;26.235000;0.000000;26.274388;-0.039388
2026-07-16T19:49:41.599Z;152.400;2503.479000;2503.290738;0.188262;26.235000;0.000000;59.258278000;59.258278000;0.000000000;17.998192000;17.998192000;0.000000000;true;26.235000;26.235000;0.000000;26.274388;-0.039388
2026-07-16T19:49:41.999Z;152.800;2513.932000;2513.764032;0.167968;26.028000;0.000000;59.258183000;59.258183000;0.000000000;17.998173000;17.998173000;0.000000000;true;26.028000;26.028000;0.000000;26.065225;-0.037225
2026-07-16T19:49:41.999Z;152.800;2513.932000;2513.764032;0.167968;26.028000;0.000000;59.258183000;59.258183000;0.000000000;17.998173000;17.998173000;0.000000000;true;26.028000;26.028000;0.000000;26.065225;-0.037225
2026-07-16T19:49:42.599Z;153.400;2529.455000;2529.318456;0.136544;25.716000;0.000000;59.258041000;59.258041000;0.000000000;17.998146000;17.998146000;0.000000000;true;25.716000;25.716000;0.000000;25.755316;-0.039316
2026-07-16T19:49:42.599Z;153.400;2529.455000;2529.318456;0.136544;25.716000;0.000000;59.258041000;59.258041000;0.000000000;17.998146000;17.998146000;0.000000000;true;25.716000;25.716000;0.000000;25.755316;-0.039316
2026-07-16T19:49:42.999Z;153.800;2539.699000;2539.583624;0.115376;25.505000;0.000000;59.257950000;59.257950000;0.000000000;17.998127000;17.998127000;0.000000000;true;25.505000;25.505000;0.000000;25.542921;-0.037921
