Time (Instant);ElapsedTime (s);PositionRef S9.TUNNEL_15S_CAL_ERROR_P5P (m);PositionDispl S9.TUNNEL_15S_CAL_ERROR_P5P (m);PositionError S9.TUNNEL_15S_CAL_ERROR_P5P (m);GpsSpeedInput S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);GpsSpeedInputError S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);LatitudeRef S9.TUNNEL_15S_CAL_ERROR_P5P (deg);LatitudeInput S9.TUNNEL_15S_CAL_ERROR_P5P (deg);LatitudeError S9.TUNNEL_15S_CAL_ERROR_P5P (deg);LongitudeRef S9.TUNNEL_15S_CAL_ERROR_P5P (deg);LongitudeInput S9.TUNNEL_15S_CAL_ERROR_P5P (deg);LongitudeError S9.TUNNEL_15S_CAL_ERROR_P5P (deg);GpsInvalidInput S9.TUNNEL_15S_CAL_ERROR_P5P;SpeedRef S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);TrainSpeedInput S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);TrainSpeedInputError S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);SpeedDispl S9.TUNNEL_15S_CAL_ERROR_P5P (m/s);SpeedDisplError S9.TUNNEL_15S_CAL_ERROR_P5P (m/s)
2026-07-12T19:48:03.399Z;56.399;0.865000;0.950228;-0.085228;0.961000;0.000000;59.278393000;59.278393000;0.000000000;18.010130000;18.010130000;0.000000000;false;0.961000;1.009000;-0.048000;0.964925;-0.003925
2026-07-12T19:48:03.799Z;56.799;1.292000;1.375589;-0.083589;1.174000;0.000000;59.278389000;59.278389000;0.000000000;18.010124000;18.010124000;0.000000000;false;1.174000;1.233000;-0.059000;1.192108;-0.018108
2026-07-12T19:48:03.799Z;56.799;1.292000;1.375589;-0.083589;1.174000;0.000000;59.278389000;59.278389000;0.000000000;18.010124000;18.010124000;0.000000000;false;1.174000;1.233000;-0.059000;1.192108;-0.018108
2026-07-12T19:48:04.399Z;57.399;2.116000;2.294174;-0.178174;1.614000;0.000000;59.278385000;59.278385000;0.000000000;18.010113000;18.010113000;0.000000000;false;1.614000;1.695000;-0.081000;1.627498;-0.013498
2026-07-12T19:48:04.399Z;57.399;2.116000;2.294174;-0.178174;1.614000;0.000000;59.278385000;59.278385000;0.000000000;18.010113000;18.010113000;0.000000000;false;1.614000;1.695000;-0.081000;1.627498;-0.013498
2026-07-12T19:48:04.799Z;57.799;2.828000;3.006340;-0.178340;1.947000;0.000000;59.278381000;59.278381000;0.000000000;18.010105000;18.010105000;0.000000000;false;1.947000;2.045000;-0.098000;1.980104;-0.033104
2026-07-12T19:48:04.799Z;57.799;2.828000;3.006340;-0.178340;1.947000;0.000000;59.278381000;59.278381000;0.000000000;18.010105000;18.010105000;0.000000000;false;1.947000;2.045000;-0.098000;1.980104;-0.033104
2026-07-12T19:48:05.399Z;58.399;4.147000;4.389080;-0.242080;2.447000;0.000000;59.278374000;59.278374000;0.000000000;18.010088000;18.010088000;0.000000000;false;2.447000;2.570000;-0.123000;2.498586;-0.051586
2026-07-12T19:48:05.399Z;58.399;4.147000;4.389080;-0.242080;2.447000;0.000000;59.278374000;59.278374000;0.000000000;18.010088000;18.010088000;0.000000000;false;2.447000;2.570000;-0.123000;2.498586;-0.051586
2026-07-12T19:48:06Z;59.000;5.741000;6.008908;-0.267908;2.827000;0.000000;59.278362000;59.278362000;0.000000000;18.010067000;18.010067000;0.000000000;false;2.827000;2.968000;-0.141000;2.877263;-0.050263
2026-07-12T19:48:06Z;59.000;5.741000;6.008908;-0.267908;2.827000;0.000000;59.278362000;59.278362000;0.000000000;18.010067000;18.010067000;0.000000000;false;2.827000;2.968000;-0.141000;2.877263;-0.050263
2026-07-12T19:48:06.399Z;59.399;6.938000;7.213927;-0.275927;3.160000;0.000000;59.278358000;59.278358000;0.000000000;18.010052000;18.010052000;0.000000000;false;3.160000;3.318000;-0.158000;3.249603;-0.089603
2026-07-12T19:48:06.399Z;59.399;6.938000;7.213927;-0.275927;3.160000;0.000000;59.278358000;59.278358000;0.000000000;18.010052000;18.010052000;0.000000000;false;3.160000;3.318000;-0.158000;3.249603;-0.089603
2026-07-12T19:48:07Z;60.000;8.984000;9.225756;-0.241756;3.660000;0.000000;59.278343000;59.278343000;0.000000000;18.010025000;18.010025000;0.000000000;false;3.660000;3.843000;-0.183000;3.720009;-0.060009
2026-07-12T19:48:07Z;60.000;8.984000;9.225756;-0.241756;3.660000;0.000000;59.278343000;59.278343000;0.000000000;18.010025000;18.010025000;0.000000000;false;3.660000;3.843000;-0.183000;3.720009;-0.060009
2026-07-12T19:48:07.399Z;60.399;10.515000;10.773291;-0.258291;3.993000;0.000000;59.278336000;59.278336000;0.000000000;18.010006000;18.010006000;0.000000000;false;3.993000;4.192000;-0.199000;4.121106;-0.128106
2026-07-12T19:48:07.399Z;60.399;10.515000;10.773291;-0.258291;3.993000;0.000000;59.278336000;59.278336000;0.000000000;18.010006000;18.010006000;0.000000000;false;3.993000;4.192000;-0.199000;4.121106;-0.128106
2026-07-12T19:48:08Z;61.000;13.060000;13.215635;-0.155635;4.492000;0.000000;59.278320000;59.278320000;0.000000000;18.009972000;18.009972000;0.000000000;false;4.492000;4.717000;-0.225000;4.573862;-0.081862
2026-07-12T19:48:08Z;61.000;13.060000;13.215635;-0.155635;4.492000;0.000000;59.278320000;59.278320000;0.000000000;18.009972000;18.009972000;0.000000000;false;4.492000;4.717000;-0.225000;4.573862;-0.081862
2026-07-12T19:48:08.399Z;61.399;14.923000;15.107172;-0.184172;4.825000;0.000000;59.278309000;59.278309000;0.000000000;18.009949000;18.009949000;0.000000000;false;4.825000;5.066000;-0.241000;4.992955;-0.167955
2026-07-12T19:48:08.399Z;61.399;14.923000;15.107172;-0.184172;4.825000;0.000000;59.278309000;59.278309000;0.000000000;18.009949000;18.009949000;0.000000000;false;4.825000;5.066000;-0.241000;4.992955;-0.167955
2026-07-12T19:48:09Z;62.000;17.968000;18.153275;-0.185275;5.324000;0.000000;59.278290000;59.278290000;0.000000000;18.009909000;18.009909000;0.000000000;false;5.324000;5.590000;-0.266000;5.429654;-0.105654
2026-07-12T19:48:09Z;62.000;17.968000;18.153275;-0.185275;5.324000;0.000000;59.278290000;59.278290000;0.000000000;18.009909000;18.009909000;0.000000000;false;5.324000;5.590000;-0.266000;5.429654;-0.105654
2026-07-12T19:48:09.399Z;62.399;20.164000;20.389383;-0.225383;5.656000;0.000000;59.278278000;59.278278000;0.000000000;18.009880000;18.009880000;0.000000000;false;5.656000;5.939000;-0.283000;5.864624;-0.208624
2026-07-12T19:48:09.399Z;62.399;20.164000;20.389383;-0.225383;5.656000;0.000000;59.278278000;59.278278000;0.000000000;18.009880000;18.009880000;0.000000000;false;5.656000;5.939000;-0.283000;5.864624;-0.208624
2026-07-12T19:48:10Z;63.000;23.708000;23.886142;-0.178142;6.155000;0.000000;59.278255000;59.278255000;0.000000000;18.009834000;18.009834000;0.000000000;false;6.155000;6.463000;-0.308000;6.286199;-0.131199
2026-07-12T19:48:10Z;63.000;23.708000;23.886142;-0.178142;6.155000;0.000000;59.278255000;59.278255000;0.000000000;18.009834000;18.009834000;0.000000000;false;6.155000;6.463000;-0.308000;6.286199;-0.131199
2026-07-12T19:48:10.399Z;63.399;26.236000;26.467018;-0.231018;6.488000;0.000000;59.278240000;59.278240000;0.000000000;18.009802000;18.009802000;0.000000000;false;6.488000;6.812000;-0.324000;6.735941;-0.247941
2026-07-12T19:48:10.399Z;63.399;26.236000;26.467018;-0.231018;6.488000;0.000000;59.278240000;59.278240000;0.000000000;18.009802000;18.009802000;0.000000000;false;6.488000;6.812000;-0.324000;6.735941;-0.247941
2026-07-12T19:48:11Z;64.000;30.278000;30.572622;-0.294622;6.986000;0.000000;59.278214000;59.278214000;0.000000000;18.009750000;18.009750000;0.000000000;false;6.986000;7.335000;-0.349000;7.143388;-0.157388
2026-07-12T19:48:11Z;64.000;30.278000;30.572622;-0.294622;6.986000;0.000000;59.278214000;59.278214000;0.000000000;18.009750000;18.009750000;0.000000000;false;6.986000;7.335000;-0.349000;7.143388;-0.157388
2026-07-12T19:48:11.399Z;64.399;33.139000;33.498332;-0.359332;7.318000;0.000000;59.278198000;59.278198000;0.000000000;18.009716000;18.009716000;0.000000000;false;7.318000;7.684000;-0.366000;7.606828;-0.288828
2026-07-12T19:48:11.399Z;64.399;33.139000;33.498332;-0.359332;7.318000;0.000000;59.278198000;59.278198000;0.000000000;18.009716000;18.009716000;0.000000000;false;7.318000;7.684000;-0.366000;7.606828;-0.288828
2026-07-12T19:48:12Z;65.000;37.680000;37.912168;-0.232168;7.817000;0.000000;59.278168000;59.278168000;0.000000000;18.009659000;18.009659000;0.000000000;false;7.817000;8.207000;-0.390000;7.997406;-0.180406
2026-07-12T19:48:12Z;65.000;37.680000;37.912168;-0.232168;7.817000;0.000000;59.278168000;59.278168000;0.000000000;18.009659000;18.009659000;0.000000000;false;7.817000;8.207000;-0.390000;7.997406;-0.180406
2026-07-12T19:48:12.399Z;65.399;40.873000;41.181741;-0.308741;8.149000;0.000000;59.278149000;59.278149000;0.000000000;18.009619000;18.009619000;0.000000000;false;8.149000;8.556000;-0.407000;8.476846;-0.327846
2026-07-12T19:48:12.399Z;65.399;40.873000;41.181741;-0.308741;8.149000;0.000000;59.278149000;59.278149000;0.000000000;18.009619000;18.009619000;0.000000000;false;8.149000;8.556000;-0.407000;8.476846;-0.327846
2026-07-12T19:48:13Z;66.000;45.911000;46.255072;-0.344072;8.646000;0.000000;59.278114000;59.278114000;0.000000000;18.009556000;18.009556000;0.000000000;false;8.646000;9.079000;-0.433000;8.854200;-0.208200
2026-07-12T19:48:13Z;66.000;45.911000;46.255072;-0.344072;8.646000;0.000000;59.278114000;59.278114000;0.000000000;18.009556000;18.009556000;0.000000000;false;8.646000;9.079000;-0.433000;8.854200;-0.208200
2026-07-12T19:48:13.399Z;66.399;49.436000;49.869209;-0.433209;8.978000;0.000000;59.278095000;59.278095000;0.000000000;18.009512000;18.009512000;0.000000000;false;8.978000;9.427000;-0.449000;9.346903;-0.368903
2026-07-12T19:48:13.399Z;66.399;49.436000;49.869209;-0.433209;8.978000;0.000000;59.278095000;59.278095000;0.000000000;18.009512000;18.009512000;0.000000000;false;8.978000;9.427000;-0.449000;9.346903;-0.368903
2026-07-12T19:48:14Z;67.000;54.973000;55.330320;-0.357320;9.477000;0.000000;59.278057000;59.278057000;0.000000000;18.009443000;18.009443000;0.000000000;false;9.477000;9.951000;-0.474000;9.709869;-0.232869
2026-07-12T19:48:14Z;67.000;54.973000;55.330320;-0.357320;9.477000;0.000000;59.278057000;59.278057000;0.000000000;18.009443000;18.009443000;0.000000000;false;9.477000;9.951000;-0.474000;9.709869;-0.232869
2026-07-12T19:48:14.399Z;67.399;58.830000;59.288914;-0.458914;9.810000;0.000000;59.278034000;59.278034000;0.000000000;18.009396000;18.009396000;0.000000000;false;9.810000;10.300000;-0.490000;10.218185;-0.408185
2026-07-12T19:48:14.399Z;67.399;58.830000;59.288914;-0.458914;9.810000;0.000000;59.278034000;59.278034000;0.000000000;18.009396000;18.009396000;0.000000000;false;9.810000;10.300000;-0.490000;10.218185;-0.408185
2026-07-12T19:48:15Z;68.000;64.866000;65.053030;-0.187030;10.310000;0.000000;59.277996000;59.277996000;0.000000000;18.009323000;18.009323000;0.000000000;false;10.310000;10.825000;-0.515000;10.565425;-0.255425
2026-07-12T19:48:15Z;68.000;64.866000;65.053030;-0.187030;10.310000;0.000000;59.277996000;59.277996000;0.000000000;18.009323000;18.009323000;0.000000000;false;10.310000;10.825000;-0.515000;10.565425;-0.255425
2026-07-12T19:48:15.399Z;68.399;69.057000;69.356297;-0.299297;10.643000;0.000000;59.277969000;59.277969000;0.000000000;18.009274000;18.009274000;0.000000000;false;10.643000;11.175000;-0.532000;11.091208;-0.448208
2026-07-12T19:48:15.399Z;68.399;69.057000;69.356297;-0.299297;10.643000;0.000000;59.277969000;59.277969000;0.000000000;18.009274000;18.009274000;0.000000000;false;10.643000;11.175000;-0.532000;11.091208;-0.448208
2026-07-12T19:48:16Z;69.000;75.593000;75.907625;-0.314625;11.144000;0.000000;59.277924000;59.277924000;0.000000000;18.009197000;18.009197000;0.000000000;false;11.144000;11.701000;-0.557000;11.426588;-0.282588
2026-07-12T19:48:16Z;69.000;75.593000;75.907625;-0.314625;11.144000;0.000000;59.277924000;59.277924000;0.000000000;18.009197000;18.009197000;0.000000000;false;11.144000;11.701000;-0.557000;11.426588;-0.282588
2026-07-12T19:48:16.399Z;69.399;80.117000;80.557324;-0.440324;11.479000;0.000000;59.277893000;59.277893000;0.000000000;18.009146000;18.009146000;0.000000000;false;11.479000;12.052000;-0.573000;11.966744;-0.487744
2026-07-12T19:48:16.399Z;69.399;80.117000;80.557324;-0.440324;11.479000;0.000000;59.277893000;59.277893000;0.000000000;18.009146000;18.009146000;0.000000000;false;11.479000;12.052000;-0.573000;11.966744;-0.487744
2026-07-12T19:48:17Z;70.000;87.155000;87.451992;-0.296992;11.981000;0.000000;59.277847000;59.277847000;0.000000000;18.009064000;18.009064000;0.000000000;false;11.981000;12.580000;-0.599000;12.289235;-0.308235
2026-07-12T19:48:17Z;70.000;87.155000;87.451992;-0.296992;11.981000;0.000000;59.277847000;59.277847000;0.000000000;18.009064000;18.009064000;0.000000000;false;11.981000;12.580000;-0.599000;12.289235;-0.308235
2026-07-12T19:48:17.399Z;70.399;92.014000;92.448862;-0.434862;12.316000;0.000000;59.277817000;59.277817000;0.000000000;18.009007000;18.009007000;0.000000000;false;12.316000;12.932000;-0.616000;12.844540;-0.528540
2026-07-12T19:48:17.399Z;70.399;92.014000;92.448862;-0.434862;12.316000;0.000000;59.277817000;59.277817000;0.000000000;18.009007000;18.009007000;0.000000000;false;12.316000;12.932000;-0.616000;12.844540;-0.528540
2026-07-12T19:48:18Z;71.000;99.555000;99.745495;-0.190495;12.820000;0.000000;59.277767000;59.277767000;0.000000000;18.008919000;18.008919000;0.000000000;false;12.820000;13.461000;-0.641000;13.153929;-0.333929
2026-07-12T19:48:18Z;71.000;99.555000;99.745495;-0.190495;12.820000;0.000000;59.277767000;59.277767000;0.000000000;18.008919000;18.008919000;0.000000000;false;12.820000;13.461000;-0.641000;13.153929;-0.333929
2026-07-12T19:48:18.399Z;71.399;104.750000;105.090410;-0.340410;13.156000;0.000000;59.277733000;59.277733000;0.000000000;18.008858000;18.008858000;0.000000000;false;13.156000;13.814000;-0.658000;13.724861;-0.568861
2026-07-12T19:48:18.399Z;71.399;104.750000;105.090410;-0.340410;13.156000;0.000000;59.277733000;59.277733000;0.000000000;18.008858000;18.008858000;0.000000000;false;13.156000;13.814000;-0.658000;13.724861;-0.568861
2026-07-12T19:48:19Z;72.000;112.796000;113.005382;-0.209382;13.662000;0.000000;59.277679000;59.277679000;0.000000000;18.008764000;18.008764000;0.000000000;false;13.662000;14.345000;-0.683000;14.022232;-0.360232
2026-07-12T19:48:19Z;72.000;112.796000;113.005382;-0.209382;13.662000;0.000000;59.277679000;59.277679000;0.000000000;18.008764000;18.008764000;0.000000000;false;13.662000;14.345000;-0.683000;14.022232;-0.360232
2026-07-12T19:48:19.399Z;72.399;118.328000;118.699733;-0.371733;14.000000;0.000000;59.277641000;59.277641000;0.000000000;18.008701000;18.008701000;0.000000000;false;14.000000;14.700000;-0.700000;14.608599;-0.608599
2026-07-12T19:48:19.399Z;72.399;118.328000;118.699733;-0.371733;14.000000;0.000000;59.277641000;59.277641000;0.000000000;18.008701000;18.008701000;0.000000000;false;14.000000;14.700000;-0.700000;14.608599;-0.608599
2026-07-12T19:48:20Z;73.000;126.880000;127.263503;-0.383503;14.507000;0.000000;59.277584000;59.277584000;0.000000000;18.008600000;18.008600000;0.000000000;false;14.507000;15.233000;-0.726000;14.894198;-0.387198
2026-07-12T19:48:20Z;73.000;126.880000;127.263503;-0.383503;14.507000;0.000000;59.277584000;59.277584000;0.000000000;18.008600000;18.008600000;0.000000000;false;14.507000;15.233000;-0.726000;14.894198;-0.387198
2026-07-12T19:48:20.399Z;73.399;132.751000;133.308721;-0.557721;14.846000;0.000000;59.277546000;59.277546000;0.000000000;18.008533000;18.008533000;0.000000000;false;14.846000;15.588000;-0.742000;15.495742;-0.649742
2026-07-12T19:48:20.399Z;73.399;132.751000;133.308721;-0.557721;14.846000;0.000000;59.277546000;59.277546000;0.000000000;18.008533000;18.008533000;0.000000000;false;14.846000;15.588000;-0.742000;15.495742;-0.649742
2026-07-12T19:48:21Z;74.000;141.811000;141.986503;-0.175503;15.354000;0.000000;59.277489000;59.277489000;0.000000000;18.008427000;18.008427000;0.000000000;false;15.354000;16.122000;-0.768000;15.768057;-0.414057
2026-07-12T19:48:21Z;74.000;141.811000;141.986503;-0.175503;15.354000;0.000000;59.277489000;59.277489000;0.000000000;18.008427000;18.008427000;0.000000000;false;15.354000;16.122000;-0.768000;15.768057;-0.414057
2026-07-12T19:48:21.399Z;74.399;148.020000;148.383204;-0.363204;15.693000;0.000000;59.277443000;59.277443000;0.000000000;18.008356000;18.008356000;0.000000000;false;15.693000;16.478000;-0.785000;16.383630;-0.690630
2026-07-12T19:48:21.399Z;74.399;148.020000;148.383204;-0.363204;15.693000;0.000000;59.277443000;59.277443000;0.000000000;18.008356000;18.008356000;0.000000000;false;15.693000;16.478000;-0.785000;16.383630;-0.690630
2026-07-12T19:48:22Z;75.000;157.588000;157.881761;-0.293761;16.201000;0.000000;59.277378000;59.277378000;0.000000000;18.008249000;18.008249000;0.000000000;false;16.201000;17.011000;-0.810000;16.639781;-0.438781
2026-07-12T19:48:22Z;75.000;157.588000;157.881761;-0.293761;16.201000;0.000000;59.277378000;59.277378000;0.000000000;18.008249000;18.008249000;0.000000000;false;16.201000;17.011000;-0.810000;16.639781;-0.438781
2026-07-12T19:48:22.399Z;75.399;164.137000;164.629303;-0.492303;16.540000;0.000000;59.277332000;59.277332000;0.000000000;18.008175000;18.008175000;0.000000000;false;16.540000;17.367000;-0.827000;17.271277;-0.731277
2026-07-12T19:48:22.399Z;75.399;164.137000;164.629303;-0.492303;16.540000;0.000000;59.277332000;59.277332000;0.000000000;18.008175000;18.008175000;0.000000000;false;16.540000;17.367000;-0.827000;17.271277;-0.731277
2026-07-12T19:48:23Z;76.000;174.213000;174.522768;-0.309768;17.048000;0.000000;59.277264000;59.277264000;0.000000000;18.008062000;18.008062000;0.000000000;false;17.048000;17.901000;-0.853000;17.513293;-0.465293
2026-07-12T19:48:23Z;76.000;174.213000;174.522768;-0.309768;17.048000;0.000000;59.277264000;59.277264000;0.000000000;18.008062000;18.008062000;0.000000000;false;17.048000;17.901000;-0.853000;17.513293;-0.465293
2026-07-12T19:48:23.599Z;76.599;184.595000;185.268965;-0.673965;17.557000;0.000000;59.277191000;59.277191000;0.000000000;18.007946000;18.007946000;0.000000000;false;17.557000;18.434000;-0.877000;18.352458;-0.795458
2026-07-12T19:48:23.599Z;76.599;184.595000;185.268965;-0.673965;17.557000;0.000000;59.277191000;59.277191000;0.000000000;18.007946000;18.007946000;0.000000000;false;17.557000;18.434000;-0.877000;18.352458;-0.795458
2026-07-12T19:48:24Z;77.000;191.685000;191.850329;-0.165329;17.894000;0.000000;59.277145000;59.277145000;0.000000000;18.007866000;18.007866000;0.000000000;false;17.894000;18.789000;-0.895000;18.391410;-0.497410
2026-07-12T19:48:24Z;77.000;191.685000;191.850329;-0.165329;17.894000;0.000000;59.277145000;59.277145000;0.000000000;18.007866000;18.007866000;0.000000000;false;17.894000;18.789000;-0.895000;18.391410;-0.497410
2026-07-12T19:48:24.599Z;77.599;202.571000;203.123336;-0.552336;18.390000;0.000000;59.277069000;59.277069000;0.000000000;18.007744000;18.007744000;0.000000000;false;18.390000;19.310000;-0.920000;19.229670;-0.839670
2026-07-12T19:48:24.599Z;77.599;202.571000;203.123336;-0.552336;18.390000;0.000000;59.277069000;59.277069000;0.000000000;18.007744000;18.007744000;0.000000000;false;18.390000;19.310000;-0.920000;19.229670;-0.839670
2026-07-12T19:48:25Z;78.000;209.992000;210.128491;-0.136491;18.714000;0.000000;59.277020000;59.277020000;0.000000000;18.007660000;18.007660000;0.000000000;false;18.714000;19.650000;-0.936000;19.240323;-0.526323
2026-07-12T19:48:25Z;78.000;209.992000;210.128491;-0.136491;18.714000;0.000000;59.277020000;59.277020000;0.000000000;18.007660000;18.007660000;0.000000000;false;18.714000;19.650000;-0.936000;19.240323;-0.526323
2026-07-12T19:48:25.599Z;78.599;221.364000;221.909666;-0.545666;19.190000;0.000000;59.276939000;59.276939000;0.000000000;18.007532000;18.007532000;0.000000000;false;19.190000;20.149000;-0.959000;20.071311;-0.881311
2026-07-12T19:48:25.599Z;78.599;221.364000;221.909666;-0.545666;19.190000;0.000000;59.276939000;59.276939000;0.000000000;18.007532000;18.007532000;0.000000000;false;19.190000;20.149000;-0.959000;20.071311;-0.881311
2026-07-12T19:48:26Z;79.000;229.102000;229.392134;-0.290134;19.501000;0.000000;59.276886000;59.276886000;0.000000000;18.007444000;18.007444000;0.000000000;false;19.501000;20.477000;-0.976000;20.051300;-0.550300
2026-07-12T19:48:26Z;79.000;229.102000;229.392134;-0.290134;19.501000;0.000000;59.276886000;59.276886000;0.000000000;18.007444000;18.007444000;0.000000000;false;19.501000;20.477000;-0.976000;20.051300;-0.550300
2026-07-12T19:48:26.599Z;79.599;240.942000;241.661013;-0.719013;19.961000;0.000000;59.276806000;59.276806000;0.000000000;18.007311000;18.007311000;0.000000000;false;19.961000;20.959000;-0.998000;20.882445;-0.921445
2026-07-12T19:48:26.599Z;79.599;240.942000;241.661013;-0.719013;19.961000;0.000000;59.276806000;59.276806000;0.000000000;18.007311000;18.007311000;0.000000000;false;19.961000;20.959000;-0.998000;20.882445;-0.921445
2026-07-12T19:48:27Z;80.000;248.986000;249.317940;-0.331940;20.262000;0.000000;59.276749000;59.276749000;0.000000000;18.007221000;18.007221000;0.000000000;false;20.262000;21.275000;-1.013000;20.840798;-0.578798
2026-07-12T19:48:27Z;80.000;248.986000;249.317940;-0.331940;20.262000;0.000000;59.276749000;59.276749000;0.000000000;18.007221000;18.007221000;0.000000000;false;20.262000;21.275000;-1.013000;20.840798;-0.578798
2026-07-12T19:48:27.599Z;80.599;261.277000;262.059914;-0.782914;20.707000;0.000000;59.276665000;59.276665000;0.000000000;18.007082000;18.007082000;0.000000000;false;20.707000;21.742000;-1.035000;21.667472;-0.960472
2026-07-12T19:48:27.599Z;80.599;261.277000;262.059914;-0.782914;20.707000;0.000000;59.276665000;59.276665000;0.000000000;18.007082000;18.007082000;0.000000000;false;20.707000;21.742000;-1.035000;21.667472;-0.960472
2026-07-12T19:48:28Z;81.000;269.619000;269.910833;-0.291833;20.999000;0.000000;59.276608000;59.276608000;0.000000000;18.006989000;18.006989000;0.000000000;false;20.999000;22.049000;-1.050000;21.601371;-0.602371
2026-07-12T19:48:28Z;81.000;269.619000;269.910833;-0.291833;20.999000;0.000000;59.276608000;59.276608000;0.000000000;18.006989000;18.006989000;0.000000000;false;20.999000;22.049000;-1.050000;21.601371;-0.602371
2026-07-12T19:48:28.599Z;81.599;282.348000;283.109974;-0.761974;21.429000;0.000000;59.276516000;59.276516000;0.000000000;18.006853000;18.006853000;0.000000000;false;21.429000;22.501000;-1.072000;22.427358;-0.998358
2026-07-12T19:48:28.599Z;81.599;282.348000;283.109974;-0.761974;21.429000;0.000000;59.276516000;59.276516000;0.000000000;18.006853000;18.006853000;0.000000000;false;21.429000;22.501000;-1.072000;22.427358;-0.998358
2026-07-12T19:48:29Z;82.000;290.976000;291.258676;-0.282676;21.710000;0.000000;59.276455000;59.276455000;0.000000000;18.006762000;18.006762000;0.000000000;false;21.710000;22.796000;-1.086000;22.338741;-0.628741
2026-07-12T19:48:29Z;82.000;290.976000;291.258676;-0.282676;21.710000;0.000000;59.276455000;59.276455000;0.000000000;18.006762000;18.006762000;0.000000000;false;21.710000;22.796000;-1.086000;22.338741;-0.628741
2026-07-12T19:48:29.599Z;82.599;304.126000;304.898963;-0.772963;22.122000;0.000000;59.276360000;59.276360000;0.000000000;18.006622000;18.006622000;0.000000000;false;22.122000;23.228000;-1.106000;23.157158;-1.035158
2026-07-12T19:48:29.599Z;82.599;304.126000;304.898963;-0.772963;22.122000;0.000000;59.276360000;59.276360000;0.000000000;18.006622000;18.006622000;0.000000000;false;22.122000;23.228000;-1.106000;23.157158;-1.035158
2026-07-12T19:48:30Z;83.000;313.029000;313.457749;-0.428749;22.391000;0.000000;59.276295000;59.276295000;0.000000000;18.006529000;18.006529000;0.000000000;false;22.391000;23.510000;-1.119000;23.047704;-0.656704
2026-07-12T19:48:30Z;83.000;313.029000;313.457749;-0.428749;22.391000;0.000000;59.276295000;59.276295000;0.000000000;18.006529000;18.006529000;0.000000000;false;22.391000;23.510000;-1.119000;23.047704;-0.656704
2026-07-12T19:48:30.599Z;83.599;326.582000;327.520892;-0.938892;22.785000;0.000000;59.276199000;59.276199000;0.000000000;18.006384000;18.006384000;0.000000000;false;22.785000;23.924000;-1.139000;23.855152;-1.070152
2026-07-12T19:48:30.599Z;83.599;326.582000;327.520892;-0.938892;22.785000;0.000000;59.276199000;59.276199000;0.000000000;18.006384000;18.006384000;0.000000000;false;22.785000;23.924000;-1.139000;23.855152;-1.070152
2026-07-12T19:48:31Z;84.000;335.747000;336.060096;-0.313096;23.042000;0.000000;59.276134000;59.276134000;0.000000000;18.006287000;18.006287000;0.000000000;false;23.042000;24.194000;-1.152000;23.718370;-0.676370
2026-07-12T19:48:31Z;84.000;335.747000;336.060096;-0.313096;23.042000;0.000000;59.276134000;59.276134000;0.000000000;18.006287000;18.006287000;0.000000000;false;23.042000;24.194000;-1.152000;23.718370;-0.676370
2026-07-12T19:48:31.599Z;84.599;349.686000;350.525778;-0.839778;23.419000;0.000000;59.276035000;59.276035000;0.000000000;18.006140000;18.006140000;0.000000000;true;23.419000;24.590000;-1.171000;24.522775;-1.103775
2026-07-12T19:48:31.599Z;84.599;349.686000;350.525778;-0.839778;23.419000;0.000000;59.276035000;59.276035000;0.000000000;18.006140000;18.006140000;0.000000000;true;23.419000;24.590000;-1.171000;24.522775;-1.103775
2026-07-12T19:48:32Z;85.000;359.103000;360.410877;-1.307877;23.666000;0.000000;59.275967000;59.275967000;0.000000000;18.006039000;18.006039000;0.000000000;true;23.666000;24.849000;-1.183000;24.801204;-1.135204
2026-07-12T19:48:32Z;85.000;359.103000;360.410877;-1.307877;23.666000;0.000000;59.275967000;59.275967000;0.000000000;18.006039000;18.006039000;0.000000000;true;23.666000;24.849000;-1.183000;24.801204;-1.135204
2026-07-12T19:48:32.599Z;85.599;373.412000;375.372339;-1.960339;24.031000;0.000000;59.275864000;59.275864000;0.000000000;18.005888000;18.005888000;0.000000000;true;24.031000;25.233000;-1.202000;25.183875;-1.152875
2026-07-12T19:48:32.599Z;85.599;373.412000;375.372339;-1.960339;24.031000;0.000000;59.275864000;59.275864000;0.000000000;18.005888000;18.005888000;0.000000000;true;24.031000;25.233000;-1.202000;25.183875;-1.152875
2026-07-12T19:48:33Z;86.000;383.073000;385.515986;-2.442986;24.271000;0.000000;59.275795000;59.275795000;0.000000000;18.005785000;18.005785000;0.000000000;true;24.271000;25.485000;-1.214000;25.439125;-1.168125
2026-07-12T19:48:33Z;86.000;383.073000;385.515986;-2.442986;24.271000;0.000000;59.275795000;59.275795000;0.000000000;18.005785000;18.005785000;0.000000000;true;24.271000;25.485000;-1.214000;25.439125;-1.168125
2026-07-12T19:48:33.599Z;86.599;397.743000;400.856225;-3.113225;24.627000;0.000000;59.275688000;59.275688000;0.000000000;18.005630000;18.005630000;0.000000000;true;24.627000;25.858000;-1.231000;25.810546;-1.183546
