Time (Instant);ElapsedTime (s);PositionRef S3.GPS_POSITION_NOISE_3M (m);PositionDispl S3.GPS_POSITION_NOISE_3M (m);PositionError S3.GPS_POSITION_NOISE_3M (m);GpsSpeedInput S3.GPS_POSITION_NOISE_3M (m/s);GpsSpeedInputError S3.GPS_POSITION_NOISE_3M (m/s);LatitudeRef S3.GPS_POSITION_NOISE_3M (deg);LatitudeInput S3.GPS_POSITION_NOISE_3M (deg);LatitudeError S3.GPS_POSITION_NOISE_3M (deg);LongitudeRef S3.GPS_POSITION_NOISE_3M (deg);LongitudeInput S3.GPS_POSITION_NOISE_3M (deg);LongitudeError S3.GPS_POSITION_NOISE_3M (deg);GpsInvalidInput S3.GPS_POSITION_NOISE_3M;SpeedRef S3.GPS_POSITION_NOISE_3M (m/s);TrainSpeedInput S3.GPS_POSITION_NOISE_3M (m/s);TrainSpeedInputError S3.GPS_POSITION_NOISE_3M (m/s);SpeedDispl S3.GPS_POSITION_NOISE_3M (m/s);SpeedDisplError S3.GPS_POSITION_NOISE_3M (m/s)
2026-07-13T19:48:02.799Z;55.799;717.763000;715.812135;1.950865;24.704000;0.000000;59.273407000;59.273453000;-0.000046000;18.002298000;18.002335000;-0.000037000;false;24.704000;24.704000;0.000000;24.711827;-0.007827
2026-07-13T19:48:02.799Z;55.799;717.763000;715.812135;1.950865;24.704000;0.000000;59.273407000;59.273453000;-0.000046000;18.002298000;18.002335000;-0.000037000;false;24.704000;24.704000;0.000000;24.711827;-0.007827
2026-07-13T19:48:03.399Z;56.399;732.564000;729.565495;2.998505;24.632000;0.000000;59.273300000;59.273300000;0.000000000;18.002142000;18.002174000;-0.000032000;false;24.632000;24.632000;0.000000;24.640952;-0.008952
2026-07-13T19:48:03.399Z;56.399;732.564000;729.565495;2.998505;24.632000;0.000000;59.273300000;59.273300000;0.000000000;18.002142000;18.002174000;-0.000032000;false;24.632000;24.632000;0.000000;24.640952;-0.008952
2026-07-13T19:48:03.799Z;56.799;742.407000;739.413475;2.993525;24.583000;0.000000;59.273232000;59.273235000;-0.000003000;18.002037000;18.002008000;0.000029000;false;24.583000;24.583000;0.000000;24.591433;-0.008433
2026-07-13T19:48:03.799Z;56.799;742.407000;739.413475;2.993525;24.583000;0.000000;59.273232000;59.273235000;-0.000003000;18.002037000;18.002008000;0.000029000;false;24.583000;24.583000;0.000000;24.591433;-0.008433
2026-07-13T19:48:04.399Z;57.399;757.135000;752.458156;4.676844;24.509000;0.000000;59.273129000;59.273102000;0.000027000;18.001883000;18.001900000;-0.000017000;false;24.509000;24.509000;0.000000;24.517633;-0.008633
2026-07-13T19:48:04.399Z;57.399;757.135000;752.458156;4.676844;24.509000;0.000000;59.273129000;59.273102000;0.000027000;18.001883000;18.001900000;-0.000017000;false;24.509000;24.509000;0.000000;24.517633;-0.008633
2026-07-13T19:48:05Z;58.000;771.818000;770.114779;1.703221;24.435000;0.000000;59.273022000;59.273010000;0.000012000;18.001726000;18.001785000;-0.000059000;false;24.435000;24.435000;0.000000;24.449690;-0.014690
2026-07-13T19:48:05Z;58.000;771.818000;770.114779;1.703221;24.435000;0.000000;59.273022000;59.273010000;0.000012000;18.001726000;18.001785000;-0.000059000;false;24.435000;24.435000;0.000000;24.449690;-0.014690
2026-07-13T19:48:05.399Z;58.399;781.582000;779.861658;1.720342;24.386000;0.000000;59.272953000;59.272892000;0.000061000;18.001623000;18.001637000;-0.000014000;false;24.386000;24.386000;0.000000;24.395070;-0.009070
2026-07-13T19:48:05.399Z;58.399;781.582000;779.861658;1.720342;24.386000;0.000000;59.272953000;59.272892000;0.000061000;18.001623000;18.001637000;-0.000014000;false;24.386000;24.386000;0.000000;24.395070;-0.009070
2026-07-13T19:48:06Z;59.000;796.192000;796.326854;-0.134854;24.313000;0.000000;59.272850000;59.272842000;0.000008000;18.001469000;18.001472000;-0.000003000;false;24.313000;24.313000;0.000000;24.323848;-0.010848
2026-07-13T19:48:06Z;59.000;796.192000;796.326854;-0.134854;24.313000;0.000000;59.272850000;59.272842000;0.000008000;18.001469000;18.001472000;-0.000003000;false;24.313000;24.313000;0.000000;24.323848;-0.010848
2026-07-13T19:48:06.399Z;59.399;805.907000;806.024352;-0.117352;24.265000;0.000000;59.272781000;59.272789000;-0.000008000;18.001366000;18.001394000;-0.000028000;false;24.265000;24.265000;0.000000;24.273430;-0.008430
2026-07-13T19:48:06.399Z;59.399;805.907000;806.024352;-0.117352;24.265000;0.000000;59.272781000;59.272789000;-0.000008000;18.001366000;18.001394000;-0.000028000;false;24.265000;24.265000;0.000000;24.273430;-0.008430
2026-07-13T19:48:07Z;60.000;820.445000;822.167346;-1.722346;24.193000;0.000000;59.272678000;59.272648000;0.000030000;18.001213000;18.001230000;-0.000017000;false;24.193000;24.193000;0.000000;24.203342;-0.010342
2026-07-13T19:48:07Z;60.000;820.445000;822.167346;-1.722346;24.193000;0.000000;59.272678000;59.272648000;0.000030000;18.001213000;18.001230000;-0.000017000;false;24.193000;24.193000;0.000000;24.203342;-0.010342
2026-07-13T19:48:07.399Z;60.399;830.112000;831.816904;-1.704904;24.146000;0.000000;59.272610000;59.272621000;-0.000011000;18.001110000;18.001070000;0.000040000;false;24.146000;24.146000;0.000000;24.153997;-0.007997
2026-07-13T19:48:07.399Z;60.399;830.112000;831.816904;-1.704904;24.146000;0.000000;59.272610000;59.272621000;-0.000011000;18.001110000;18.001070000;0.000040000;false;24.146000;24.146000;0.000000;24.153997;-0.007997
2026-07-13T19:48:08Z;61.000;844.579000;844.184378;0.394622;24.075000;0.000000;59.272507000;59.272537000;-0.000030000;18.000956000;18.000906000;0.000050000;false;24.075000;24.075000;0.000000;24.074769;0.000231
2026-07-13T19:48:08Z;61.000;844.579000;844.184378;0.394622;24.075000;0.000000;59.272507000;59.272537000;-0.000030000;18.000956000;18.000906000;0.000050000;false;24.075000;24.075000;0.000000;24.074769;0.000231
2026-07-13T19:48:08.399Z;61.399;854.199000;853.784622;0.414378;24.028000;0.000000;59.272442000;59.272446000;-0.000004000;18.000853000;18.000788000;0.000065000;false;24.028000;24.028000;0.000000;24.035743;-0.007743
2026-07-13T19:48:08.399Z;61.399;854.199000;853.784622;0.414378;24.028000;0.000000;59.272442000;59.272446000;-0.000004000;18.000853000;18.000788000;0.000065000;false;24.028000;24.028000;0.000000;24.035743;-0.007743
2026-07-13T19:48:09Z;62.000;868.595000;859.618828;8.976172;23.958000;0.000000;59.272339000;59.272408000;-0.000069000;18.000698000;18.000835000;-0.000137000;false;23.958000;23.958000;0.000000;23.939721;0.018279
2026-07-13T19:48:09Z;62.000;868.595000;859.618828;8.976172;23.958000;0.000000;59.272339000;59.272408000;-0.000069000;18.000698000;18.000835000;-0.000137000;false;23.958000;23.958000;0.000000;23.939721;0.018279
2026-07-13T19:48:09.399Z;62.399;878.169000;869.168552;9.000448;23.912000;0.000000;59.272270000;59.272221000;0.000049000;18.000593000;18.000540000;0.000053000;false;23.912000;23.912000;0.000000;23.917752;-0.005752
2026-07-13T19:48:09.399Z;62.399;878.169000;869.168552;9.000448;23.912000;0.000000;59.272270000;59.272221000;0.000049000;18.000593000;18.000540000;0.000053000;false;23.912000;23.912000;0.000000;23.917752;-0.005752
2026-07-13T19:48:10Z;63.000;892.495000;886.634607;5.860393;23.842000;0.000000;59.272167000;59.272163000;0.000004000;18.000437000;18.000591000;-0.000154000;false;23.842000;23.842000;0.000000;23.856763;-0.014763
2026-07-13T19:48:10Z;63.000;892.495000;886.634607;5.860393;23.842000;0.000000;59.272167000;59.272163000;0.000004000;18.000437000;18.000591000;-0.000154000;false;23.842000;23.842000;0.000000;23.856763;-0.014763
2026-07-13T19:48:10.399Z;63.399;902.023000;896.145118;5.877882;23.795000;0.000000;59.272099000;59.272072000;0.000027000;18.000334000;18.000320000;0.000014000;false;23.795000;23.795000;0.000000;23.803744;-0.008744
2026-07-13T19:48:10.399Z;63.399;902.023000;896.145118;5.877882;23.795000;0.000000;59.272099000;59.272072000;0.000027000;18.000334000;18.000320000;0.000014000;false;23.795000;23.795000;0.000000;23.803744;-0.008744
2026-07-13T19:48:11Z;64.000;916.278000;918.807535;-2.529535;23.724000;0.000000;59.271999000;59.271931000;0.000068000;18.000179000;18.000208000;-0.000029000;false;23.724000;23.724000;0.000000;23.753905;-0.029905
2026-07-13T19:48:11Z;64.000;916.278000;918.807535;-2.529535;23.724000;0.000000;59.271999000;59.271931000;0.000068000;18.000179000;18.000208000;-0.000029000;false;23.724000;23.724000;0.000000;23.753905;-0.029905
2026-07-13T19:48:11.399Z;64.399;925.758000;928.274231;-2.516231;23.676000;0.000000;59.271931000;59.271915000;0.000016000;18.000076000;18.000029000;0.000047000;false;23.676000;23.676000;0.000000;23.686588;-0.010588
2026-07-13T19:48:11.399Z;64.399;925.758000;928.274231;-2.516231;23.676000;0.000000;59.271931000;59.271915000;0.000016000;18.000076000;18.000029000;0.000047000;false;23.676000;23.676000;0.000000;23.686588;-0.010588
2026-07-13T19:48:12Z;65.000;939.943000;937.238633;2.704367;23.604000;0.000000;59.271832000;59.271843000;-0.000011000;17.999924000;17.999992000;-0.000068000;false;23.604000;23.604000;0.000000;23.596209;0.007791
2026-07-13T19:48:12Z;65.000;939.943000;937.238633;2.704367;23.604000;0.000000;59.271832000;59.271843000;-0.000011000;17.999924000;17.999992000;-0.000068000;false;23.604000;23.604000;0.000000;23.596209;0.007791
2026-07-13T19:48:12.399Z;65.399;949.375000;946.649204;2.725796;23.556000;0.000000;59.271763000;59.271751000;0.000012000;17.999821000;17.999840000;-0.000019000;false;23.556000;23.556000;0.000000;23.563192;-0.007192
2026-07-13T19:48:12.399Z;65.399;949.375000;946.649204;2.725796;23.556000;0.000000;59.271763000;59.271751000;0.000012000;17.999821000;17.999840000;-0.000019000;false;23.556000;23.556000;0.000000;23.563192;-0.007192
2026-07-13T19:48:13Z;66.000;963.486000;968.632583;-5.146583;23.483000;0.000000;59.271664000;59.271580000;0.000084000;17.999670000;17.999666000;0.000004000;false;23.483000;23.483000;0.000000;23.512089;-0.029089
2026-07-13T19:48:13Z;66.000;963.486000;968.632583;-5.146583;23.483000;0.000000;59.271664000;59.271580000;0.000084000;17.999670000;17.999666000;0.000004000;false;23.483000;23.483000;0.000000;23.512089;-0.029089
2026-07-13T19:48:13.399Z;66.399;972.870000;978.002645;-5.132645;23.433000;0.000000;59.271595000;59.271561000;0.000034000;17.999569000;17.999567000;0.000002000;false;23.433000;23.433000;0.000000;23.443530;-0.010530
2026-07-13T19:48:13.399Z;66.399;972.870000;978.002645;-5.132645;23.433000;0.000000;59.271595000;59.271561000;0.000034000;17.999569000;17.999567000;0.000002000;false;23.433000;23.433000;0.000000;23.443530;-0.010530
2026-07-13T19:48:14Z;67.000;986.907000;988.345436;-1.438436;23.358000;0.000000;59.271496000;59.271484000;0.000012000;17.999422000;17.999422000;0.000000000;false;23.358000;23.358000;0.000000;23.354395;0.003605
2026-07-13T19:48:14Z;67.000;986.907000;988.345436;-1.438436;23.358000;0.000000;59.271496000;59.271484000;0.000012000;17.999422000;17.999422000;0.000000000;false;23.358000;23.358000;0.000000;23.354395;0.003605
2026-07-13T19:48:14.399Z;67.399;996.240000;997.658497;-1.418497;23.308000;0.000000;59.271427000;59.271420000;0.000007000;17.999325000;17.999344000;-0.000019000;false;23.308000;23.308000;0.000000;23.315567;-0.007567
2026-07-13T19:48:14.399Z;67.399;996.240000;997.658497;-1.418497;23.308000;0.000000;59.271427000;59.271420000;0.000007000;17.999325000;17.999344000;-0.000019000;false;23.308000;23.308000;0.000000;23.315567;-0.007567
2026-07-13T19:48:15Z;68.000;1010.202000;1012.439391;-2.237391;23.231000;0.000000;59.271324000;59.271317000;0.000007000;17.999180000;17.999128000;0.000052000;false;23.231000;23.231000;0.000000;23.239793;-0.008793
2026-07-13T19:48:15Z;68.000;1010.202000;1012.439391;-2.237391;23.231000;0.000000;59.271324000;59.271317000;0.000007000;17.999180000;17.999128000;0.000052000;false;23.231000;23.231000;0.000000;23.239793;-0.008793
2026-07-13T19:48:15.399Z;68.399;1019.484000;1021.704375;-2.220375;23.180000;0.000000;59.271255000;59.271255000;0.000000000;17.999090000;17.999165000;-0.000075000;false;23.180000;23.180000;0.000000;23.188781;-0.008781
2026-07-13T19:48:15.399Z;68.399;1019.484000;1021.704375;-2.220375;23.180000;0.000000;59.271255000;59.271255000;0.000000000;17.999090000;17.999165000;-0.000075000;false;23.180000;23.180000;0.000000;23.188781;-0.008781
2026-07-13T19:48:16Z;69.000;1033.369000;1031.592441;1.776559;23.102000;0.000000;59.271152000;59.271164000;-0.000012000;17.998957000;17.998995000;-0.000038000;false;23.102000;23.102000;0.000000;23.096961;0.005039
2026-07-13T19:48:16Z;69.000;1033.369000;1031.592441;1.776559;23.102000;0.000000;59.271152000;59.271164000;-0.000012000;17.998957000;17.998995000;-0.000038000;false;23.102000;23.102000;0.000000;23.096961;0.005039
2026-07-13T19:48:16.399Z;69.399;1042.599000;1040.802749;1.796251;23.049000;0.000000;59.271084000;59.271088000;-0.000004000;17.998869000;17.998890000;-0.000021000;false;23.049000;23.049000;0.000000;23.057527;-0.008527
2026-07-13T19:48:16.399Z;69.399;1042.599000;1040.802749;1.796251;23.049000;0.000000;59.271084000;59.271088000;-0.000004000;17.998869000;17.998890000;-0.000021000;false;23.049000;23.049000;0.000000;23.057527;-0.008527
2026-07-13T19:48:17Z;70.000;1056.405000;1055.764416;0.640584;22.971000;0.000000;59.270977000;59.270988000;-0.000011000;17.998737000;17.998716000;0.000021000;false;22.971000;22.971000;0.000000;22.980289;-0.009289
2026-07-13T19:48:17Z;70.000;1056.405000;1055.764416;0.640584;22.971000;0.000000;59.270977000;59.270988000;-0.000011000;17.998737000;17.998716000;0.000021000;false;22.971000;22.971000;0.000000;22.980289;-0.009289
2026-07-13T19:48:17.399Z;70.399;1065.583000;1064.925490;0.657510;22.918000;0.000000;59.270908000;59.270920000;-0.000012000;17.998650000;17.998663000;-0.000013000;false;22.918000;22.918000;0.000000;22.927161;-0.009161
2026-07-13T19:48:17.399Z;70.399;1065.583000;1064.925490;0.657510;22.918000;0.000000;59.270908000;59.270920000;-0.000012000;17.998650000;17.998663000;-0.000013000;false;22.918000;22.918000;0.000000;22.927161;-0.009161
2026-07-13T19:48:18Z;71.000;1079.310000;1076.381824;2.928176;22.839000;0.000000;59.270805000;59.270840000;-0.000035000;17.998518000;17.998522000;-0.000004000;false;22.839000;22.839000;0.000000;22.838885;0.000115
2026-07-13T19:48:18Z;71.000;1079.310000;1076.381824;2.928176;22.839000;0.000000;59.270805000;59.270840000;-0.000035000;17.998518000;17.998522000;-0.000004000;false;22.839000;22.839000;0.000000;22.838885;0.000115
2026-07-13T19:48:18.399Z;71.399;1088.435000;1085.488238;2.946762;22.786000;0.000000;59.270737000;59.270706000;0.000031000;17.998434000;17.998482000;-0.000048000;false;22.786000;22.786000;0.000000;22.794798;-0.008798
2026-07-13T19:48:18.399Z;71.399;1088.435000;1085.488238;2.946762;22.786000;0.000000;59.270737000;59.270706000;0.000031000;17.998434000;17.998482000;-0.000048000;false;22.786000;22.786000;0.000000;22.794798;-0.008798
2026-07-13T19:48:19Z;72.000;1102.083000;1102.471886;-0.388886;22.707000;0.000000;59.270630000;59.270634000;-0.000004000;17.998316000;17.998259000;0.000057000;false;22.707000;22.707000;0.000000;22.723591;-0.016591
2026-07-13T19:48:19Z;72.000;1102.083000;1102.471886;-0.388886;22.707000;0.000000;59.270630000;59.270634000;-0.000004000;17.998316000;17.998259000;0.000057000;false;22.707000;22.707000;0.000000;22.723591;-0.016591
2026-07-13T19:48:19.399Z;72.399;1111.155000;1111.529383;-0.374383;22.655000;0.000000;59.270561000;59.270569000;-0.000008000;17.998238000;17.998295000;-0.000057000;false;22.655000;22.655000;0.000000;22.664720;-0.009720
2026-07-13T19:48:19.399Z;72.399;1111.155000;1111.529383;-0.374383;22.655000;0.000000;59.270561000;59.270569000;-0.000008000;17.998238000;17.998295000;-0.000057000;false;22.655000;22.655000;0.000000;22.664720;-0.009720
2026-07-13T19:48:20Z;73.000;1124.725000;1122.957380;1.767620;22.576000;0.000000;59.270454000;59.270470000;-0.000016000;17.998119000;17.998140000;-0.000021000;false;22.576000;22.576000;0.000000;22.576694;-0.000694
2026-07-13T19:48:20Z;73.000;1124.725000;1122.957380;1.767620;22.576000;0.000000;59.270454000;59.270470000;-0.000016000;17.998119000;17.998140000;-0.000021000;false;22.576000;22.576000;0.000000;22.576694;-0.000694
2026-07-13T19:48:20.399Z;73.399;1133.745000;1131.959141;1.785859;22.524000;0.000000;59.270382000;59.270367000;0.000015000;17.998047000;17.997978000;0.000069000;false;22.524000;22.524000;0.000000;22.532286;-0.008286
2026-07-13T19:48:20.399Z;73.399;1133.745000;1131.959141;1.785859;22.524000;0.000000;59.270382000;59.270367000;0.000015000;17.998047000;17.997978000;0.000069000;false;22.524000;22.524000;0.000000;22.532286;-0.008286
2026-07-13T19:48:21Z;74.000;1147.235000;1146.855140;0.379860;22.445000;0.000000;59.270271000;59.270275000;-0.000004000;17.997948000;17.997929000;0.000019000;false;22.445000;22.445000;0.000000;22.455460;-0.010460
2026-07-13T19:48:21Z;74.000;1147.235000;1146.855140;0.379860;22.445000;0.000000;59.270271000;59.270275000;-0.000004000;17.997948000;17.997929000;0.000019000;false;22.445000;22.445000;0.000000;22.455460;-0.010460
2026-07-13T19:48:21.399Z;74.399;1156.203000;1155.806753;0.396247;22.393000;0.000000;59.270195000;59.270241000;-0.000046000;17.997879000;17.997915000;-0.000036000;false;22.393000;22.393000;0.000000;22.402088;-0.009088
2026-07-13T19:48:21.399Z;74.399;1156.203000;1155.806753;0.396247;22.393000;0.000000;59.270195000;59.270241000;-0.000046000;17.997879000;17.997915000;-0.000036000;false;22.393000;22.393000;0.000000;22.402088;-0.009088
2026-07-13T19:48:22Z;75.000;1169.615000;1165.426326;4.188674;22.314000;0.000000;59.270084000;59.270149000;-0.000065000;17.997780000;17.997715000;0.000065000;false;22.314000;22.314000;0.000000;22.309733;0.004267
2026-07-13T19:48:22Z;75.000;1169.615000;1165.426326;4.188674;22.314000;0.000000;59.270084000;59.270149000;-0.000065000;17.997780000;17.997715000;0.000065000;false;22.314000;22.314000;0.000000;22.309733;0.004267
2026-07-13T19:48:22.399Z;75.399;1178.530000;1174.322441;4.207559;22.262000;0.000000;59.270012000;59.269989000;0.000023000;17.997715000;17.997782000;-0.000067000;false;22.262000;22.262000;0.000000;22.270090;-0.008090
2026-07-13T19:48:22.399Z;75.399;1178.530000;1174.322441;4.207559;22.262000;0.000000;59.270012000;59.269989000;0.000023000;17.997715000;17.997782000;-0.000067000;false;22.262000;22.262000;0.000000;22.270090;-0.008090
2026-07-13T19:48:23Z;76.000;1191.864000;1190.052905;1.811095;22.184000;0.000000;59.269905000;59.269924000;-0.000019000;17.997629000;17.997583000;0.000046000;false;22.184000;22.184000;0.000000;22.197137;-0.013137
2026-07-13T19:48:23Z;76.000;1191.864000;1190.052905;1.811095;22.184000;0.000000;59.269905000;59.269924000;-0.000019000;17.997629000;17.997583000;0.000046000;false;22.184000;22.184000;0.000000;22.197137;-0.013137
2026-07-13T19:48:23.399Z;76.399;1200.727000;1198.900858;1.826142;22.131000;0.000000;59.269829000;59.269791000;0.000038000;17.997570000;17.997513000;0.000057000;false;22.131000;22.131000;0.000000;22.140947;-0.009947
2026-07-13T19:48:23.399Z;76.399;1200.727000;1198.900858;1.826142;22.131000;0.000000;59.269829000;59.269791000;0.000038000;17.997570000;17.997513000;0.000057000;false;22.131000;22.131000;0.000000;22.140947;-0.009947
2026-07-13T19:48:24Z;77.000;1213.982000;1215.415115;-1.433115;22.053000;0.000000;59.269722000;59.269699000;0.000023000;17.997482000;17.997490000;-0.000008000;false;22.053000;22.053000;0.000000;22.068470;-0.015470
2026-07-13T19:48:24Z;77.000;1213.982000;1215.415115;-1.433115;22.053000;0.000000;59.269722000;59.269699000;0.000023000;17.997482000;17.997490000;-0.000008000;false;22.053000;22.053000;0.000000;22.068470;-0.015470
2026-07-13T19:48:24.599Z;77.599;1227.191000;1228.611775;-1.420775;21.975000;0.000000;59.269615000;59.269581000;0.000034000;17.997396000;17.997477000;-0.000081000;false;21.975000;21.975000;0.000000;21.984748;-0.009748
2026-07-13T19:48:24.599Z;77.599;1227.191000;1228.611775;-1.420775;21.975000;0.000000;59.269615000;59.269581000;0.000034000;17.997396000;17.997477000;-0.000081000;false;21.975000;21.975000;0.000000;21.984748;-0.009748
2026-07-13T19:48:25Z;78.000;1235.970000;1239.037825;-3.067825;21.923000;0.000000;59.269539000;59.269524000;0.000015000;17.997343000;17.997244000;0.000099000;false;21.923000;21.923000;0.000000;21.933549;-0.010549
2026-07-13T19:48:25Z;78.000;1235.970000;1239.037825;-3.067825;21.923000;0.000000;59.269539000;59.269524000;0.000015000;17.997343000;17.997244000;0.000099000;false;21.923000;21.923000;0.000000;21.933549;-0.010549
2026-07-13T19:48:25.599Z;78.599;1249.101000;1252.155480;-3.054480;21.845000;0.000000;59.269428000;59.269417000;0.000011000;17.997274000;17.997234000;0.000040000;false;21.845000;21.845000;0.000000;21.854412;-0.009412
2026-07-13T19:48:25.599Z;78.599;1249.101000;1252.155480;-3.054480;21.845000;0.000000;59.269428000;59.269417000;0.000011000;17.997274000;17.997234000;0.000040000;false;21.845000;21.845000;0.000000;21.854412;-0.009412
2026-07-13T19:48:26Z;79.000;1257.828000;1260.950800;-3.122800;21.793000;0.000000;59.269352000;59.269310000;0.000042000;17.997229000;17.997316000;-0.000087000;false;21.793000;21.793000;0.000000;21.798970;-0.005970
2026-07-13T19:48:26Z;79.000;1257.828000;1260.950800;-3.122800;21.793000;0.000000;59.269352000;59.269310000;0.000042000;17.997229000;17.997316000;-0.000087000;false;21.793000;21.793000;0.000000;21.798970;-0.005970
2026-07-13T19:48:26.599Z;79.599;1270.880000;1273.989522;-3.109522;21.715000;0.000000;59.269241000;59.269215000;0.000026000;17.997160000;17.997126000;0.000034000;false;21.715000;21.715000;0.000000;21.724267;-0.009267
2026-07-13T19:48:26.599Z;79.599;1270.880000;1273.989522;-3.109522;21.715000;0.000000;59.269241000;59.269215000;0.000026000;17.997160000;17.997126000;0.000034000;false;21.715000;21.715000;0.000000;21.724267;-0.009267
2026-07-13T19:48:27Z;80.000;1279.556000;1278.388922;1.167078;21.663000;0.000000;59.269169000;59.269184000;-0.000015000;17.997114000;17.997122000;-0.000008000;false;21.663000;21.663000;0.000000;21.656973;0.006027
2026-07-13T19:48:27Z;80.000;1279.556000;1278.388922;1.167078;21.663000;0.000000;59.269169000;59.269184000;-0.000015000;17.997114000;17.997122000;-0.000008000;false;21.663000;21.663000;0.000000;21.656973;0.006027
2026-07-13T19:48:27.599Z;80.599;1292.530000;1291.347144;1.182856;21.585000;0.000000;59.269054000;59.268986000;0.000068000;17.997053000;17.997107000;-0.000054000;false;21.585000;21.585000;0.000000;21.593817;-0.008817
2026-07-13T19:48:27.599Z;80.599;1292.530000;1291.347144;1.182856;21.585000;0.000000;59.269054000;59.268986000;0.000068000;17.997053000;17.997107000;-0.000054000;false;21.585000;21.585000;0.000000;21.593817;-0.008817
2026-07-13T19:48:28Z;81.000;1301.154000;1299.786815;1.367185;21.532000;0.000000;59.268978000;59.268997000;-0.000019000;17.997017000;17.996975000;0.000042000;false;21.532000;21.532000;0.000000;21.537657;-0.005657
2026-07-13T19:48:28Z;81.000;1301.154000;1299.786815;1.367185;21.532000;0.000000;59.268978000;59.268997000;-0.000019000;17.997017000;17.996975000;0.000042000;false;21.532000;21.532000;0.000000;21.537657;-0.005657
2026-07-13T19:48:28.599Z;81.599;1314.049000;1312.669133;1.379867;21.453000;0.000000;59.268864000;59.268814000;0.000050000;17.996965000;17.996941000;0.000024000;false;21.453000;21.453000;0.000000;21.462751;-0.009751
2026-07-13T19:48:28.599Z;81.599;1314.049000;1312.669133;1.379867;21.453000;0.000000;59.268864000;59.268814000;0.000050000;17.996965000;17.996941000;0.000024000;false;21.453000;21.453000;0.000000;21.462751;-0.009751
2026-07-13T19:48:29Z;82.000;1322.620000;1322.775099;-0.155099;21.400000;0.000000;59.268787000;59.268780000;0.000007000;17.996929000;17.996960000;-0.000031000;false;21.400000;21.400000;0.000000;21.410350;-0.010350
2026-07-13T19:48:29Z;82.000;1322.620000;1322.775099;-0.155099;21.400000;0.000000;59.268787000;59.268780000;0.000007000;17.996929000;17.996960000;-0.000031000;false;21.400000;21.400000;0.000000;21.410350;-0.010350
2026-07-13T19:48:29.599Z;82.599;1335.436000;1335.579132;-0.143132;21.320000;0.000000;59.268673000;59.268692000;-0.000019000;17.996878000;17.996906000;-0.000028000;false;21.320000;21.320000;0.000000;21.329797;-0.009797
2026-07-13T19:48:29.599Z;82.599;1335.436000;1335.579132;-0.143132;21.320000;0.000000;59.268673000;59.268692000;-0.000019000;17.996878000;17.996906000;-0.000028000;false;21.320000;21.320000;0.000000;21.329797;-0.009797
2026-07-13T19:48:30Z;83.000;1343.953000;1345.026306;-1.073306;21.266000;0.000000;59.268600000;59.268581000;0.000019000;17.996849000;17.996916000;-0.000067000;false;21.266000;21.266000;0.000000;21.274971;-0.008971
2026-07-13T19:48:30Z;83.000;1343.953000;1345.026306;-1.073306;21.266000;0.000000;59.268600000;59.268581000;0.000019000;17.996849000;17.996916000;-0.000067000;false;21.266000;21.266000;0.000000;21.274971;-0.008971
2026-07-13T19:48:30.599Z;83.599;1356.689000;1357.749551;-1.060551;21.185000;0.000000;59.268490000;59.268524000;-0.000034000;17.996807000;17.996742000;0.000065000;false;21.185000;21.185000;0.000000;21.194966;-0.009966
2026-07-13T19:48:30.599Z;83.599;1356.689000;1357.749551;-1.060551;21.185000;0.000000;59.268490000;59.268524000;-0.000034000;17.996807000;17.996742000;0.000065000;false;21.185000;21.185000;0.000000;21.194966;-0.009966
2026-07-13T19:48:31Z;84.000;1365.152000;1361.795860;3.356140;21.130000;0.000000;59.268414000;59.268448000;-0.000034000;17.996778000;17.996820000;-0.000042000;false;21.130000;21.130000;0.000000;21.124191;0.005809
2026-07-13T19:48:31Z;84.000;1365.152000;1361.795860;3.356140;21.130000;0.000000;59.268414000;59.268448000;-0.000034000;17.996778000;17.996820000;-0.000042000;false;21.130000;21.130000;0.000000;21.124191;0.005809
2026-07-13T19:48:31.599Z;84.599;1377.805000;1374.434142;3.370858;21.048000;0.000000;59.268303000;59.268303000;0.000000000;17.996737000;17.996702000;0.000035000;false;21.048000;21.048000;0.000000;21.057612;-0.009612
2026-07-13T19:48:31.599Z;84.599;1377.805000;1374.434142;3.370858;21.048000;0.000000;59.268303000;59.268303000;0.000000000;17.996737000;17.996702000;0.000035000;false;21.048000;21.048000;0.000000;21.057612;-0.009612
2026-07-13T19:48:32Z;85.000;1386.214000;1386.737619;-0.523619;20.993000;0.000000;59.268230000;59.268219000;0.000011000;17.996712000;17.996681000;0.000031000;false;20.993000;20.993000;0.000000;21.010179;-0.017179
2026-07-13T19:48:32Z;85.000;1386.214000;1386.737619;-0.523619;20.993000;0.000000;59.268230000;59.268219000;0.000011000;17.996712000;17.996681000;0.000031000;false;20.993000;20.993000;0.000000;21.010179;-0.017179
2026-07-13T19:48:32.599Z;85.599;1398.784000;1399.298616;-0.514616;20.909000;0.000000;59.268120000;59.268108000;0.000012000;17.996685000;17.996672000;0.000013000;false;20.909000;20.909000;0.000000;20.919860;-0.010860
2026-07-13T19:48:32.599Z;85.599;1398.784000;1399.298616;-0.514616;20.909000;0.000000;59.268120000;59.268108000;0.000012000;17.996685000;17.996672000;0.000013000;false;20.909000;20.909000;0.000000;20.919860;-0.010860
